Gene,Description,Symbol,MeanExpression,log2FoldChange(WS/DS),padj,log2FC
LOC112044738,p21-activated protein kinase-interacting protein 1-like,CG12608,318.5011328,0.678336402,0.007190515,-0.678336402
LOC112052212,serine protease inhibitor dipetalogastin-like,CG32354,37.43270022,2.370741456,0.007210726,-2.370741456
LOC112055441,zinc finger protein 260-like isoform X2,LOC112055441,501.8628513,0.285714958,0.00721395,-0.285714958
LOC112047712,importin subunit alpha-9,LOC112047712,106.1746173,0.947250767,0.007241634,-0.947250767
LOC112044886,NA,NA,821.3090437,-1.536208501,0.007248722,1.536208501
LOC112052065,transmembrane protein 186,CG4627,102.1061738,-0.585095535,0.007248722,0.585095535
LOC112052728,D-glucuronyl C5-epimerase,Hsepi,797.187072,-0.651390121,0.007277668,0.651390121
LOC112047480,phospholipase A-2-activating protein,Plap,1663.587072,-0.854538202,0.007365612,0.854538202
LOC112055766,integrin alpha-PS1 isoform X1,mew,1312.090526,0.860408535,0.007371053,-0.860408535
LOC112046603,zinc finger protein 235-like,LOC112046603,402.6725268,-0.511295347,0.007378863,0.511295347
LOC112048015,Transmembrane protein 65,CG17715,314.9711374,0.457937902,0.007379265,-0.457937902
LOC112056920,androgen-dependent TFPI-regulating protein-like,LOC112056920,81.19883359,2.731764324,0.007397246,-2.731764324
LOC112043784,serine protease inhibitor 2.1-like,Spn42Da,1012.726335,0.545406354,0.007397561,-0.545406354
LOC112046367,glutathione S-transferase 1-like,GstE3,466.8474422,-2.158611472,0.007419542,2.158611472
LOC112057106,egl nine homolog 1,Hph,454.8208019,-1.230688612,0.007441862,1.230688612
LOC112054752,xanthine dehydrogenase-like,AOX4,56.39213924,2.499110668,0.007471878,-2.499110668
LOC112047624,P protein-like,hoe1,267.8651143,1.462986,0.007476616,-1.462986
LOC112051088,homeodomain-interacting protein kinase 2-like isoform X1,hipk,1004.007845,-0.528955742,0.007486163,0.528955742
LOC112054848,uncharacterized protein C12orf73 homolog,LOC112054848,313.200423,-1.246848647,0.007488637,1.246848647
LOC112054151,U3 small nucleolar RNA-associated protein 15 homolog,CG3071,662.4596814,0.703359225,0.007488872,-0.703359225
LOC112056171,myrosinase 1-like,CG9701,14.64397485,-4.010679416,0.007489916,4.010679416
LOC112045867,peroxisomal membrane protein PEX16,Pex16,374.2293489,-0.71586784,0.007520987,0.71586784
LOC112044877,"39S ribosomal protein L46, mitochondrial",mRpL46,266.4658454,0.443719143,0.007536789,-0.443719143
LOC112048267,zinc finger and SCAN domain-containing protein 2-like,LOC112048267,812.7630914,-0.412223227,0.007539757,0.412223227
LOC112054495,uncharacterized protein LOC112054495,LOC112054495,40.28386595,-1.581938354,0.007549091,1.581938354
LOC112047487,adenosylhomocysteinase,Ahcy,3104.195968,0.98204788,0.007573354,-0.98204788
LOC112055935,protein ALP1-like,LOC112055935,18.68275185,-2.294019734,0.007573354,2.294019734
LOC112051490,hemicentin-1-like isoform X1,LOC112051490,130.5806391,1.307929871,0.007574543,-1.307929871
LOC112048092,uncharacterized protein LOC112048092,CG15628,19.4427364,-1.086105125,0.007582627,1.086105125
LOC112044725,arf-GAP with dual PH domain-containing protein 1-like isoform X2,CG8243,178.3972037,0.726723711,0.007592158,-0.726723711
LOC112055967,"FAST kinase domain-containing protein 5, mitochondrial",LOC112055967,408.8064707,0.727604987,0.007603158,-0.727604987
LOC112051646,UBA-like domain-containing protein 1,LOC112051646,630.3195998,-0.456068473,0.007613821,0.456068473
LOC112051813,cuticular protein tweedle motif 1 precursor,TwdlT,2.878098569,4.097186452,0.007632632,-4.097186452
LOC112053266,serine/arginine repetitive matrix protein 2,LOC112053266,436.7240812,-1.883537088,0.007641122,1.883537088
LOC112047068,Aldehyde Dehydrogenase,LOC112047068,253.1962432,1.36633158,0.007641685,-1.36633158
LOC112045842,mitogen-activated protein kinase kinase kinase 12-like,wnd,1515.822824,0.456602772,0.007650533,-0.456602772
LOC112051540,zinc finger protein PLAG1-like,LOC112051540,101.0554044,-0.747768121,0.007650533,0.747768121
LOC112055087,pro-resilin-like,Cpr56F,5.023110846,3.332946059,0.007650533,-3.332946059
LOC112049725,aminopeptidase N-like isoform X1,CG11951,390.3093064,0.774788339,0.007651072,-0.774788339
LOC112048949,"ATP synthase subunit beta, mitochondrial-like",ATPsynbeta,5470.922872,-0.578974306,0.007651371,0.578974306
LOC112044763,DDB1- and CUL4-associated factor 13,CG7275,575.0676387,0.53723876,0.007661884,-0.53723876
LOC112051223,ATM interactor,LOC112051223,171.1296857,-0.605525337,0.007661884,0.605525337
LOC112052454,geranylgeranyl transferase type-1 subunit beta,betaggt-I,226.0994627,0.672954766,0.007661884,-0.672954766
LOC112043170,"enoyl-CoA delta isomerase 2, mitochondrial",Dci,505.7857863,0.994461378,0.007664486,-0.994461378
LOC112056056,TBC1 domain family member 13,GAPsec,362.2979528,0.419591507,0.007669502,-0.419591507
LOC112057015,gastrula zinc finger protein XlCGF26.1-like,LOC112057015,263.4534794,-0.628599674,0.007683139,0.628599674
LOC112051833,tyrosine-protein phosphatase non-receptor type 13-like,cno,1603.782705,-1.19827296,0.007689432,1.19827296
LOC112046744,cap-specific mRNA (nucleoside-2'-O-)-methyltransferase 2,aft,635.6975322,0.989263954,0.007728165,-0.989263954
LOC112056631,caltractin-like,CG17493,653.4549349,0.684895687,0.007765539,-0.684895687
LOC112050692,cyclin G,CycG,2322.180853,-0.690100275,0.007790163,0.690100275
LOC112049285,transmembrane and TPR repeat-containing protein CG4050,Tmtc3,776.3671432,1.206669283,0.00779177,-1.206669283
LOC112055634,cytochrome P450 4C1-like,Cyp4g15,2.873160487,-5.075114597,0.007800081,5.075114597
LOC112053307,blood vessel epicardial substance-like,LOC112053307,4.539807556,-2.095274767,0.007832429,2.095274767
LOC112050014,Peptidyl-prolyl cis-trans isomerase CWC27-like,CG42326,17.79191135,-1.450375838,0.007839793,1.450375838
LOC112052894,putative RNA-directed DNA polymerase from transposon BS-like Protein,LOC112052894,47.47982208,2.799157245,0.007839793,-2.799157245
LOC112049981,mediator of RNA polymerase II transcription subunit 31,MED31,322.9967075,0.5689662,0.007842858,-0.5689662
LOC112052320,transcription initiation factor TFIID subunit 1 isoform X1,Taf1,129.8302709,0.513273496,0.007853593,-0.513273496
LOC112053343,Rho guanine nucleotide exchange factor 10,CG43658,1737.843282,0.784521939,0.007856075,-0.784521939
LOC112043045,transcriptional coactivator YAP1 isoform X2,yki,1670.057653,0.751109107,0.007871929,-0.751109107
LOC112051197,GPI mannosyltransferase 1,PIG-M,877.8514884,-0.419572895,0.007891388,0.419572895
LOC112046421,presenilin-1 isoform X1,Psn,729.1179491,0.374827824,0.007912341,-0.374827824
LOC112052722,uncharacterized protein LOC112052722,sprt,970.4171795,-0.772395386,0.007921262,0.772395386
LOC112054874,germinal-center associated nuclear protein,CG3437,110.0960997,0.747670738,0.007925013,-0.747670738
LOC112047001,transcriptional activator protein Pur-alpha isoform X4,Pur-alpha,9145.473578,-1.216859782,0.007934255,1.216859782
LOC112047512,CD63 antigen-like isoform X1,Tsp42Ee,6312.187353,-0.717020514,0.007954332,0.717020514
LOC112049114,KPJ09105.1 Hemicentin-1,LOC112049114,12.8253581,2.603869391,0.007956231,-2.603869391
LOC112056345,tRNA pseudouridine synthase-like 1 isoform X1,CG34140,198.1686631,1.14069745,0.007971627,-1.14069745
LOC112048819,gamma-secretase subunit Aph-1,aph-1,1255.565851,-0.447961592,0.007972176,0.447961592
LOC112043564,serine protease persephone-like,snk,1077.19476,0.600784468,0.007985025,-0.600784468
LOC112046790,protein MIS12 homolog,LOC112046790,577.0369591,0.876802856,0.008005921,-0.876802856
LOC112044715,transcription factor 23,HLH54F,8.337928765,-3.6370698,0.008018785,3.6370698
LOC112045220,chymotrypsin-like elastase family member 2A,CG31326,196.7619384,2.395731769,0.008018899,-2.395731769
LOC112045124,basic juvenile hormone-suppressible protein 2-like,Lsp1gamma,6.660920362,3.789824922,0.008030301,-3.789824922
LOC112052898,serine/threonine-protein kinase Nek8-like,niki,9.719605401,-1.669367373,0.008034978,1.669367373
LOC112053970,uncharacterized protein K02A2.6-like,LOC112053970,90.66628964,-2.71029207,0.008048485,2.71029207
LOC112049913,phospholipid scramblase 1-like,LOC112049913,5.824303907,-6.844640187,0.008055393,6.844640187
LOC112058553,adenylate cyclase type 3,Ac3,10.90471076,-2.160419144,0.008055393,2.160419144
LOC112058527,"elongation factor G, mitochondrial",mEFG1,535.9929489,0.533896771,0.008056875,-0.533896771
LOC112044676,ankyrin repeat domain-containing protein 29-like,LOC112044676,2.038417802,-4.533642548,0.008077279,4.533642548
LOC112042971,OWR41429.1 REPAT32 protein,LOC112042971,5.069991921,3.361402178,0.008097404,-3.361402178
LOC112051098,probable tRNA(His) guanylyltransferase,THG,368.0683401,0.693135808,0.00810277,-0.693135808
LOC112047225,trafficking protein particle complex subunit 6B,TRAPPC6B,545.2417568,-0.507925331,0.008110318,0.507925331
LOC112054893,general transcription factor IIF subunit 2,TfIIFbeta,422.76188,0.541757237,0.008120708,-0.541757237
LOC112043681,NA,NA,64.77737084,1.030689125,0.008128807,-1.030689125
LOC112049222,uncharacterized protein LOC112049222,CG15601,420.1906318,0.434601341,0.008144645,-0.434601341
LOC112053889,ubiquitin carboxyl-terminal hydrolase 30 homolog,Usp30,1637.788047,-0.822555138,0.008153448,0.822555138
LOC112050786,zinc finger protein 271-like isoform X2,LOC112050786,245.0010194,0.349893798,0.008191466,-0.349893798
LOC112050837,protein draper,drpr,1646.014306,-0.462288079,0.008210755,0.462288079
LOC112053848,putative aminopeptidase W07G4.4,Dip-B,62.2766988,-1.958453538,0.008211304,1.958453538
LOC112050927,uncharacterized protein LOC112050927 isoform X1,LOC112050927,356.4139224,0.532564108,0.00822869,-0.532564108
LOC112055214,"glucose dehydrogenase [FAD, quinone]-like",Gld,14.8778557,-3.627521268,0.008236423,3.627521268
LOC112054230,"28S ribosomal protein S11, mitochondrial",mRpS11,202.6061573,0.475440368,0.008242513,-0.475440368
LOC112056317,UPF0764 protein C16orf89 homolog,LOC112056317,9.087999269,-3.017174033,0.008259878,3.017174033
LOC112051087,adhesive plaque matrix protein,CG13003,10112.73227,-2.715388673,0.008278055,2.715388673
LOC112045428,coatomer subunit alpha isoform X1,alphaCOP,4415.265877,-0.367608306,0.008318931,0.367608306
LOC112049947,WSCD family member AAEL009094-like,CG9164,90.31795231,0.693535708,0.008319755,-0.693535708
LOC112054431,zinc finger protein 260-like isoform X2,LOC112054431,558.7123838,0.383511269,0.008319755,-0.383511269
LOC112058247,dnaJ homolog subfamily A member 2-like,Droj2,3658.07558,0.369329402,0.008319755,-0.369329402
LOC112050434,NA,NA,623.599324,0.731919267,0.008329356,-0.731919267
LOC112046640,tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A,CG14544,129.8402941,0.589411498,0.00833846,-0.589411498
LOC112053221,U8-agatoxin-Ao1a-like,LOC112053221,8.803514743,3.238473834,0.008348627,-3.238473834
LOC112052589,NA,NA,5.554391445,-3.232268497,0.008377199,3.232268497
LOC112051084,homeodomain-interacting protein kinase 2 isoform X2,LOC112051084,218.7190641,-0.53136964,0.008393792,0.53136964
LOC112051274,snRNA-activating protein complex subunit 3,LOC112051274,292.4935034,0.326810941,0.008398479,-0.326810941
LOC112053917,serine/threonine-protein kinase PAK mbt,mbt,784.1832141,-1.396999278,0.008436669,1.396999278
LOC112046828,arrestin domain-containing protein 17-like,CG1105,215.0414353,0.553846964,0.008451143,-0.553846964
LOC112046343,uncharacterized protein LOC112046343,CG30380,157.7692231,-0.56703765,0.00845775,0.56703765
LOC112044685,arrestin domain-containing protein 5-like,Ranbp11,23.49790542,1.146221859,0.008478032,-1.146221859
LOC112052637,transmembrane protein 161B,CG7638,172.2958937,0.48816469,0.008486502,-0.48816469
LOC112052541,UPF0547 protein C16orf87 homolog isoform X2,LOC112052541,311.5296102,-1.075245868,0.00849651,1.075245868
LOC112057535,LINE-1 retrotransposable element ORF2 protein,LOC112057535,45.17308308,-1.678317452,0.008537453,1.678317452
LOC112058061,aminoacylase-1-like,CG6726,40.21895902,2.301818916,0.008572113,-2.301818916
LOC112057456,THO complex subunit 2,tho2,311.3969829,0.479771361,0.008581617,-0.479771361
LOC112047891,"beta-1,3-glucan-binding protein-like",GNBP1,8.099263214,-3.41514875,0.008613003,3.41514875
LOC112049827,NA,NA,32.98544918,-0.829862206,0.008632923,0.829862206
LOC112043905,PR domain zinc finger protein 5-like,LOC112043905,269.7638217,-0.582500686,0.008647912,0.582500686
LOC112050667,guanine deaminase,DhpD,421.5671288,-0.730847034,0.008667648,0.730847034
LOC112046093,uncharacterized protein LOC112046093 isoform X2,LOC112046093,362.7232672,0.720722407,0.008669515,-0.720722407
LOC112053415,arrestin homolog,CG32683,24.96126473,-2.247014878,0.008698065,2.247014878
LOC112052173,putative methyltransferase NSUN6,CG11109,204.4737436,0.862805522,0.008702125,-0.862805522
LOC112050682,cylicin-1-like,LOC112050682,90.68282776,-6.838906652,0.008702181,6.838906652
LOC112044008,myrosinase 1-like,CG9701,3.265491786,-6.04302113,0.008712749,6.04302113
LOC112056463,muscle calcium channel subunit alpha-1-like isoform X1,Ca-alpha1D,18.84193062,-2.699633622,0.008733924,2.699633622
LOC112045284,XP_023937172.1 caspase-1-like,Dcp-1,5.755875228,-2.302595585,0.00878146,2.302595585
LOC112056576,putative nuclease HARBI1,LOC112056576,6.921263612,-2.137955463,0.008831994,2.137955463
LOC112049982,histone-lysine N-methyltransferase SETD1 isoform X1,Set1,985.3430051,0.240342564,0.008840955,-0.240342564
LOC112058531,protein Wnt-6,Wnt6,80.93699028,1.242736073,0.008851581,-1.242736073
LOC112052249,putative Transcription factor Adf-1,LOC112052249,282.8062217,0.831500481,0.008870084,-0.831500481
LOC112058021,protein twisted gastrulation,cv,867.9231287,0.560345288,0.008911055,-0.560345288
LOC112047566,INO80 complex subunit B,CG10395,211.4522487,0.731620449,0.008913682,-0.731620449
LOC112051120,dipeptidyl peptidase 9 isoform X1,CG3744,1022.475591,-0.460372414,0.008933885,0.460372414
LOC112054683,facilitated trehalose transporter Tret1-like,CG15406,22.78543481,-4.783473751,0.008941126,4.783473751
LOC112055614,Retrovirus-related Pol polyprotein from transposon 412,LOC112055614,183.3275962,-1.758011686,0.008995875,1.758011686
LOC112051649,putative Phosphatidylinositol 3-and 4-kinase,LOC112051649,602.5369516,-3.838821329,0.009007572,3.838821329
LOC112048413,"39S ribosomal protein L44, mitochondrial",mRpL44,384.5594872,0.660691168,0.009010617,-0.660691168
LOC112049561,protein LSM12 homolog,Lsm12a,491.2783857,0.381963487,0.0090168,-0.381963487
LOC112049741,G2/M phase-specific E3 ubiquitin-protein ligase,pie,22.15830935,3.023965371,0.009100202,-3.023965371
LOC112055957,zinc finger protein 91-like,LOC112055957,1117.40427,-1.145078296,0.00911608,1.145078296
LOC112050123,GPI mannosyltransferase 4,PIG-Z,480.544657,-0.293593671,0.009137118,0.293593671
LOC112050561,proton-coupled amino acid transporter-like protein pathetic,CG8785,165.4842494,1.672313947,0.009161118,-1.672313947
LOC112048192,RNA-directed DNA polymerase from mobile element jockey-like,LOC112048192,28.20976002,-3.661902573,0.009196833,3.661902573
LOC112043090,kelch-like protein 5,CG17754,540.7236632,0.549114869,0.009219386,-0.549114869
LOC112046964,"pyruvate dehydrogenase E1 component subunit beta, mitochondrial",Pdhb,902.4529607,-0.714570599,0.009231813,0.714570599
LOC112049401,blood vessel epicardial substance-like,bves,426.096069,-1.269314464,0.009234704,1.269314464
LOC112044832,OWR47943.1 ecdysteroid 22-kinase,CG1561,7.725595349,-1.895328534,0.009262045,1.895328534
LOC112043685,cytochrome P450 6B2-like,Cyp6a2,5.238675857,-6.716375495,0.009299947,6.716375495
LOC112052191,solute carrier family 25 member 46,Slc25A46a,350.5554152,-0.916665069,0.009299947,0.916665069
LOC112055482,protein ALP1-like,LOC112055482,255.4913107,-1.669144452,0.00934124,1.669144452
LOC112049013,"glutamyl-tRNA(Gln) amidotransferase subunit B, mitochondrial",GatB,2170.581177,-2.11877683,0.009359071,2.11877683
LOC112046414,adenylosuccinate synthetase,AdSS,644.740274,0.481225085,0.009374031,-0.481225085
LOC112048236,Vitellogenin,Vg,3.101127083,-5.951830369,0.009387685,5.951830369
LOC112044909,cuticle protein 16.5-like,LOC112044909,12.25394976,6.188368302,0.00945532,-6.188368302
LOC112046668,cysteine-rich venom protein TEL1-like,LOC112046668,12.27503207,1.550812955,0.009455375,-1.550812955
LOC112053422,cytochrome b5 reductase 4 isoform X1,CG11257,163.3229057,0.608400576,0.00945745,-0.608400576
LOC112049759,coronin-2B-like isoform X1,coro,4484.567632,-1.858282775,0.009463397,1.858282775
LOC112043093,prefoldin subunit 3,mgr,1175.955683,-0.202928264,0.009473116,0.202928264
LOC112051207,60S ribosome subunit biogenesis protein NIP7 homolog,CG7006,334.3709345,0.771108854,0.009484645,-0.771108854
LOC112045070,serine/threonine-protein kinase DDB_G0283821,ko,511.584638,1.287317794,0.009500436,-1.287317794
LOC112044457,fibrosin-1-like protein,tay,432.5546595,-0.609271974,0.009508735,0.609271974
LOC112046459,zinc finger CCHC domain-containing protein 4,LOC112046459,543.6368814,0.675028665,0.009529087,-0.675028665
LOC112055964,protein tyrosine phosphatase type IVA 3,PRL-1,7772.963912,-0.583376023,0.009545955,0.583376023
LOC112055573,protein spire isoform X2,LOC112055573,536.7331872,-2.729546227,0.009550862,2.729546227
LOC112047455,"C-1-tetrahydrofolate synthase, cytoplasmic isoform X1",pug,1777.60413,-1.327056598,0.009561148,1.327056598
LOC112058352,kelch-like protein 26 isoform X1,LOC112058352,252.8953552,0.750857763,0.009563087,-0.750857763
LOC112056332,squamous cell carcinoma antigen recognized by T-cells 3,Rnp4F,913.1681504,-0.752796259,0.009594065,0.752796259
LOC112052331,protein phosphatase Slingshot,ssh,666.5659496,-0.617610494,0.009596904,0.617610494
LOC112054769,cullin-3 isoform X1,Cul3,2407.784857,0.27327153,0.009596913,-0.27327153
LOC112048730,THAP domain-containing protein 1-like,THAP6,5.366574011,3.543830512,0.009618145,-3.543830512
LOC112048330,uncharacterized protein LOC112048330,LOC112048330,3.174339312,-5.996108718,0.009630312,5.996108718
LOC112051998,putative helix-loop-helix protein hen,HLH3B,69.86092955,2.095587036,0.009655356,-2.095587036
LOC112049320,serine/arginine-rich SC35-like splicing factor SCL33,LOC112049320,7.867098039,-2.753996708,0.009657353,2.753996708
LOC112049815,zinc finger protein 436-like isoform X3,LOC112049815,264.4049943,-0.56667811,0.009657353,0.56667811
LOC112055314,E3 ubiquitin-protein ligase BRE1-like,LOC112055314,291.2611032,0.563772476,0.009670856,-0.563772476
LOC112049131,major facilitator superfamily domain-containing protein 6,Sugb,125.6167241,0.654953189,0.009767002,-0.654953189
LOC112045877,anaphase-promoting complex subunit 15B-like,LOC112045877,6.777743705,-2.352405951,0.009784439,2.352405951
LOC112054606,glutathione synthetase-like isoform X1,Gss2,1255.352771,-0.52222409,0.009784439,0.52222409
LOC112051058,uncharacterized protein LOC112051058,LOC112051058,156.3974307,2.60974135,0.009785056,-2.60974135
LOC112051282,neither inactivation nor afterpotential protein G,ninaG,9.293048463,-5.060377174,0.009795967,5.060377174
LOC112047441,transcriptional repressor p66-alpha,simj,2641.878709,0.425054794,0.009808281,-0.425054794
LOC112054373,leukocyte receptor cluster member 8 homolog isoform X2,LOC112054373,94.99449178,-4.745519477,0.00985229,4.745519477
LOC112057290,Transposable element P transposase,LOC112057290,14.79115087,1.884469081,0.009890614,-1.884469081
LOC112045958,transcription factor Adf-1-like,LOC112045958,41.23838164,0.857648877,0.009897235,-0.857648877
LOC112046925,tRNA (adenine(37)-N6)-methyltransferase,CG12822,328.6758165,0.42441468,0.009907368,-0.42441468
LOC112055272,trypsin CFT-1-like,betaTry,3.583895603,-6.159021337,0.009917949,6.159021337
LOC112046417,L-asparaginase 1,CG6428,9.315603127,-2.361551867,0.009923765,2.361551867
LOC112053520,S-phase kinase-associated protein 1,SkpA,3752.965111,0.161092162,0.009929114,-0.161092162
LOC112050122,mitochondrial intermediate peptidase,CG7791,673.9143532,-0.482180352,0.009941039,0.482180352
LOC112051676,tyrosine-protein phosphatase Lar isoform X2,Lar,1132.677961,0.47605586,0.00994148,-0.47605586
LOC112046843,exosome complex component RRP41,Ski6,184.5428251,0.453293512,0.009962655,-0.453293512
LOC112050220,coatomer subunit beta,betaCOP,4260.346448,-0.359208935,0.010038355,0.359208935
LOC112051701,NA,NA,574.3636703,-0.520627543,0.010069912,0.520627543
LOC112058523,copper chaperone for superoxide dismutase,Ccs,269.6870567,-1.072399272,0.010088957,1.072399272
LOC112054469,CD209 antigen-like,LOC112054469,8.962246363,2.237540173,0.01010088,-2.237540173
LOC112048683,T-box transcription factor TBX20-like,mid,142.0418342,-0.990183162,0.010157144,0.990183162
LOC112043772,Sodium-independent sulfate anion transporter,Esp,530.0616924,-1.258848568,0.010189401,1.258848568
LOC112048201,cold shock domain-containing protein CG9705,CSDC2,864.7744556,0.446732923,0.010189401,-0.446732923
LOC112044115,uncharacterized protein LOC112044115,galene,8.000877188,-3.783415073,0.010194368,3.783415073
LOC112053785,gastrula zinc finger protein XlCGF26.1-like,LOC112053785,231.3657236,0.382560471,0.010201779,-0.382560471
LOC112052521,spermine oxidase-like isoform X2,CG6034,345.1839294,-1.173885393,0.010202934,1.173885393
LOC112051346,15-hydroxyprostaglandin dehydrogenase [NAD(+)]-like,Pdh,4.902034405,-6.618070449,0.010234493,6.618070449
LOC112047832,Cyclin-dependent kinases regulatory subunit,Cks30A,25.24432882,1.221424973,0.010294512,-1.221424973
LOC112054751,putative RNA-directed DNA polymerase from transposon BS,LOC112054751,14.55691179,-2.894131763,0.010330507,2.894131763
LOC112043712,uncharacterized protein LOC112043712,beat-VI,4.346178895,-4.242768099,0.010365446,4.242768099
LOC112048374,"5-demethoxyubiquinone hydroxylase, mitochondrial",coq7,366.1592935,-0.475172922,0.010370859,0.475172922
LOC112043514,ectopic P granules protein 5 homolog,LOC112043514,178.893885,-0.525332534,0.010401119,0.525332534
LOC112046366,"aldehyde dehydrogenase, mitochondrial",Aldh,1399.188041,1.922376826,0.010401119,-1.922376826
LOC112055815,Down syndrome cell adhesion molecule-like protein Dscam2 isoform X1,Dscam,1152.223285,1.33175783,0.010466904,-1.33175783
LOC112050717,collagenase-like,Jon65Aiii,45.38801472,-1.36432865,0.010484289,1.36432865
LOC112049849,SOSS complex subunit B homolog,CG5181,906.8808846,0.528676862,0.010510474,-0.528676862
LOC112045921,carboxypeptidase D-like isoform X1,svr,2574.860413,-0.548792235,0.010520905,0.548792235
LOC112048094,odorant binding protein,LOC112048094,3.835249135,4.510438025,0.010535064,-4.510438025
LOC112043675,reticulon-3-B isoform X4,Rtnl1,5365.683799,0.671432507,0.010543739,-0.671432507
LOC112047908,synaptic vesicle glycoprotein 2C-like isoform X1,mfs6,114.7863007,1.860323661,0.010553427,-1.860323661
LOC112049047,synaptic vesicle glycoprotein 2B-like,CG14691,2.926557334,-5.08673645,0.010586839,5.08673645
LOC112052609,uncharacterized protein LOC112052609 isoform X1,beat-VII,7.598351473,-1.588570792,0.010618337,1.588570792
LOC112057770,endocuticle structural glycoprotein SgAbd-1-like,Cpr49Aa,2.857524423,-5.827458719,0.01066031,5.827458719
LOC112056569,threonylcarbamoyladenosine tRNA methylthiotransferase,CG6550,195.2334914,0.815087315,0.010696984,-0.815087315
LOC112051774,"NADPH:adrenodoxin oxidoreductase, mitochondrial",dare,19912.93365,0.229991234,0.010700902,-0.229991234
LOC112058511,protein cornichon,cni,721.745852,0.433261083,0.010708534,-0.433261083
LOC112053504,uncharacterized protein C1orf131,LOC112053504,274.8139382,0.842306932,0.010711705,-0.842306932
LOC112051239,putative fatty acyl-CoA reductase CG5065,CG5065,4.255044388,-5.667426174,0.010757501,5.667426174
LOC112046624,eukaryotic translation initiation factor 2D,eIF2D,306.0364604,0.47633792,0.010760516,-0.47633792
LOC112044047,carbonyl reductase [NADPH] 3-like,CG11200,178.8083665,1.322405474,0.010766422,-1.322405474
LOC112055436,zinc finger protein 84-like,LOC112055436,83.56657861,-0.981898142,0.010785281,0.981898142
LOC112049151,NA,NA,12301.92926,-0.795088841,0.010800252,0.795088841
LOC112049506,U6 snRNA-associated Sm-like protein LSm7,LSm7,352.13591,0.839685827,0.010804643,-0.839685827
LOC112056257,protein BCCIP homolog,CG9286,997.5139724,0.466885857,0.010806692,-0.466885857
LOC112057514,NA,NA,126.9883299,-2.330017854,0.010880194,2.330017854
LOC112051290,inverted formin-2,form3,1872.534535,-2.23738889,0.010906513,2.23738889
LOC112042946,uncharacterized protein LOC112042946,LOC112042946,37.21789705,-2.394611959,0.010937253,2.394611959
LOC112056871,multiple inositol polyphosphate phosphatase 1-like,LOC112056871,43.02327845,-2.253650264,0.010954929,2.253650264
LOC112049794,dual specificity protein kinase lkh1 isoform X1,Doa,4968.453011,-0.651403801,0.010955897,0.651403801
LOC112044755,histidine-rich glycoprotein-like,LOC112044755,2.832502733,-5.807273247,0.010974357,5.807273247
LOC112052186,derlin-2,Der-2,617.978956,-0.560769308,0.011101453,0.560769308
LOC112046159,probable serine/threonine-protein kinase DDB_G0280133 isoform X1,CG17168,1607.342494,0.351749202,0.011187923,-0.351749202
LOC112045432,phosphatidylinositide phosphatase SAC2 isoform X1,CG7956,140.1581175,0.978251005,0.011218376,-0.978251005
LOC112047782,E3 ubiquitin-protein ligase SMURF2,Smurf,940.6912432,-1.067755872,0.011220056,1.067755872
LOC112047375,uncharacterized protein LOC112047375,LOC112047375,5.344980149,-3.385860115,0.011232671,3.385860115
LOC112053996,gastrula zinc finger protein XlCGF17.1-like,LOC112053996,267.014624,-1.069188419,0.011245735,1.069188419
LOC112057703,tRNA-dihydrouridine(20a/20b) synthase [NAD(P)+]-like,CG10495,92.48126451,0.477252354,0.01129548,-0.477252354
LOC112047133,receptor-type tyrosine-protein phosphatase N2 isoform X1,IA-2,241.5016892,0.66290823,0.011328875,-0.66290823
LOC112047029,uncharacterized protein LOC112047029 isoform X2,CG14445,9.129748055,2.91050771,0.011349595,-2.91050771
LOC112050564,bombyxin A-1 homolog,LOC112050564,2.626448654,-3.554102552,0.011356862,3.554102552
LOC112050771,ankyrin repeat and LEM domain-containing protein 2,WDR18,595.3379172,0.629929135,0.011372011,-0.629929135
LOC112044720,juvenile hormone acid O-methyltransferase,jhamt,14.16960431,-5.307767507,0.011387261,5.307767507
LOC112048715,POC1 centriolar protein homolog A,LOC112048715,135.8303767,1.121134864,0.011397534,-1.121134864
LOC112048558,gastrula zinc finger protein XlCGF57.1-like isoform X2,LOC112048558,433.9523326,0.321583066,0.011429519,-0.321583066
LOC112043974,sarcoplasmic reticulum histidine-rich calcium-binding protein-like,LOC112043974,3.599870695,-6.179699355,0.011507717,6.179699355
LOC112052203,ufm1-specific protease 2,CG16979,1283.990948,-0.510606128,0.011520936,0.510606128
LOC112043518,"serine--tRNA ligase, mitochondrial",Aats-ser,292.9907895,0.372595166,0.01152468,-0.372595166
LOC112055150,uncharacterized protein LOC112055150,LOC112055150,1105.36961,0.288892666,0.011605517,-0.288892666
LOC112050749,"enoyl-CoA delta isomerase 1, mitochondrial-like",CG4598,611.574184,-1.058775092,0.011678838,1.058775092
LOC112044667,importin-11 isoform X1,Ranbp11,873.4448528,-0.574580356,0.011854896,0.574580356
LOC112044132,juvenile hormone esterase-like,CG4382,2.864675575,-5.84846704,0.011866623,5.84846704
LOC112043935,protein turtle isoform X1,tutl,3377.15829,0.892596766,0.011907366,-0.892596766
LOC112046165,protein suppressor of hairy wing-like,LOC112046165,425.6621022,0.470164294,0.011907366,-0.470164294
