GeneID,chr,strand,SplicingType,FDR,delta_PSI,start,end,SID
LOC112049503,NW_019862976.1,-,SE,5.76E-14,-0.028,440794,441224,NW_019862976.1_440794_441224
LOC112049503,NW_019862976.1,-,SE,4.49E-10,-0.033,441341,441940,NW_019862976.1_441341_441940
LOC112049503,NW_019862976.1,-,SE,4.49E-10,-0.033,441344,441940,NW_019862976.1_441344_441940
LOC112049503,NW_019862976.1,-,SE,4.49E-10,-0.033,441520,441940,NW_019862976.1_441520_441940
LOC112049503,NW_019862976.1,-,SE,4.77E-10,-0.041,441665,441940,NW_019862976.1_441665_441940
LOC112049503,NW_019862976.1,-,SE,5.70E-09,-0.035,441676,441940,NW_019862976.1_441676_441940
LOC112057726,NW_019862765.1,-,SE,0.020590963,0.081,2174797,2175245,NW_019862765.1_2174797_2175245
LOC112045944,NW_019862844.1,+,SE,0.006890434,-0.108,666706,667060,NW_019862844.1_666706_667060
LOC112046462,NW_019862858.1,+,SE,0.040987242,0.021,473393,473727,NW_019862858.1_473393_473727
LOC112046462,NW_019862858.1,+,SE,0.040535211,0.017,478136,478442,NW_019862858.1_478136_478442
LOC112046842,NW_019862873.1,+,SE,2.90E-09,0.079,569094,569492,NW_019862873.1_569094_569492
LOC112046842,NW_019862873.1,+,SE,6.08E-12,0.066,569123,569492,NW_019862873.1_569123_569492
LOC112046842,NW_019862873.1,+,SE,1.30E-08,0.06,569123,569492,NW_019862873.1_569123_569492
LOC112046842,NW_019862873.1,+,SE,2.75E-09,0.079,569126,569492,NW_019862873.1_569126_569492
LOC112055491,NW_019862748.1,+,SE,0,-0.079,467952,468294,NW_019862748.1_467952_468294
LOC112055491,NW_019862748.1,+,SE,1.45E-13,-0.058,468029,468294,NW_019862748.1_468029_468294
LOC112053634,NW_019863264.1,-,SE,0.000661966,-0.041,142417,142811,NW_019863264.1_142417_142811
LOC112054025,NW_019863307.1,+,SE,0,-0.028,85656,85913,NW_019863307.1_85656_85913
LOC112058542,NW_019862778.1,-,SE,9.19E-12,-0.222,1049804,1050172,NW_019862778.1_1049804_1050172
LOC112058542,NW_019862778.1,-,SE,0,-0.228,1049804,1050476,NW_019862778.1_1049804_1050476
LOC112058542,NW_019862778.1,-,SE,1.84E-07,0.057,1051490,1052116,NW_019862778.1_1051490_1052116
LOC112048503,NW_019862933.1,+,SE,9.44E-14,0.257,113898,114322,NW_019862933.1_113898_114322
LOC112048503,NW_019862933.1,+,SE,0,0.177,113898,114322,NW_019862933.1_113898_114322
LOC112048503,NW_019862933.1,+,SE,7.59E-14,0.257,113905,114322,NW_019862933.1_113905_114322
LOC112048503,NW_019862933.1,+,SE,0,0.177,113905,114322,NW_019862933.1_113905_114322
LOC112048503,NW_019862933.1,+,SE,0,0.344,113926,114317,NW_019862933.1_113926_114317
LOC112048503,NW_019862933.1,+,SE,0,0.286,113926,114317,NW_019862933.1_113926_114317
LOC112048503,NW_019862933.1,+,SE,0,0.301,113926,114322,NW_019862933.1_113926_114322
LOC112048503,NW_019862933.1,+,SE,0,0.344,113926,114393,NW_019862933.1_113926_114393
LOC112048503,NW_019862933.1,+,SE,0,0.286,113926,114393,NW_019862933.1_113926_114393
LOC112048503,NW_019862933.1,+,SE,0,0.286,113926,114539,NW_019862933.1_113926_114539
LOC112048503,NW_019862933.1,+,SE,0,0.265,113999,114322,NW_019862933.1_113999_114322
LOC112048503,NW_019862933.1,+,SE,0,0.163,113999,114322,NW_019862933.1_113999_114322
LOC112058255,NW_019862773.1,+,SE,0.002350817,-0.166,322284,322707,NW_019862773.1_322284_322707
LOC112053453,NW_019863242.1,+,SE,0.006338784,-0.038,100762,101003,NW_019863242.1_100762_101003
LOC112055449,NW_019863525.1,+,SE,0.024957919,-0.007,120966,121312,NW_019863525.1_120966_121312
LOC112055449,NW_019863525.1,+,SE,0.024553529,-0.007,120966,121635,NW_019863525.1_120966_121635
LOC112044079,NW_019862803.1,+,SE,1.73E-05,0.059,165861,166332,NW_019862803.1_165861_166332
LOC112044079,NW_019862803.1,+,SE,1.73E-05,0.059,165861,166493,NW_019862803.1_165861_166493
LOC112044079,NW_019862803.1,+,SE,1.73E-05,0.059,165861,166508,NW_019862803.1_165861_166508
LOC112044079,NW_019862803.1,+,SE,7.24E-05,0.075,165942,166334,NW_019862803.1_165942_166334
LOC112044261,NW_019862805.1,+,SE,0.020809524,0.106,1121279,1121540,NW_019862805.1_1121279_1121540
LOC112047120,NW_019862882.1,-,SE,0.018042495,-0.136,757632,758093,NW_019862882.1_757632_758093
LOC112047120,NW_019862882.1,-,SE,0.003508368,-0.161,757655,757958,NW_019862882.1_757655_757958
LOC112047844,NW_019862905.1,-,SE,2.82E-05,0.067,640578,640994,NW_019862905.1_640578_640994
LOC112047844,NW_019862905.1,-,SE,2.80E-05,0.067,640578,641003,NW_019862905.1_640578_641003
LOC112047844,NW_019862905.1,-,SE,2.93E-05,0.067,640578,641007,NW_019862905.1_640578_641007
LOC112054293,NW_019863339.1,+,SE,0.000740623,-0.051,64068,64718,NW_019863339.1_64068_64718
LOC112047606,NW_019862898.1,-,SE,0.00276719,0.079,719586,719935,NW_019862898.1_719586_719935
LOC112054302,NW_019863340.1,-,SE,0.016093434,-0.438,25174,25401,NW_019863340.1_25174_25401
LOC112044972,NW_019862820.1,+,SE,0,-0.132,245516,245943,NW_019862820.1_245516_245943
LOC112049025,NW_019862955.1,-,SE,0.002317906,0.013,555662,555889,NW_019862955.1_555662_555889
LOC112045098,NW_019862823.1,-,SE,0.011031989,-0.122,57553,57834,NW_019862823.1_57553_57834
LOC112045098,NW_019862823.1,-,SE,0.042809024,-0.13,98031,98287,NW_019862823.1_98031_98287
LOC112045098,NW_019862823.1,-,SE,0.000244445,0.03,102379,102669,NW_019862823.1_102379_102669
LOC112050534,NW_019863028.1,+,SE,0.021818504,0.015,154165,154499,NW_019863028.1_154165_154499
LOC112046090,NW_019862847.1,-,SE,5.94E-08,-0.303,427665,428024,NW_019862847.1_427665_428024
LOC112046090,NW_019862847.1,-,SE,1.32E-08,-0.285,427710,428024,NW_019862847.1_427710_428024
LOC112057145,NW_019864371.1,-,SE,0.046714959,-0.113,9902,10534,NW_019864371.1_9902_10534
LOC112057145,NW_019864371.1,-,SE,0.046714959,-0.113,10170,10534,NW_019864371.1_10170_10534
LOC112054724,NW_019863402.1,+,SE,0.000740023,-0.061,28048,28299,NW_019863402.1_28048_28299
LOC112048557,NW_019862935.1,+,SE,3.88E-12,0.345,33330,33734,NW_019862935.1_33330_33734
LOC112048557,NW_019862935.1,+,SE,2.19E-09,0.298,33389,33735,NW_019862935.1_33389_33735
LOC112048557,NW_019862935.1,+,SE,1.84E-09,0.302,33396,33735,NW_019862935.1_33396_33735
LOC112045335,NW_019862748.1,-,SE,0.00861525,-0.052,1543168,1543836,NW_019862748.1_1543168_1543836
LOC112049338,NW_019862968.1,+,SE,0.009242925,-0.269,58132,58433,NW_019862968.1_58132_58433
LOC112049338,NW_019862968.1,+,SE,0.000823277,-0.237,76307,76578,NW_019862968.1_76307_76578
LOC112049338,NW_019862968.1,+,SE,9.73E-07,-0.421,76311,76578,NW_019862968.1_76311_76578
LOC112049338,NW_019862968.1,+,SE,0.000923249,-0.17,76321,76578,NW_019862968.1_76321_76578
LOC112044961,NW_019862820.1,+,SE,8.04E-10,-0.17,78484,78768,NW_019862820.1_78484_78768
LOC112044961,NW_019862820.1,+,SE,0.000311482,-0.068,78495,78768,NW_019862820.1_78495_78768
LOC112050048,NW_019863003.1,-,SE,0.024131301,0.187,396206,396501,NW_019863003.1_396206_396501
LOC112057896,NW_019862768.1,+,SE,1.61E-12,0.049,1526727,1526967,NW_019862768.1_1526727_1526967
LOC112051403,NW_019863081.1,-,SE,1.01E-08,0.184,198215,198477,NW_019863081.1_198215_198477
LOC112055455,NW_019863526.1,-,SE,0.000514805,0.043,55188,55712,NW_019863526.1_55188_55712
LOC112055104,NW_019863459.1,-,SE,2.06E-07,0.197,86926,87291,NW_019863459.1_86926_87291
LOC112043867,NW_019862750.1,+,SE,0.011087612,0.029,1854304,1854529,NW_019862750.1_1854304_1854529
LOC112043867,NW_019862750.1,+,SE,0.000263507,0.044,1854304,1854544,NW_019862750.1_1854304_1854544
LOC112055257,NW_019863485.1,+,SE,6.38E-06,-0.47,2128,2402,NW_019863485.1_2128_2402
LOC112055257,NW_019863485.1,+,SE,3.49E-06,-0.47,2130,2402,NW_019863485.1_2130_2402
LOC112054615,NW_019863384.1,-,SE,0.000931743,-0.318,33212,33463,NW_019863384.1_33212_33463
LOC112052042,NW_019863120.1,+,SE,0.01686994,0.132,85994,86282,NW_019863120.1_85994_86282
LOC112052042,NW_019863120.1,+,SE,3.78E-10,0.176,85994,86282,NW_019863120.1_85994_86282
LOC112046748,NW_019862869.1,-,SE,2.55E-06,-0.009,306852,307168,NW_019862869.1_306852_307168
LOC112045861,NW_019862842.1,-,SE,2.45E-06,-0.313,608758,609001,NW_019862842.1_608758_609001
LOC112046693,NW_019862867.1,+,SE,0.02455615,-0.051,601389,601900,NW_019862867.1_601389_601900
LOC112044824,NW_019862818.1,+,SE,6.28E-07,-0.007,968677,969007,NW_019862818.1_968677_969007
LOC112053030,NW_019863197.1,-,SE,0.000121351,-0.187,49066,49411,NW_019863197.1_49066_49411
LOC112053030,NW_019863197.1,-,SE,0.000309231,-0.27,49173,49411,NW_019863197.1_49173_49411
LOC112048035,NW_019862913.1,-,SE,0.046191005,0.021,325899,326217,NW_019862913.1_325899_326217
LOC112048035,NW_019862913.1,-,SE,0.015044269,0.025,325899,326293,NW_019862913.1_325899_326293
LOC112049882,NW_019862996.1,+,SE,6.38E-12,0.163,233844,234300,NW_019862996.1_233844_234300
LOC112056160,NW_019863721.1,-,SE,1.51E-05,0.089,61335,61696,NW_019863721.1_61335_61696
LOC112055796,NW_019863615.1,+,SE,0.013956959,-0.069,13175,13419,NW_019863615.1_13175_13419
LOC112055796,NW_019863615.1,+,SE,0.014125939,-0.033,13183,13476,NW_019863615.1_13183_13476
LOC112049613,NW_019862981.1,+,SE,0,-0.526,229513,230001,NW_019862981.1_229513_230001
LOC112049613,NW_019862981.1,+,SE,0,-0.141,233116,233525,NW_019862981.1_233116_233525
LOC112049613,NW_019862981.1,+,SE,4.91E-07,-0.078,236390,236838,NW_019862981.1_236390_236838
LOC112055556,NW_019863549.1,+,SE,1.95E-06,0.384,87167,87518,NW_019863549.1_87167_87518
LOC112055556,NW_019863549.1,+,SE,2.14E-06,0.227,87191,87507,NW_019863549.1_87191_87507
LOC112055556,NW_019863549.1,+,SE,1.98E-06,0.228,87194,87507,NW_019863549.1_87194_87507
LOC112055556,NW_019863549.1,+,SE,2.03E-06,0.227,87200,87507,NW_019863549.1_87200_87507
LOC112049399,NW_019862971.1,+,SE,0,0.138,208742,209065,NW_019862971.1_208742_209065
LOC112048935,NW_019862952.1,-,SE,0.000213082,-0.022,562078,562376,NW_019862952.1_562078_562376
LOC112048935,NW_019862952.1,-,SE,1.32E-06,-0.041,562078,562384,NW_019862952.1_562078_562384
LOC112044124,NW_019862804.1,-,SE,0.002897104,0.365,517018,517546,NW_019862804.1_517018_517546
LOC112044124,NW_019862804.1,-,SE,0.049322111,0.435,517018,517572,NW_019862804.1_517018_517572
LOC112043756,NW_019862796.1,-,SE,4.44E-05,0.108,1274198,1274535,NW_019862796.1_1274198_1274535
LOC112043756,NW_019862796.1,-,SE,4.02E-06,0.084,1274215,1274660,NW_019862796.1_1274215_1274660
LOC112048202,NW_019862921.1,-,SE,0.034871238,-0.135,323124,323669,NW_019862921.1_323124_323669
LOC112048589,NW_019862935.1,-,SE,0.035149597,0.08,496969,497293,NW_019862935.1_496969_497293
LOC112047770,NW_019862904.1,+,SE,1.23E-05,0.098,995332,995855,NW_019862904.1_995332_995855
LOC112047770,NW_019862904.1,+,SE,8.21E-07,0.115,995340,995646,NW_019862904.1_995340_995646
LOC112046305,NW_019862854.1,+,SE,0.007006291,-0.105,527106,527363,NW_019862854.1_527106_527363
LOC112049860,NW_019862994.1,+,SE,0.003766421,0.028,218115,218776,NW_019862994.1_218115_218776
LOC112049860,NW_019862994.1,+,SE,0.003741428,0.028,218220,218776,NW_019862994.1_218220_218776
LOC112049860,NW_019862994.1,+,SE,0.026616539,0.013,218274,218775,NW_019862994.1_218274_218775
LOC112049860,NW_019862994.1,+,SE,0.003882626,0.028,218280,218776,NW_019862994.1_218280_218776
LOC112049860,NW_019862994.1,+,SE,0.003741428,0.028,218334,218776,NW_019862994.1_218334_218776
LOC112049969,NW_019862756.1,+,SE,7.53E-08,-0.238,1152571,1152918,NW_019862756.1_1152571_1152918
LOC112049969,NW_019862756.1,+,SE,0.00139506,-0.314,1157774,1158257,NW_019862756.1_1157774_1158257
LOC112049969,NW_019862756.1,+,SE,4.67E-05,0.536,1176069,1176621,NW_019862756.1_1176069_1176621
LOC112057718,NW_019862765.1,+,SE,4.91E-07,0.536,1773779,1773997,NW_019862765.1_1773779_1773997
LOC112057718,NW_019862765.1,+,SE,1.96E-11,0.369,1773780,1774045,NW_019862765.1_1773780_1774045
LOC112051626,NW_019863091.1,-,SE,5.77E-09,-0.195,248036,248273,NW_019863091.1_248036_248273
LOC112045868,NW_019862842.1,-,SE,0.006883263,0.035,546458,546829,NW_019862842.1_546458_546829
LOC112053231,NW_019863219.1,-,SE,7.92E-07,-0.076,69343,69618,NW_019863219.1_69343_69618
LOC112053231,NW_019863219.1,-,SE,6.02E-06,0.129,70748,71023,NW_019863219.1_70748_71023
LOC112053231,NW_019863219.1,-,SE,9.27E-06,0.088,70748,71055,NW_019863219.1_70748_71055
LOC112050604,NW_019863032.1,-,SE,0.000273307,0.093,64458,64703,NW_019863032.1_64458_64703
LOC112053070,NW_019863202.1,+,SE,2.96E-08,0.512,175427,175720,NW_019863202.1_175427_175720
LOC112053070,NW_019863202.1,+,SE,9.98E-09,0.665,175475,175720,NW_019863202.1_175475_175720
LOC112053070,NW_019863202.1,+,SE,3.53E-09,0.562,175476,175720,NW_019863202.1_175476_175720
LOC112055083,NW_019863457.1,-,SE,7.32E-08,0.156,117197,117576,NW_019863457.1_117197_117576
LOC112051025,NW_019863057.1,-,SE,7.30E-05,-0.008,258749,259075,NW_019863057.1_258749_259075
LOC112050264,NW_019863014.1,+,SE,0.000142308,0.273,125010,125330,NW_019863014.1_125010_125330
LOC112050264,NW_019863014.1,+,SE,0.000128368,0.264,125034,125330,NW_019863014.1_125034_125330
LOC112046296,NW_019862853.1,-,SE,0.010780816,0.07,322911,323119,NW_019862853.1_322911_323119
LOC112046296,NW_019862853.1,-,SE,0.000617513,0.054,322911,323270,NW_019862853.1_322911_323270
LOC112046108,NW_019862848.1,+,SE,0.009599412,0.048,333493,333937,NW_019862848.1_333493_333937
LOC112046108,NW_019862848.1,+,SE,0.0007237,0.051,333508,333864,NW_019862848.1_333508_333864
LOC112057756,NW_019862766.1,-,SE,0.000185568,-0.588,160503,160948,NW_019862766.1_160503_160948
LOC112057756,NW_019862766.1,-,SE,0.002223213,-0.488,160503,160960,NW_019862766.1_160503_160960
LOC112057756,NW_019862766.1,-,SE,0.001119773,-0.493,160503,161031,NW_019862766.1_160503_161031
LOC112057756,NW_019862766.1,-,SE,0.00134323,-0.52,160508,160960,NW_019862766.1_160508_160960
LOC112057756,NW_019862766.1,-,SE,4.52E-05,-0.015,160811,161032,NW_019862766.1_160811_161032
LOC112053170,NW_019863214.1,-,SE,0,0.276,180920,181216,NW_019863214.1_180920_181216
LOC112053170,NW_019863214.1,-,SE,0,-0.147,183209,183505,NW_019863214.1_183209_183505
LOC112053170,NW_019863214.1,-,SE,0,-0.153,183209,183514,NW_019863214.1_183209_183514
LOC112053170,NW_019863214.1,-,SE,3.01E-07,-0.364,184817,185119,NW_019863214.1_184817_185119
LOC112053170,NW_019863214.1,-,SE,9.46E-11,0.294,184817,185119,NW_019863214.1_184817_185119
LOC112044504,NW_019862810.1,-,SE,0.008735267,0.011,1164606,1165017,NW_019862810.1_1164606_1165017
LOC112044504,NW_019862810.1,-,SE,0.000856406,0.015,1164606,1165121,NW_019862810.1_1164606_1165121
LOC112047806,NW_019862904.1,-,SE,1.12E-06,-0.543,302322,302628,NW_019862904.1_302322_302628
LOC112049993,NW_019863001.1,+,SE,1.01E-06,-0.088,213683,214008,NW_019863001.1_213683_214008
LOC112047134,NW_019862882.1,-,SE,3.52E-06,-0.06,419202,419471,NW_019862882.1_419202_419471
LOC112055685,NW_019863585.1,-,SE,0.003155484,0.243,22350,22579,NW_019863585.1_22350_22579
LOC112055996,NW_019863677.1,+,SE,0.017603907,-0.137,67143,67415,NW_019863677.1_67143_67415
LOC112055996,NW_019863677.1,+,SE,0,-0.49,67152,67415,NW_019863677.1_67152_67415
LOC112055996,NW_019863677.1,+,SE,3.95E-14,-0.453,67155,67415,NW_019863677.1_67155_67415
LOC112055996,NW_019863677.1,+,SE,3.95E-14,-0.454,67158,67415,NW_019863677.1_67158_67415
LOC112054727,NW_019863402.1,-,SE,0.000514805,-0.201,79254,79524,NW_019863402.1_79254_79524
LOC112058280,NW_019862773.1,+,SE,0.012638022,0.049,902679,903328,NW_019862773.1_902679_903328
LOC112058280,NW_019862773.1,+,SE,1.37E-06,0.1,902828,903328,NW_019862773.1_902828_903328
LOC112058280,NW_019862773.1,+,SE,0.012449265,0.047,902947,903328,NW_019862773.1_902947_903328
LOC112048087,NW_019862916.1,-,SE,6.31E-10,-0.185,148557,148765,NW_019862916.1_148557_148765
LOC112048087,NW_019862916.1,-,SE,8.65E-11,-0.299,149831,150454,NW_019862916.1_149831_150454
LOC112048087,NW_019862916.1,-,SE,0,-0.393,150140,150454,NW_019862916.1_150140_150454
LOC112048087,NW_019862916.1,-,SE,2.05E-14,-0.45,150215,150454,NW_019862916.1_150215_150454
LOC112050431,NW_019863023.1,+,SE,3.27E-05,0.142,124118,124655,NW_019863023.1_124118_124655
LOC112054260,NW_019862761.1,-,SE,6.49E-05,-0.246,341218,341506,NW_019862761.1_341218_341506
LOC112058001,NW_019862770.1,-,SE,8.89E-09,0.183,1515276,1515674,NW_019862770.1_1515276_1515674
LOC112058001,NW_019862770.1,-,SE,9.71E-09,0.184,1515276,1515683,NW_019862770.1_1515276_1515683
LOC112058001,NW_019862770.1,-,SE,3.95E-14,0.381,1515398,1515678,NW_019862770.1_1515398_1515678
LOC112043675,NW_019862794.1,-,SE,0.015993385,0.013,1268516,1268779,NW_019862794.1_1268516_1268779
LOC112043675,NW_019862794.1,-,SE,0.025097231,0.032,1273481,1274025,NW_019862794.1_1273481_1274025
LOC112043675,NW_019862794.1,-,SE,0.004399189,-0.151,1289077,1289293,NW_019862794.1_1289077_1289293
LOC112056072,NW_019863696.1,-,SE,0,-0.37,26290,26557,NW_019863696.1_26290_26557
LOC112054442,NW_019863357.1,+,SE,0,0.769,165187,165444,NW_019863357.1_165187_165444
LOC112054798,NW_019863415.1,-,SE,0.010569867,0.025,107625,108019,NW_019863415.1_107625_108019
LOC112051380,NW_019863079.1,+,SE,0.030009984,-0.115,39510,40017,NW_019863079.1_39510_40017
LOC112051386,NW_019863079.1,+,SE,0.000411823,0.05,69567,69944,NW_019863079.1_69567_69944
LOC112051386,NW_019863079.1,+,SE,0.038671255,0.004,73377,74049,NW_019863079.1_73377_74049
LOC112051386,NW_019863079.1,+,SE,0.038671255,0.004,73396,74049,NW_019863079.1_73396_74049
LOC112051386,NW_019863079.1,+,SE,0.036782825,0.004,73424,74049,NW_019863079.1_73424_74049
LOC112051386,NW_019863079.1,+,SE,0.038671255,0.004,73445,74049,NW_019863079.1_73445_74049
LOC112051386,NW_019863079.1,+,SE,0.036708007,0.005,73456,74049,NW_019863079.1_73456_74049
LOC112051386,NW_019863079.1,+,SE,0.038671255,0.004,73512,74049,NW_019863079.1_73512_74049
LOC112054625,NW_019863386.1,-,SE,1.17E-06,0.184,44932,45329,NW_019863386.1_44932_45329
nbis-pseudo24,NW_019862825.1,-,SE,0.004826099,0.107,231023,231357,NW_019862825.1_231023_231357
nbis-pseudo24,NW_019862825.1,-,SE,0.003735254,0.113,231023,231500,NW_019862825.1_231023_231500
LOC112049638,NW_019862982.1,-,SE,0.007643282,0.071,341908,342239,NW_019862982.1_341908_342239
LOC112045075,NW_019862751.1,-,SE,3.25E-06,0.133,2663075,2663401,NW_019862751.1_2663075_2663401
LOC112045075,NW_019862751.1,-,SE,0.000188214,0.075,2663075,2663427,NW_019862751.1_2663075_2663427
LOC112046576,NW_019862862.1,-,SE,5.87E-11,0.079,455271,455528,NW_019862862.1_455271_455528
LOC112043682,NW_019862794.1,+,SE,0.003885088,0.155,1405099,1405555,NW_019862794.1_1405099_1405555
LOC112043682,NW_019862794.1,+,SE,0.003652401,0.156,1405102,1405555,NW_019862794.1_1405102_1405555
LOC112050737,NW_019863039.1,-,SE,0.000477202,0.063,237447,237713,NW_019863039.1_237447_237713
LOC112050737,NW_019863039.1,-,SE,1.71E-05,0.617,237447,237713,NW_019863039.1_237447_237713
LOC112050737,NW_019863039.1,-,SE,0.000559505,0.078,238642,238956,NW_019863039.1_238642_238956
LOC112050737,NW_019863039.1,-,SE,0.000611771,0.082,238642,238974,NW_019863039.1_238642_238974
LOC112050737,NW_019863039.1,-,SE,0.000638033,0.087,238642,239318,NW_019863039.1_238642_239318
LOC112050705,NW_019863039.1,+,SE,0.008186748,-0.044,253511,253951,NW_019863039.1_253511_253951
LOC112050705,NW_019863039.1,+,SE,0.030861788,-0.205,253673,253951,NW_019863039.1_253673_253951
LOC112050166,NW_019863009.1,-,SE,0.002632984,0.026,165760,166099,NW_019863009.1_165760_166099
LOC112043386,NW_019862789.1,-,SE,0.016153425,-0.119,1196020,1196286,NW_019862789.1_1196020_1196286
LOC112048046,NW_019862914.1,+,SE,0.000196544,0.307,482255,482763,NW_019862914.1_482255_482763
LOC112056791,NW_019862764.1,-,SE,1.13E-05,-0.126,142167,142628,NW_019862764.1_142167_142628
LOC112056791,NW_019862764.1,-,SE,0.001166307,-0.052,146309,146695,NW_019862764.1_146309_146695
LOC112056791,NW_019862764.1,-,SE,0.000141539,-0.107,146411,146695,NW_019862764.1_146411_146695
LOC112056791,NW_019862764.1,-,SE,5.07E-05,-0.05,146411,146697,NW_019862764.1_146411_146697
LOC112056791,NW_019862764.1,-,SE,5.58E-05,-0.048,146411,146707,NW_019862764.1_146411_146707
LOC112056937,NW_019862764.1,+,SE,0,-0.046,1063481,1063856,NW_019862764.1_1063481_1063856
LOC112056937,NW_019862764.1,+,SE,0,-0.046,1063501,1063856,NW_019862764.1_1063501_1063856
LOC112043159,NW_019862786.1,-,SE,1.78E-06,0.076,1009063,1009438,NW_019862786.1_1009063_1009438
LOC112043159,NW_019862786.1,-,SE,1.41E-06,0.079,1009063,1009459,NW_019862786.1_1009063_1009459
LOC112043159,NW_019862786.1,-,SE,1.37E-06,0.079,1009063,1009472,NW_019862786.1_1009063_1009472
LOC112052598,NW_019863161.1,-,SE,0,-0.044,210206,210488,NW_019863161.1_210206_210488
LOC112052598,NW_019863161.1,-,SE,0,-0.06,210206,210698,NW_019863161.1_210206_210698
LOC112047079,NW_019862881.1,-,SE,1.37E-10,-0.436,232246,232653,NW_019862881.1_232246_232653
LOC112047053,NW_019862881.1,-,SE,0.013222459,0.023,667697,668013,NW_019862881.1_667697_668013
LOC112052748,NW_019863172.1,+,SE,0.004858992,0.02,259839,260433,NW_019863172.1_259839_260433
LOC112052748,NW_019863172.1,+,SE,3.23E-13,0.077,259839,260433,NW_019863172.1_259839_260433
LOC112052748,NW_019863172.1,+,SE,0.004858992,0.02,259919,260433,NW_019863172.1_259919_260433
LOC112052748,NW_019863172.1,+,SE,0.000128368,-0.03,259919,260549,NW_019863172.1_259919_260549
LOC112052748,NW_019863172.1,+,SE,0.004858992,0.02,259949,260433,NW_019863172.1_259949_260433
LOC112052748,NW_019863172.1,+,SE,1.62E-13,0.079,259949,260433,NW_019863172.1_259949_260433
LOC112052748,NW_019863172.1,+,SE,0.000128368,-0.03,259949,260549,NW_019863172.1_259949_260549
LOC112052748,NW_019863172.1,+,SE,0.001506003,0.021,259964,260433,NW_019863172.1_259964_260433
LOC112052748,NW_019863172.1,+,SE,0.000180947,-0.029,259964,260549,NW_019863172.1_259964_260549
LOC112052748,NW_019863172.1,+,SE,0.004858992,0.02,260012,260433,NW_019863172.1_260012_260433
LOC112052748,NW_019863172.1,+,SE,3.23E-13,0.077,260012,260433,NW_019863172.1_260012_260433
LOC112052748,NW_019863172.1,+,SE,0.000128368,-0.03,260012,260549,NW_019863172.1_260012_260549
LOC112052748,NW_019863172.1,+,SE,0.035149597,-0.014,260012,260549,NW_019863172.1_260012_260549
LOC112052748,NW_019863172.1,+,SE,0.003294992,0.02,260030,260433,NW_019863172.1_260030_260433
LOC112052748,NW_019863172.1,+,SE,7.66E-13,0.076,260030,260433,NW_019863172.1_260030_260433
LOC112052748,NW_019863172.1,+,SE,0.000142756,-0.03,260030,260549,NW_019863172.1_260030_260549
LOC112052748,NW_019863172.1,+,SE,0.02680864,-0.015,260030,260549,NW_019863172.1_260030_260549
LOC112052748,NW_019863172.1,+,SE,0.000634808,0.022,260035,260433,NW_019863172.1_260035_260433
LOC112052748,NW_019863172.1,+,SE,0,0.085,260035,260433,NW_019863172.1_260035_260433
LOC112052748,NW_019863172.1,+,SE,5.97E-05,-0.028,260035,260549,NW_019863172.1_260035_260549
LOC112052748,NW_019863172.1,+,SE,3.23E-13,0.077,260067,260433,NW_019863172.1_260067_260433
LOC112052748,NW_019863172.1,+,SE,0.035149597,-0.014,260067,260549,NW_019863172.1_260067_260549
LOC112052748,NW_019863172.1,+,SE,0.004858992,0.02,260070,260433,NW_019863172.1_260070_260433
LOC112052748,NW_019863172.1,+,SE,3.23E-13,0.077,260070,260433,NW_019863172.1_260070_260433
LOC112052748,NW_019863172.1,+,SE,0.000128368,-0.03,260070,260549,NW_019863172.1_260070_260549
LOC112052748,NW_019863172.1,+,SE,0.035149597,-0.014,260070,260549,NW_019863172.1_260070_260549
LOC112052748,NW_019863172.1,+,SE,0.000552856,0.022,260090,260433,NW_019863172.1_260090_260433
LOC112052748,NW_019863172.1,+,SE,2.05E-14,0.081,260090,260433,NW_019863172.1_260090_260433
LOC112052748,NW_019863172.1,+,SE,0.000313529,-0.028,260090,260549,NW_019863172.1_260090_260549
LOC112052748,NW_019863172.1,+,SE,2.09E-11,0.073,260107,260433,NW_019863172.1_260107_260433
LOC112052748,NW_019863172.1,+,SE,0.035149597,-0.014,260107,260549,NW_019863172.1_260107_260549
LOC112052748,NW_019863172.1,+,SE,0.000104261,-0.031,260204,260549,NW_019863172.1_260204_260549
LOC112052748,NW_019863172.1,+,SE,0.034707978,-0.015,260204,260549,NW_019863172.1_260204_260549
LOC112052748,NW_019863172.1,+,SE,8.29E-05,-0.032,260208,260549,NW_019863172.1_260208_260549
LOC112052748,NW_019863172.1,+,SE,0.015861015,-0.018,260208,260549,NW_019863172.1_260208_260549
LOC112045273,NW_019862828.1,+,SE,0.001574948,-0.146,131708,131989,NW_019862828.1_131708_131989
LOC112050507,NW_019863027.1,+,SE,1.96E-07,0.083,22732,23211,NW_019863027.1_22732_23211
LOC112049660,NW_019862756.1,+,SE,3.66E-06,0.297,185090,185471,NW_019862756.1_185090_185471
LOC112044311,NW_019862806.1,+,SE,0.011889537,0.06,809234,809745,NW_019862806.1_809234_809745
LOC112044311,NW_019862806.1,+,SE,0.030995646,0.034,809482,809745,NW_019862806.1_809482_809745
LOC112050047,NW_019863003.1,-,SE,0.000107687,-0.097,145624,145990,NW_019863003.1_145624_145990
LOC112057725,NW_019862765.1,-,SE,0.001790507,0.205,1960629,1961145,NW_019862765.1_1960629_1961145
