GeneID,chr,strand,SplicingType,FDR,delta_PSI,start,end,SID
LOC112046380,NW_019862856.1,+,SE,0.009674532,-0.115,93556,93987,NW_019862856.1_93556_93987
LOC112046380,NW_019862856.1,+,SE,0.004131313,-0.126,93556,94150,NW_019862856.1_93556_94150
LOC112053030,NW_019863197.1,-,SE,0.006052281,0.276,49066,49411,NW_019863197.1_49066_49411
LOC112048334,NW_019862754.1,+,SE,0,0.268,2459763,2460144,NW_019862754.1_2459763_2460144
LOC112048035,NW_019862913.1,-,SE,0.014019991,-0.029,291440,291906,NW_019862913.1_291440_291906
LOC112048035,NW_019862913.1,-,SE,0,0.22,297572,298103,NW_019862913.1_297572_298103
LOC112048035,NW_019862913.1,-,SE,3.96E-07,0.399,297572,298103,NW_019862913.1_297572_298103
LOC112048035,NW_019862913.1,-,SE,0,0.222,297572,298109,NW_019862913.1_297572_298109
LOC112048035,NW_019862913.1,-,SE,3.86E-07,0.405,297572,298109,NW_019862913.1_297572_298109
LOC112048035,NW_019862913.1,-,SE,0.033466612,0.038,325899,326217,NW_019862913.1_325899_326217
LOC112052885,NW_019862759.1,+,SE,0,-0.114,1128483,1128877,NW_019862759.1_1128483_1128877
LOC112052885,NW_019862759.1,+,SE,0,-0.103,1128537,1128877,NW_019862759.1_1128537_1128877
LOC112052885,NW_019862759.1,+,SE,0,-0.073,1128611,1128877,NW_019862759.1_1128611_1128877
LOC112049882,NW_019862996.1,+,SE,7.33E-09,0.621,233844,234300,NW_019862996.1_233844_234300
LOC112054929,NW_019863433.1,+,SE,0.006383566,-0.157,120146,120723,NW_019863433.1_120146_120723
LOC112054929,NW_019863433.1,+,SE,0.006383566,-0.157,120250,120723,NW_019863433.1_120250_120723
LOC112054929,NW_019863433.1,+,SE,0.006383566,-0.157,120257,120723,NW_019863433.1_120257_120723
LOC112049613,NW_019862981.1,+,SE,5.04E-11,0.228,229513,230001,NW_019862981.1_229513_230001
LOC112046441,NW_019862857.1,+,SE,9.40E-15,0.334,288851,289071,NW_019862857.1_288851_289071
LOC112055556,NW_019863549.1,+,SE,6.11E-10,0.412,87191,87507,NW_019863549.1_87191_87507
LOC112055556,NW_019863549.1,+,SE,6.11E-10,0.41,87194,87507,NW_019863549.1_87194_87507
LOC112055556,NW_019863549.1,+,SE,6.09E-10,0.405,87200,87507,NW_019863549.1_87200_87507
LOC112055556,NW_019863549.1,+,SE,8.90E-05,0.529,87222,87518,NW_019863549.1_87222_87518
LOC112052849,NW_019863181.1,-,SE,0.01983819,-0.042,160488,160795,NW_019863181.1_160488_160795
LOC112052849,NW_019863181.1,-,SE,0.004506236,-0.023,160490,160795,NW_019863181.1_160490_160795
LOC112043279,NW_019862788.1,-,SE,6.41E-10,0.283,35218,35487,NW_019862788.1_35218_35487
LOC112048935,NW_019862952.1,-,SE,0.002811374,-0.03,562078,562384,NW_019862952.1_562078_562384
LOC112043342,NW_019862788.1,-,SE,2.72E-06,-0.041,1323851,1324166,NW_019862788.1_1323851_1324166
LOC112052563,NW_019863158.1,+,SE,0.0018219,0.06,231201,231504,NW_019863158.1_231201_231504
LOC112044157,NW_019862804.1,+,SE,0.01487562,0.043,658614,659105,NW_019862804.1_658614_659105
LOC112044157,NW_019862804.1,+,SE,0.013887359,0.044,658763,659105,NW_019862804.1_658763_659105
LOC112044157,NW_019862804.1,+,SE,0.013099962,0.045,658784,659105,NW_019862804.1_658784_659105
LOC112044157,NW_019862804.1,+,SE,0.020227788,0.043,658813,659105,NW_019862804.1_658813_659105
LOC112044157,NW_019862804.1,+,SE,0.024682476,0.042,658829,659105,NW_019862804.1_658829_659105
LOC112043756,NW_019862796.1,-,SE,0.001272792,-0.189,1274198,1274535,NW_019862796.1_1274198_1274535
LOC112043756,NW_019862796.1,-,SE,0.005389702,-0.136,1274215,1274660,NW_019862796.1_1274215_1274660
LOC112046933,NW_019862877.1,-,SE,6.46E-05,0.036,404940,405390,NW_019862877.1_404940_405390
LOC112045232,NW_019862827.1,+,SE,0.000883869,-0.172,109914,110121,NW_019862827.1_109914_110121
LOC112056106,NW_019863702.1,-,SE,0,0.518,31085,31495,NW_019863702.1_31085_31495
LOC112056106,NW_019863702.1,-,SE,1.63E-06,0.162,64586,65113,NW_019863702.1_64586_65113
LOC112054313,NW_019863342.1,+,SE,2.95E-12,0.062,75506,76165,NW_019863342.1_75506_76165
LOC112054313,NW_019863342.1,+,SE,8.92E-12,0.062,75753,76165,NW_019863342.1_75753_76165
LOC112048202,NW_019862921.1,-,SE,0,-0.277,323124,323669,NW_019862921.1_323124_323669
LOC112048589,NW_019862935.1,-,SE,3.70E-14,0.272,496969,497293,NW_019862935.1_496969_497293
LOC112044665,NW_019862815.1,+,SE,4.40E-06,0.079,152650,153128,NW_019862815.1_152650_153128
LOC112044665,NW_019862815.1,+,SE,7.31E-06,0.076,152788,153128,NW_019862815.1_152788_153128
LOC112049860,NW_019862994.1,+,SE,0.046754593,0.015,218274,218775,NW_019862994.1_218274_218775
LOC112050661,NW_019863036.1,+,SE,7.12E-07,-0.406,58928,59301,NW_019863036.1_58928_59301
LOC112044037,NW_019862802.1,+,SE,1.07E-11,-0.424,554524,554992,NW_019862802.1_554524_554992
LOC112044037,NW_019862802.1,+,SE,9.76E-13,-0.434,554628,554992,NW_019862802.1_554628_554992
LOC112044037,NW_019862802.1,+,SE,7.52E-10,-0.398,554688,554992,NW_019862802.1_554688_554992
LOC112049969,NW_019862756.1,+,SE,0.001740424,-0.205,966021,966347,NW_019862756.1_966021_966347
LOC112049969,NW_019862756.1,+,SE,0.013947402,0.228,979475,979903,NW_019862756.1_979475_979903
LOC112049969,NW_019862756.1,+,SE,9.04E-06,-0.214,1084538,1084886,NW_019862756.1_1084538_1084886
LOC112049969,NW_019862756.1,+,SE,0.026286598,0.404,1143890,1144248,NW_019862756.1_1143890_1144248
LOC112049969,NW_019862756.1,+,SE,0.0250562,0.408,1143890,1144508,NW_019862756.1_1143890_1144508
LOC112049969,NW_019862756.1,+,SE,0.026286598,0.404,1143890,1144529,NW_019862756.1_1143890_1144529
LOC112057718,NW_019862765.1,+,SE,0.04867571,0.255,1773780,1774045,NW_019862765.1_1773780_1774045
LOC112055705,NW_019863590.1,+,SE,0.000158322,-0.082,56064,56315,NW_019863590.1_56064_56315
LOC112058277,NW_019862773.1,-,SE,0.00767056,-0.031,810308,810626,NW_019862773.1_810308_810626
LOC112058277,NW_019862773.1,-,SE,0.00484942,-0.032,810308,810702,NW_019862773.1_810308_810702
LOC112058573,NW_019862778.1,-,SE,0.018092141,0.015,1353764,1354086,NW_019862778.1_1353764_1354086
LOC112058573,NW_019862778.1,-,SE,0.007614889,0.016,1353764,1354166,NW_019862778.1_1353764_1354166
LOC112050604,NW_019863032.1,-,SE,6.45E-14,0.119,121508,121791,NW_019863032.1_121508_121791
LOC112052587,NW_019863160.1,+,SE,0,-0.254,139706,139977,NW_019863160.1_139706_139977
LOC112052587,NW_019863160.1,+,SE,0,-0.257,139711,139977,NW_019863160.1_139711_139977
LOC112046296,NW_019862853.1,-,SE,1.71E-05,0.176,322911,323119,NW_019862853.1_322911_323119
LOC112046296,NW_019862853.1,-,SE,0,0.447,322911,323270,NW_019862853.1_322911_323270
LOC112046296,NW_019862853.1,-,SE,3.11E-06,0.136,322911,323270,NW_019862853.1_322911_323270
LOC112046296,NW_019862853.1,-,SE,0,0.447,322911,323298,NW_019862853.1_322911_323298
LOC112046296,NW_019862853.1,-,SE,0,0.447,322911,323304,NW_019862853.1_322911_323304
LOC112046296,NW_019862853.1,-,SE,0,0.447,322911,323331,NW_019862853.1_322911_323331
LOC112046296,NW_019862853.1,-,SE,0,0.447,322911,323402,NW_019862853.1_322911_323402
LOC112046296,NW_019862853.1,-,SE,0,0.447,322911,323419,NW_019862853.1_322911_323419
LOC112046296,NW_019862853.1,-,SE,0,0.447,322911,323495,NW_019862853.1_322911_323495
LOC112046296,NW_019862853.1,-,SE,0,0.447,322911,323545,NW_019862853.1_322911_323545
LOC112046108,NW_019862848.1,+,SE,0.014780664,0.039,333493,333937,NW_019862848.1_333493_333937
LOC112046108,NW_019862848.1,+,SE,1.32E-06,0.059,333508,333864,NW_019862848.1_333508_333864
LOC112053170,NW_019863214.1,-,SE,0,0.123,180920,181216,NW_019863214.1_180920_181216
LOC112053170,NW_019863214.1,-,SE,8.33E-09,-0.205,184817,185119,NW_019863214.1_184817_185119
LOC112053170,NW_019863214.1,-,SE,0.002222906,0.165,184817,185119,NW_019863214.1_184817_185119
LOC112044504,NW_019862810.1,-,SE,0.034944474,-0.016,1164606,1165121,NW_019862810.1_1164606_1165121
LOC112055685,NW_019863585.1,-,SE,3.74E-06,0.606,22350,22579,NW_019863585.1_22350_22579
LOC112055996,NW_019863677.1,+,SE,5.14E-09,0.116,67143,67415,NW_019863677.1_67143_67415
LOC112051191,NW_019863068.1,+,SE,0,-0.287,148133,148416,NW_019863068.1_148133_148416
LOC112057842,NW_019862767.1,-,SE,5.22E-05,-0.258,1071371,1071691,NW_019862767.1_1071371_1071691
LOC112054727,NW_019863402.1,-,SE,8.69E-06,0.391,71190,71506,NW_019863402.1_71190_71506
LOC112058280,NW_019862773.1,+,SE,1.25E-07,0.073,902679,903328,NW_019862773.1_902679_903328
LOC112058280,NW_019862773.1,+,SE,1.68E-10,0.094,902694,903328,NW_019862773.1_902694_903328
LOC112058280,NW_019862773.1,+,SE,3.44E-09,0.107,902828,903328,NW_019862773.1_902828_903328
LOC112058280,NW_019862773.1,+,SE,1.91E-07,0.069,902947,903328,NW_019862773.1_902947_903328
LOC112048087,NW_019862916.1,-,SE,0.004319676,0.124,150140,150454,NW_019862916.1_150140_150454
LOC112054260,NW_019862761.1,-,SE,0.012027508,0.414,341218,341506,NW_019862761.1_341218_341506
LOC112043675,NW_019862794.1,-,SE,0.000962654,-0.013,1270291,1270656,NW_019862794.1_1270291_1270656
LOC112043675,NW_019862794.1,-,SE,0.000957685,-0.013,1270291,1270691,NW_019862794.1_1270291_1270691
LOC112043675,NW_019862794.1,-,SE,0.044771732,-0.012,1270347,1270593,NW_019862794.1_1270347_1270593
LOC112043675,NW_019862794.1,-,SE,0,-0.206,1273481,1274025,NW_019862794.1_1273481_1274025
LOC112043675,NW_019862794.1,-,SE,1.29E-07,-0.062,1288783,1289313,NW_019862794.1_1288783_1289313
LOC112043675,NW_019862794.1,-,SE,4.04E-08,-0.064,1288947,1289313,NW_019862794.1_1288947_1289313
LOC112043675,NW_019862794.1,-,SE,2.09E-08,-0.066,1288951,1289313,NW_019862794.1_1288951_1289313
LOC112043675,NW_019862794.1,-,SE,2.75E-05,0.134,1289077,1289293,NW_019862794.1_1289077_1289293
LOC112043675,NW_019862794.1,-,SE,0.010156561,0.043,1289077,1289313,NW_019862794.1_1289077_1289313
LOC112049982,NW_019863001.1,-,SE,0.007733158,-0.298,334408,334793,NW_019863001.1_334408_334793
LOC112051355,NW_019863077.1,-,SE,3.95E-06,0.039,34266,34506,NW_019863077.1_34266_34506
LOC112051355,NW_019863077.1,-,SE,0.00993942,0.027,34266,34517,NW_019863077.1_34266_34517
LOC112051355,NW_019863077.1,-,SE,0.010067257,0.038,34266,34654,NW_019863077.1_34266_34654
LOC112051355,NW_019863077.1,-,SE,0.002182092,0.044,34266,34759,NW_019863077.1_34266_34759
LOC112051355,NW_019863077.1,-,SE,0.009110044,0.038,34266,34804,NW_019863077.1_34266_34804
LOC112047485,NW_019862894.1,-,SE,0.000334143,-0.242,901513,901875,NW_019862894.1_901513_901875
LOC112051386,NW_019863079.1,+,SE,0.013141309,0.042,69567,69944,NW_019863079.1_69567_69944
LOC112051386,NW_019863079.1,+,SE,1.47E-10,0.013,73377,74049,NW_019863079.1_73377_74049
LOC112051386,NW_019863079.1,+,SE,2.34E-11,0.014,73396,74049,NW_019863079.1_73396_74049
LOC112051386,NW_019863079.1,+,SE,1.47E-10,0.013,73424,74049,NW_019863079.1_73424_74049
LOC112051386,NW_019863079.1,+,SE,1.47E-10,0.013,73445,74049,NW_019863079.1_73445_74049
LOC112051386,NW_019863079.1,+,SE,1.47E-10,0.013,73456,74049,NW_019863079.1_73456_74049
LOC112051386,NW_019863079.1,+,SE,1.47E-10,0.013,73512,74049,NW_019863079.1_73512_74049
LOC112046168,NW_019862849.1,-,SE,0.005053038,0.267,63931,64401,NW_019862849.1_63931_64401
LOC112046168,NW_019862849.1,-,SE,0.005053038,0.267,63931,64407,NW_019862849.1_63931_64407
LOC112046168,NW_019862849.1,-,SE,0.005053038,0.267,63931,64448,NW_019862849.1_63931_64448
LOC112046168,NW_019862849.1,-,SE,0.004379278,0.271,63931,64462,NW_019862849.1_63931_64462
LOC112043416,NW_019862790.1,+,SE,0.000475478,-0.177,577977,578224,NW_019862790.1_577977_578224
LOC112047914,NW_019862908.1,-,SE,0.003134822,0.294,158384,158808,NW_019862908.1_158384_158808
LOC112043682,NW_019862794.1,+,SE,0,0.821,1405099,1405555,NW_019862794.1_1405099_1405555
LOC112043682,NW_019862794.1,+,SE,0,0.821,1405102,1405555,NW_019862794.1_1405102_1405555
LOC112055759,NW_019863602.1,-,SE,0.000140999,-0.039,7047,7552,NW_019863602.1_7047_7552
LOC112056304,NW_019863763.1,-,SE,0,-0.587,45696,46122,NW_019863763.1_45696_46122
LOC112050735,NW_019863039.1,-,SE,0.030195027,0.032,63658,63974,NW_019863039.1_63658_63974
LOC112050737,NW_019863039.1,-,SE,0.000103785,-0.07,237447,237713,NW_019863039.1_237447_237713
LOC112050705,NW_019863039.1,+,SE,0.029245218,0.249,253673,253951,NW_019863039.1_253673_253951
LOC112043377,NW_019862789.1,+,SE,0.002786119,-0.097,846513,847209,NW_019862789.1_846513_847209
LOC112043377,NW_019862789.1,+,SE,0.001192528,-0.11,846868,847156,NW_019862789.1_846868_847156
LOC112043377,NW_019862789.1,+,SE,0.001042355,-0.112,846868,847162,NW_019862789.1_846868_847162
LOC112043377,NW_019862789.1,+,SE,0.000620748,-0.094,846868,847205,NW_019862789.1_846868_847205
LOC112043377,NW_019862789.1,+,SE,0.006211286,-0.099,846886,847209,NW_019862789.1_846886_847209
LOC112057757,NW_019862766.1,+,SE,0.007698013,0.11,165684,165907,NW_019862766.1_165684_165907
LOC112056791,NW_019862764.1,-,SE,0.017998018,0.062,146309,146695,NW_019862764.1_146309_146695
LOC112056791,NW_019862764.1,-,SE,0.021284177,0.079,146411,146695,NW_019862764.1_146411_146695
LOC112056791,NW_019862764.1,-,SE,0.000317222,0.074,146411,146697,NW_019862764.1_146411_146697
LOC112056791,NW_019862764.1,-,SE,0.000313415,0.072,146411,146707,NW_019862764.1_146411_146707
LOC112056937,NW_019862764.1,+,SE,4.17E-05,0.047,1060271,1060540,NW_019862764.1_1060271_1060540
LOC112057906,NW_019862768.1,-,SE,0.003083337,0.345,1849535,1849873,NW_019862768.1_1849535_1849873
LOC112045217,NW_019862826.1,-,SE,5.90E-09,-0.205,205557,206207,NW_019862826.1_205557_206207
LOC112045217,NW_019862826.1,-,SE,5.90E-09,-0.205,205787,206207,NW_019862826.1_205787_206207
LOC112045217,NW_019862826.1,-,SE,1.83E-08,-0.239,205923,206207,NW_019862826.1_205923_206207
LOC112056078,NW_019863697.1,+,SE,6.58E-08,-0.05,11607,11996,NW_019863697.1_11607_11996
LOC112056078,NW_019863697.1,+,SE,6.30E-08,-0.05,11612,11996,NW_019863697.1_11612_11996
LOC112045273,NW_019862828.1,+,SE,0.026799568,0.083,131708,131989,NW_019862828.1_131708_131989
LOC112049660,NW_019862756.1,+,SE,9.40E-15,-0.331,185090,185471,NW_019862756.1_185090_185471
LOC112044311,NW_019862806.1,+,SE,0.000122609,0.153,809234,809745,NW_019862806.1_809234_809745
LOC112045455,NW_019862832.1,-,SE,1.28E-06,0.116,234232,234535,NW_019862832.1_234232_234535
LOC112057294,NW_019862764.1,-,SE,0,-0.079,2261433,2261714,NW_019862764.1_2261433_2261714
LOC112057294,NW_019862764.1,-,SE,0.001095276,0.088,2263032,2263359,NW_019862764.1_2263032_2263359
LOC112057294,NW_019862764.1,-,SE,0.001296675,0.084,2263032,2263374,NW_019862764.1_2263032_2263374
LOC112057294,NW_019862764.1,-,SE,2.45E-05,-0.049,2281393,2281732,NW_019862764.1_2281393_2281732
LOC112057294,NW_019862764.1,-,SE,1.82E-05,-0.05,2281393,2281752,NW_019862764.1_2281393_2281752
LOC112057294,NW_019862764.1,-,SE,1.83E-05,-0.05,2281393,2281782,NW_019862764.1_2281393_2281782
LOC112057294,NW_019862764.1,-,SE,1.82E-05,-0.05,2281393,2281828,NW_019862764.1_2281393_2281828
LOC112057294,NW_019862764.1,-,SE,1.84E-05,-0.05,2281393,2281890,NW_019862764.1_2281393_2281890
LOC112057725,NW_019862765.1,-,SE,0.034499418,-0.106,1960629,1961145,NW_019862765.1_1960629_1961145
LOC112057725,NW_019862765.1,-,SE,0,0.366,1960629,1961145,NW_019862765.1_1960629_1961145
LOC112057725,NW_019862765.1,-,SE,0.03301548,-0.106,1960629,1961161,NW_019862765.1_1960629_1961161
LOC112057725,NW_019862765.1,-,SE,0,0.367,1960629,1961225,NW_019862765.1_1960629_1961225
LOC112057725,NW_019862765.1,-,SE,0,0.45,1961438,1961721,NW_019862765.1_1961438_1961721
LOC112057725,NW_019862765.1,-,SE,0,0.466,1961438,1961746,NW_019862765.1_1961438_1961746
LOC112046511,NW_019862859.1,+,SE,0.012982255,-0.124,485255,485580,NW_019862859.1_485255_485580
LOC112044442,NW_019862809.1,+,SE,0.042849934,0.126,825594,825888,NW_019862809.1_825594_825888
LOC112055427,NW_019863522.1,-,SE,0,0.082,79002,79360,NW_019863522.1_79002_79360
LOC112051082,NW_019863062.1,-,SE,0.000823825,-0.071,288012,288310,NW_019863062.1_288012_288310
LOC112043334,NW_019862788.1,+,SE,4.08E-08,0.186,1220913,1221507,NW_019862788.1_1220913_1221507
LOC112053895,NW_019863292.1,-,SE,0.002404356,0.03,27661,28039,NW_019863292.1_27661_28039
LOC112053895,NW_019863292.1,-,SE,0.002522874,0.03,27661,28123,NW_019863292.1_27661_28123
LOC112053895,NW_019863292.1,-,SE,0.002522874,0.03,27661,28195,NW_019863292.1_27661_28195
LOC112053895,NW_019863292.1,-,SE,0.026381899,-0.026,32402,32847,NW_019863292.1_32402_32847
LOC112053895,NW_019863292.1,-,SE,0.038275438,-0.027,32541,32847,NW_019863292.1_32541_32847
LOC112053895,NW_019863292.1,-,SE,0.000308144,-0.034,32545,32844,NW_019863292.1_32545_32844
LOC112053895,NW_019863292.1,-,SE,2.61E-07,0.076,35429,36088,NW_019863292.1_35429_36088
LOC112053895,NW_019863292.1,-,SE,0,-0.277,35801,36088,NW_019863292.1_35801_36088
LOC112053895,NW_019863292.1,-,SE,0,-0.277,35801,36157,NW_019863292.1_35801_36157
LOC112053895,NW_019863292.1,-,SE,0,-0.287,35801,36182,NW_019863292.1_35801_36182
LOC112053895,NW_019863292.1,-,SE,0.000849591,-0.084,37004,37556,NW_019863292.1_37004_37556
LOC112053895,NW_019863292.1,-,SE,0.000849591,-0.084,37177,37556,NW_019863292.1_37177_37556
LOC112053886,NW_019863292.1,+,SE,0,0.816,114672,115017,NW_019863292.1_114672_115017
LOC112053886,NW_019863292.1,+,SE,0,0.768,114694,115015,NW_019863292.1_114694_115015
LOC112053886,NW_019863292.1,+,SE,0,0.84,114741,115017,NW_019863292.1_114741_115017
LOC112053886,NW_019863292.1,+,SE,0,0.087,155655,156202,NW_019863292.1_155655_156202
LOC112053886,NW_019863292.1,+,SE,0,0.087,155715,156202,NW_019863292.1_155715_156202
LOC112053886,NW_019863292.1,+,SE,0,0.087,155734,156202,NW_019863292.1_155734_156202
LOC112053886,NW_019863292.1,+,SE,0,0.086,155762,156202,NW_019863292.1_155762_156202
LOC112053886,NW_019863292.1,+,SE,0,0.087,155790,156202,NW_019863292.1_155790_156202
LOC112053886,NW_019863292.1,+,SE,0,0.078,155890,156202,NW_019863292.1_155890_156202
LOC112058419,NW_019862776.1,-,SE,6.46E-06,0.025,786896,787209,NW_019862776.1_786896_787209
LOC112058418,NW_019862776.1,-,SE,5.69E-06,-0.049,802177,802642,NW_019862776.1_802177_802642
LOC112058418,NW_019862776.1,-,SE,4.22E-07,-0.078,802238,802638,NW_019862776.1_802238_802638
LOC112058418,NW_019862776.1,-,SE,1.35E-06,-0.074,802392,802642,NW_019862776.1_802392_802642
LOC112058418,NW_019862776.1,-,SE,0.001818139,0.037,808551,808886,NW_019862776.1_808551_808886
LOC112058466,NW_019862776.1,-,SE,3.49E-07,-0.067,851959,852360,NW_019862776.1_851959_852360
LOC112058466,NW_019862776.1,-,SE,0.001095276,0.081,855720,855950,NW_019862776.1_855720_855950
LOC112058466,NW_019862776.1,-,SE,0.025948896,0.037,855771,856425,NW_019862776.1_855771_856425
LOC112046898,NW_019862874.1,-,SE,0,-0.17,490183,490518,NW_019862874.1_490183_490518
LOC112046898,NW_019862874.1,-,SE,0.010085871,0.535,492533,492861,NW_019862874.1_492533_492861
LOC112043638,NW_019862793.1,-,SE,0,0.101,1212420,1212734,NW_019862793.1_1212420_1212734
LOC112043638,NW_019862793.1,-,SE,9.40E-15,0.103,1212479,1212727,NW_019862793.1_1212479_1212727
LOC112043638,NW_019862793.1,-,SE,2.06E-09,0.074,1212519,1212734,NW_019862793.1_1212519_1212734
LOC112052373,NW_019862759.1,+,SE,0.001450503,-0.072,2018264,2018501,NW_019862759.1_2018264_2018501
LOC112052373,NW_019862759.1,+,SE,0.007517104,-0.03,2021399,2021825,NW_019862759.1_2021399_2021825
LOC112052373,NW_019862759.1,+,SE,3.89E-08,0.063,2029538,2029824,NW_019862759.1_2029538_2029824
LOC112052913,NW_019863186.1,+,SE,0.00445513,0.201,146116,146345,NW_019863186.1_146116_146345
LOC112051501,NW_019863086.1,-,SE,0.002849991,0.027,252311,252599,NW_019863086.1_252311_252599
LOC112051501,NW_019863086.1,-,SE,1.63E-05,0.052,252311,252604,NW_019863086.1_252311_252604
LOC112051501,NW_019863086.1,-,SE,0.000203594,0.031,252311,252626,NW_019863086.1_252311_252626
LOC112049089,NW_019862958.1,+,SE,0.04111567,-0.016,3793,4083,NW_019862958.1_3793_4083
LOC112053720,NW_019863276.1,-,SE,0,0.83,170553,170804,NW_019863276.1_170553_170804
LOC112053720,NW_019863276.1,-,SE,0,0.827,170555,170807,NW_019863276.1_170555_170807
LOC112054484,NW_019863363.1,-,SE,0,0.611,23595,24166,NW_019863363.1_23595_24166
LOC112054484,NW_019863363.1,-,SE,0,0.294,23777,24166,NW_019863363.1_23777_24166
LOC112054484,NW_019863363.1,-,SE,1.66E-09,0.079,24502,24789,NW_019863363.1_24502_24789
LOC112054484,NW_019863363.1,-,SE,6.93E-10,0.08,24502,24801,NW_019863363.1_24502_24801
LOC112054484,NW_019863363.1,-,SE,3.58E-08,0.071,24502,24826,NW_019863363.1_24502_24826
LOC112050340,NW_019863018.1,+,SE,0.028345798,0.088,403517,403781,NW_019863018.1_403517_403781
LOC112046732,NW_019862869.1,-,SE,0.014775948,0.013,42446,42733,NW_019862869.1_42446_42733
LOC112046728,NW_019862869.1,+,SE,0.000199858,0.106,489677,490046,NW_019862869.1_489677_490046
LOC112058072,NW_019862771.1,+,SE,7.20E-08,-0.279,409091,409348,NW_019862771.1_409091_409348
LOC112056174,NW_019863727.1,-,SE,6.32E-09,0.184,28116,28361,NW_019863727.1_28116_28361
LOC112053862,NW_019863290.1,+,SE,0.003569071,0.067,191550,191884,NW_019863290.1_191550_191884
LOC112053862,NW_019863290.1,+,SE,0.002950441,0.063,191550,191897,NW_019863290.1_191550_191897
LOC112053862,NW_019863290.1,+,SE,0.003042324,0.063,191550,191966,NW_019863290.1_191550_191966
LOC112053862,NW_019863290.1,+,SE,0.003042324,0.063,191550,192002,NW_019863290.1_191550_192002
LOC112050980,NW_019862757.1,+,SE,3.43E-12,0.183,97656,98012,NW_019862757.1_97656_98012
LOC112047798,NW_019862904.1,+,SE,0.014038063,0.179,1282991,1283279,NW_019862904.1_1282991_1283279
LOC112047798,NW_019862904.1,+,SE,0.019827212,0.058,1282999,1283279,NW_019862904.1_1282999_1283279
LOC112050883,NW_019862757.1,+,SE,0,0.449,1776444,1776818,NW_019862757.1_1776444_1776818
LOC112050883,NW_019862757.1,+,SE,1.86E-14,0.427,1776447,1776818,NW_019862757.1_1776447_1776818
LOC112050883,NW_019862757.1,+,SE,9.40E-15,0.447,1776456,1776818,NW_019862757.1_1776456_1776818
LOC112055047,NW_019863452.1,+,SE,0.002509587,-0.012,12430,12961,NW_019863452.1_12430_12961
LOC112055047,NW_019863452.1,+,SE,0.001124509,-0.013,12457,12961,NW_019863452.1_12457_12961
LOC112055047,NW_019863452.1,+,SE,0.000786406,-0.013,12467,12961,NW_019863452.1_12467_12961
LOC112055047,NW_019863452.1,+,SE,0.006658403,-0.01,12476,12961,NW_019863452.1_12476_12961
LOC112055047,NW_019863452.1,+,SE,0.002509587,-0.012,12489,12961,NW_019863452.1_12489_12961
LOC112055047,NW_019863452.1,+,SE,0.002509587,-0.012,12492,12961,NW_019863452.1_12492_12961
LOC112055966,NW_019863669.1,-,SE,3.25E-06,-0.029,43639,43993,NW_019863669.1_43639_43993
LOC112055966,NW_019863669.1,-,SE,1.81E-06,-0.029,43647,43993,NW_019863669.1_43647_43993
LOC112055966,NW_019863669.1,-,SE,0.002615559,-0.021,43676,43993,NW_019863669.1_43676_43993
LOC112052396,NW_019863145.1,-,SE,3.50E-08,0.615,117463,117782,NW_019863145.1_117463_117782
LOC112051923,NW_019863112.1,-,SE,4.18E-10,-0.036,292416,292658,NW_019863112.1_292416_292658
LOC112051923,NW_019863112.1,-,SE,0,0.161,317969,318323,NW_019863112.1_317969_318323
LOC112051923,NW_019863112.1,-,SE,0,0.16,317969,318356,NW_019863112.1_317969_318356
LOC112051923,NW_019863112.1,-,SE,0,0.16,317969,318458,NW_019863112.1_317969_318458
LOC112051923,NW_019863112.1,-,SE,0,0.16,317969,318498,NW_019863112.1_317969_318498
LOC112051923,NW_019863112.1,-,SE,0,0.16,317969,318545,NW_019863112.1_317969_318545
LOC112050311,NW_019863017.1,+,SE,0.001618818,-0.159,414451,414729,NW_019863017.1_414451_414729
LOC112047257,NW_019862886.1,-,SE,3.09E-07,-0.036,149955,150177,NW_019862886.1_149955_150177
LOC112047257,NW_019862886.1,-,SE,1.95E-07,-0.042,149958,150177,NW_019862886.1_149958_150177
LOC112047355,NW_019862890.1,-,SE,0.004933782,0.049,330231,330511,NW_019862890.1_330231_330511
LOC112047355,NW_019862890.1,-,SE,0.000118123,0.057,330231,330880,NW_019862890.1_330231_330880
LOC112047355,NW_019862890.1,-,SE,0.024341618,0.04,330233,330511,NW_019862890.1_330233_330511
LOC112047355,NW_019862890.1,-,SE,0.000118123,0.057,330233,330880,NW_019862890.1_330233_330880
LOC112047355,NW_019862890.1,-,SE,0.033301727,0.039,330244,330511,NW_019862890.1_330244_330511
LOC112047355,NW_019862890.1,-,SE,0.000118123,0.057,330244,330880,NW_019862890.1_330244_330880
LOC112047355,NW_019862890.1,-,SE,0.000140303,0.053,331304,331857,NW_019862890.1_331304_331857
LOC112049569,NW_019862979.1,-,SE,0,-0.624,471177,471400,NW_019862979.1_471177_471400
LOC112049569,NW_019862979.1,-,SE,0,-0.75,471177,471496,NW_019862979.1_471177_471496
LOC112049569,NW_019862979.1,-,SE,0,-0.736,471177,471519,NW_019862979.1_471177_471519
LOC112049569,NW_019862979.1,-,SE,0,-0.731,471177,471560,NW_019862979.1_471177_471560
LOC112049569,NW_019862979.1,-,SE,0,-0.732,471177,471748,NW_019862979.1_471177_471748
LOC112055815,NW_019863623.1,-,SE,3.18E-06,-0.207,12775,13263,NW_019863623.1_12775_13263
