GeneID,chr,strand,SplicingType,FDR,delta_PSI,start,end,SID
LOC112051828,NW_019863106.1,+,SE,6.78E-12,-0.088,254830,255133,NW_019863106.1_254830_255133
LOC112051828,NW_019863106.1,+,SE,9.26E-08,-0.307,254880,255126,NW_019863106.1_254880_255126
LOC112051828,NW_019863106.1,+,SE,9.15E-08,-0.301,254882,255126,NW_019863106.1_254882_255126
LOC112049380,NW_019862969.1,+,SE,0.000885554,0.026,464293,464523,NW_019862969.1_464293_464523
LOC112045685,NW_019862838.1,-,SE,0.03306607,-0.123,844430,844917,NW_019862838.1_844430_844917
LOC112044040,NW_019862802.1,-,SE,0,0.4,594075,594330,NW_019862802.1_594075_594330
LOC112055725,NW_019863596.1,-,SE,0,0.194,59570,59850,NW_019863596.1_59570_59850
LOC112055725,NW_019863596.1,-,SE,0,-0.58,61036,61313,NW_019863596.1_61036_61313
LOC112048578,NW_019862935.1,+,SE,0.003051249,-0.022,512159,512663,NW_019862935.1_512159_512663
LOC112048578,NW_019862935.1,+,SE,0.003464797,-0.021,512159,512667,NW_019862935.1_512159_512667
LOC112044000,NW_019862801.1,+,SE,2.56E-05,0.174,748022,748503,NW_019862801.1_748022_748503
LOC112044000,NW_019862801.1,+,SE,2.15E-05,0.175,748029,748503,NW_019862801.1_748029_748503
LOC112044000,NW_019862801.1,+,SE,2.57E-05,0.174,748106,748503,NW_019862801.1_748106_748503
LOC112056098,NW_019863701.1,+,SE,1.84E-10,-0.09,81829,82257,NW_019863701.1_81829_82257
LOC112056098,NW_019863701.1,+,SE,4.68E-14,-0.116,81947,82257,NW_019863701.1_81947_82257
LOC112056098,NW_019863701.1,+,SE,2.23E-09,0.347,84413,84802,NW_019863701.1_84413_84802
LOC112056098,NW_019863701.1,+,SE,4.68E-14,0.272,84442,84800,NW_019863701.1_84442_84800
LOC112047686,NW_019862901.1,-,SE,0.03436666,0.014,276131,276402,NW_019862901.1_276131_276402
LOC112047686,NW_019862901.1,-,SE,0.038417418,0.017,276131,276405,NW_019862901.1_276131_276405
LOC112049156,NW_019862755.1,+,SE,4.03E-10,0.465,2502092,2502533,NW_019862755.1_2502092_2502533
LOC112046876,NW_019862874.1,+,SE,8.24E-15,-0.172,440110,440490,NW_019862874.1_440110_440490
LOC112046876,NW_019862874.1,+,SE,2.65E-07,-0.091,440117,440490,NW_019862874.1_440117_440490
LOC112054339,NW_019863347.1,-,SE,0,0.266,119395,119816,NW_019863347.1_119395_119816
LOC112047975,NW_019862910.1,-,SE,5.03E-11,-0.799,495896,496161,NW_019862910.1_495896_496161
LOC112047975,NW_019862910.1,-,SE,0.002309332,-0.183,495896,496161,NW_019862910.1_495896_496161
LOC112047975,NW_019862910.1,-,SE,0.001013602,-0.202,495919,496161,NW_019862910.1_495919_496161
LOC112043773,NW_019862797.1,+,SE,1.13E-08,-0.672,702682,703052,NW_019862797.1_702682_703052
LOC112043773,NW_019862797.1,+,SE,0.005442446,-0.516,702682,703355,NW_019862797.1_702682_703355
LOC112043773,NW_019862797.1,+,SE,1.79E-06,-0.56,702792,703104,NW_019862797.1_702792_703104
LOC112043773,NW_019862797.1,+,SE,5.57E-06,-0.55,702792,703222,NW_019862797.1_702792_703222
LOC112043773,NW_019862797.1,+,SE,0.000153805,-0.546,702792,703355,NW_019862797.1_702792_703355
LOC112043773,NW_019862797.1,+,SE,0.000731361,-0.483,703105,703355,NW_019862797.1_703105_703355
LOC112044537,NW_019862811.1,-,SE,0.002827587,0.044,582227,582765,NW_019862811.1_582227_582765
LOC112043821,NW_019862799.1,+,SE,0,0.551,39292,39568,NW_019862799.1_39292_39568
LOC112043829,NW_019862799.1,-,SE,0,-0.971,218979,219500,NW_019862799.1_218979_219500
LOC112043829,NW_019862799.1,-,SE,0,-0.849,219163,219500,NW_019862799.1_219163_219500
LOC112043847,NW_019862799.1,-,SE,0.017197601,0.168,703912,704298,NW_019862799.1_703912_704298
LOC112043847,NW_019862799.1,-,SE,0.017884955,0.167,703912,704331,NW_019862799.1_703912_704331
LOC112043847,NW_019862799.1,-,SE,0.018679372,0.167,703912,704360,NW_019862799.1_703912_704360
LOC112043847,NW_019862799.1,-,SE,0.003061518,0.166,703944,704343,NW_019862799.1_703944_704343
LOC112043847,NW_019862799.1,-,SE,0.003061518,0.166,703949,704343,NW_019862799.1_703949_704343
LOC112043851,NW_019862799.1,+,SE,4.58E-11,0.48,890040,890502,NW_019862799.1_890040_890502
LOC112043851,NW_019862799.1,+,SE,3.99E-11,0.481,890078,890502,NW_019862799.1_890078_890502
LOC112046881,NW_019862874.1,-,SE,2.66E-06,-0.069,9657,10048,NW_019862874.1_9657_10048
LOC112046881,NW_019862874.1,-,SE,1.72E-06,-0.077,9749,10048,NW_019862874.1_9749_10048
LOC112055547,NW_019863549.1,-,SE,0.023251984,0.304,43054,43645,NW_019863549.1_43054_43645
LOC112056203,NW_019863733.1,+,SE,0.009103764,-0.147,36016,36367,NW_019863733.1_36016_36367
LOC112058143,NW_019862772.1,+,SE,1.06E-11,-0.764,266895,267253,NW_019862772.1_266895_267253
LOC112058143,NW_019862772.1,+,SE,4.47E-09,-0.767,266911,267253,NW_019862772.1_266911_267253
LOC112047825,NW_019862905.1,-,SE,3.18E-14,0.204,284792,285052,NW_019862905.1_284792_285052
LOC112047825,NW_019862905.1,-,SE,3.18E-14,0.196,284792,285055,NW_019862905.1_284792_285055
LOC112048366,NW_019862927.1,+,SE,9.28E-13,-0.137,138427,138717,NW_019862927.1_138427_138717
LOC112048366,NW_019862927.1,+,SE,8.24E-15,-0.129,138427,138840,NW_019862927.1_138427_138840
LOC112048291,NW_019862924.1,-,SE,0.000842997,0.46,344551,344811,NW_019862924.1_344551_344811
LOC112048291,NW_019862924.1,-,SE,0,0.845,344551,344811,NW_019862924.1_344551_344811
LOC112048291,NW_019862924.1,-,SE,2.96E-08,-0.346,345125,345489,NW_019862924.1_345125_345489
LOC112048291,NW_019862924.1,-,SE,1.03E-08,-0.371,345163,345489,NW_019862924.1_345163_345489
LOC112048290,NW_019862924.1,+,SE,0,-0.734,383430,383830,NW_019862924.1_383430_383830
LOC112048290,NW_019862924.1,+,SE,0,-0.734,383466,383830,NW_019862924.1_383466_383830
LOC112048290,NW_019862924.1,+,SE,0,-0.731,383493,383830,NW_019862924.1_383493_383830
LOC112048290,NW_019862924.1,+,SE,0,-0.73,383508,383830,NW_019862924.1_383508_383830
LOC112048290,NW_019862924.1,+,SE,0,-0.723,383547,383830,NW_019862924.1_383547_383830
LOC112048290,NW_019862924.1,+,SE,0,-0.718,383565,383830,NW_019862924.1_383565_383830
LOC112048290,NW_019862924.1,+,SE,0,-0.721,383576,383830,NW_019862924.1_383576_383830
LOC112042894,NW_019862781.1,+,SE,6.15E-06,0.311,965523,965993,NW_019862781.1_965523_965993
LOC112054485,NW_019863363.1,+,SE,0.000570959,-0.039,70420,70653,NW_019863363.1_70420_70653
LOC112050069,NW_019863004.1,-,SE,0,0.031,134610,134853,NW_019863004.1_134610_134853
LOC112055302,NW_019863496.1,-,SE,0.006895714,-0.366,128331,128571,NW_019863496.1_128331_128571
LOC112048768,NW_019862944.1,+,SE,0.000403863,-0.133,194772,195348,NW_019862944.1_194772_195348
LOC112048770,NW_019862944.1,-,SE,0,-0.179,550268,550477,NW_019862944.1_550268_550477
LOC112050113,NW_019863005.1,-,SE,0.041498937,0.018,713248,713592,NW_019863005.1_713248_713592
LOC112050113,NW_019863005.1,-,SE,0.000661425,-0.15,713248,713711,NW_019863005.1_713248_713711
LOC112050113,NW_019863005.1,-,SE,0.000113903,-0.162,713361,713592,NW_019863005.1_713361_713592
LOC112050113,NW_019863005.1,-,SE,4.96E-07,-0.237,713361,713711,NW_019863005.1_713361_713711
LOC112050113,NW_019863005.1,-,SE,0.0086101,-0.117,713415,713711,NW_019863005.1_713415_713711
LOC112058249,NW_019862773.1,-,SE,0.005847217,-0.327,285322,285878,NW_019862773.1_285322_285878
LOC112058249,NW_019862773.1,-,SE,0.003051103,-0.337,285322,285969,NW_019862773.1_285322_285969
LOC112053498,NW_019863247.1,-,SE,0,0.781,22995,23264,NW_019863247.1_22995_23264
LOC112053498,NW_019863247.1,-,SE,0,0.504,147476,148120,NW_019863247.1_147476_148120
LOC112053498,NW_019863247.1,-,SE,0,0.438,147584,148111,NW_019863247.1_147584_148111
LOC112053498,NW_019863247.1,-,SE,0,0.436,147584,148181,NW_019863247.1_147584_148181
LOC112053498,NW_019863247.1,-,SE,0,0.436,147584,148182,NW_019863247.1_147584_148182
LOC112053498,NW_019863247.1,-,SE,0,0.436,147584,148186,NW_019863247.1_147584_148186
LOC112053498,NW_019863247.1,-,SE,0,0.436,147584,148191,NW_019863247.1_147584_148191
LOC112053498,NW_019863247.1,-,SE,0,0.436,147584,148198,NW_019863247.1_147584_148198
LOC112053498,NW_019863247.1,-,SE,0,0.436,147584,148201,NW_019863247.1_147584_148201
LOC112053498,NW_019863247.1,-,SE,0,0.436,147584,148212,NW_019863247.1_147584_148212
LOC112043098,NW_019862785.1,+,SE,0.005480769,0.038,968733,968975,NW_019862785.1_968733_968975
LOC112050412,NW_019863021.1,-,SE,0.006056031,-0.122,185449,185722,NW_019863021.1_185449_185722
LOC112050625,NW_019863034.1,+,SE,8.81E-06,0.168,164538,165034,NW_019863034.1_164538_165034
LOC112048969,NW_019862953.1,+,SE,0.017215604,0.049,361742,362180,NW_019862953.1_361742_362180
LOC112044902,NW_019862819.1,+,SE,0,0.259,627497,627757,NW_019862819.1_627497_627757
LOC112044902,NW_019862819.1,+,SE,0,-0.615,627895,628297,NW_019862819.1_627895_628297
LOC112056173,NW_019863726.1,-,SE,6.83E-08,-0.465,68967,69235,NW_019863726.1_68967_69235
LOC112053358,NW_019863233.1,-,SE,0,-0.16,9790,10132,NW_019863233.1_9790_10132
LOC112053364,NW_019863233.1,-,SE,3.64E-13,0.244,155006,155339,NW_019863233.1_155006_155339
LOC112048138,NW_019862918.1,+,SE,0.022713221,0.044,441885,442199,NW_019862918.1_441885_442199
LOC112048138,NW_019862918.1,+,SE,0.001208539,0.135,441886,442203,NW_019862918.1_441886_442203
LOC112048138,NW_019862918.1,+,SE,0.009935826,0.048,441887,442203,NW_019862918.1_441887_442203
LOC112047533,NW_019862896.1,+,SE,0,0.666,320243,320494,NW_019862896.1_320243_320494
LOC112048176,NW_019862919.1,-,SE,9.72E-06,-0.396,102742,103074,NW_019862919.1_102742_103074
LOC112048173,NW_019862919.1,-,SE,0.036290143,-0.102,582740,583009,NW_019862919.1_582740_583009
LOC112045571,NW_019862835.1,+,SE,0.031281532,0.028,558131,558433,NW_019862835.1_558131_558433
LOC112045571,NW_019862835.1,+,SE,0.012498064,0.033,558153,558470,NW_019862835.1_558153_558470
LOC112045571,NW_019862835.1,+,SE,0.009568264,0.035,558164,558470,NW_019862835.1_558164_558470
LOC112049645,NW_019862756.1,-,SE,1.61E-14,0.149,170443,170713,NW_019862756.1_170443_170713
LOC112049719,NW_019862756.1,+,SE,0,-0.289,216393,216701,NW_019862756.1_216393_216701
LOC112049719,NW_019862756.1,+,SE,0,-0.061,220567,221020,NW_019862756.1_220567_221020
LOC112049719,NW_019862756.1,+,SE,0,-0.07,220574,221025,NW_019862756.1_220574_221025
LOC112049719,NW_019862756.1,+,SE,0,-0.07,220574,221041,NW_019862756.1_220574_221041
LOC112049719,NW_019862756.1,+,SE,0,-0.061,220575,221020,NW_019862756.1_220575_221020
LOC112049719,NW_019862756.1,+,SE,0,-0.061,220576,221020,NW_019862756.1_220576_221020
LOC112049719,NW_019862756.1,+,SE,0,-0.061,220600,221020,NW_019862756.1_220600_221020
LOC112049719,NW_019862756.1,+,SE,0,-0.115,220745,221020,NW_019862756.1_220745_221020
LOC112050384,NW_019862756.1,-,SE,0.001150953,0.24,1796034,1796360,NW_019862756.1_1796034_1796360
LOC112044346,NW_019862807.1,-,SE,2.38E-05,0.216,139263,139615,NW_019862807.1_139263_139615
LOC112044346,NW_019862807.1,-,SE,2.99E-05,0.215,139263,139916,NW_019862807.1_139263_139916
LOC112044360,NW_019862807.1,+,SE,0.033284436,-0.027,293567,294143,NW_019862807.1_293567_294143
LOC112044360,NW_019862807.1,+,SE,0.003077943,-0.04,293576,293941,NW_019862807.1_293576_293941
LOC112044360,NW_019862807.1,+,SE,0.001609129,-0.047,293615,293941,NW_019862807.1_293615_293941
LOC112045512,NW_019862834.1,+,SE,0.001561169,-0.043,996794,997114,NW_019862834.1_996794_997114
LOC112051684,NW_019863097.1,-,SE,0.002169964,0.04,180152,180360,NW_019863097.1_180152_180360
LOC112051684,NW_019863097.1,-,SE,0,0.183,195758,195970,NW_019863097.1_195758_195970
LOC112047364,NW_019862890.1,-,SE,0.021874262,0.09,155433,155914,NW_019862890.1_155433_155914
LOC112046776,NW_019862870.1,+,SE,0,0.183,771990,772247,NW_019862870.1_771990_772247
LOC112052135,NW_019863130.1,-,SE,0.010779517,0.032,268374,268720,NW_019863130.1_268374_268720
LOC112044285,NW_019862806.1,-,SE,0.009207043,-0.085,532763,533085,NW_019862806.1_532763_533085
LOC112044285,NW_019862806.1,-,SE,0.009835231,-0.085,532768,533085,NW_019862806.1_532768_533085
LOC112044285,NW_019862806.1,-,SE,0.01178334,-0.087,532779,533085,NW_019862806.1_532779_533085
LOC112044285,NW_019862806.1,-,SE,0.022891113,-0.067,532780,533112,NW_019862806.1_532780_533112
LOC112044285,NW_019862806.1,-,SE,0.008192286,-0.081,532809,533085,NW_019862806.1_532809_533085
LOC112044285,NW_019862806.1,-,SE,0.02947976,-0.062,532842,533085,NW_019862806.1_532842_533085
LOC112044307,NW_019862806.1,-,SE,0.000587787,0.124,782320,782836,NW_019862806.1_782320_782836
LOC112044307,NW_019862806.1,-,SE,0.013464721,0.12,782453,782761,NW_019862806.1_782453_782761
LOC112044307,NW_019862806.1,-,SE,0.003092391,0.109,782453,782832,NW_019862806.1_782453_782832
LOC112050249,NW_019863014.1,+,SE,7.64E-10,-0.113,65113,65449,NW_019863014.1_65113_65449
LOC112050249,NW_019863014.1,+,SE,3.64E-09,-0.114,65132,65449,NW_019863014.1_65132_65449
LOC112050249,NW_019863014.1,+,SE,1.59E-08,-0.113,65144,65449,NW_019863014.1_65144_65449
LOC112046614,NW_019862863.1,+,SE,0,-0.361,823944,824261,NW_019862863.1_823944_824261
LOC112046614,NW_019862863.1,+,SE,0,-0.27,823944,824261,NW_019862863.1_823944_824261
LOC112046614,NW_019862863.1,+,SE,5.55E-11,-0.102,823944,824278,NW_019862863.1_823944_824278
LOC112046614,NW_019862863.1,+,SE,0.00156247,-0.039,823944,824278,NW_019862863.1_823944_824278
LOC112056309,NW_019863765.1,+,SE,3.40E-07,0.115,41659,41889,NW_019863765.1_41659_41889
LOC112056309,NW_019863765.1,+,SE,2.29E-07,0.123,41659,41895,NW_019863765.1_41659_41895
LOC112056309,NW_019863765.1,+,SE,0,0.25,41659,41940,NW_019863765.1_41659_41940
LOC112056309,NW_019863765.1,+,SE,0,0.266,41659,41960,NW_019863765.1_41659_41960
LOC112056309,NW_019863765.1,+,SE,0,0.244,41659,41994,NW_019863765.1_41659_41994
LOC112056309,NW_019863765.1,+,SE,0,0.239,41659,42002,NW_019863765.1_41659_42002
LOC112056309,NW_019863765.1,+,SE,0,0.237,41659,42016,NW_019863765.1_41659_42016
LOC112052946,NW_019863190.1,-,SE,0.014279862,-0.001,227531,227893,NW_019863190.1_227531_227893
LOC112056765,NW_019863972.1,-,SE,1.15E-08,-0.291,24960,25196,NW_019863972.1_24960_25196
LOC112048709,NW_019862941.1,+,SE,0.003315143,0.132,194379,194866,NW_019862941.1_194379_194866
LOC112048709,NW_019862941.1,+,SE,0.003315143,0.132,194427,194866,NW_019862941.1_194427_194866
LOC112048709,NW_019862941.1,+,SE,0.011420803,0.15,194433,194876,NW_019862941.1_194433_194876
LOC112048709,NW_019862941.1,+,SE,0.005532072,0.18,194598,194866,NW_019862941.1_194598_194866
LOC112046562,NW_019862861.1,-,SE,0,0.584,118143,118391,NW_019862861.1_118143_118391
LOC112046562,NW_019862861.1,-,SE,0,0.654,118145,118367,NW_019862861.1_118145_118367
LOC112052389,NW_019863145.1,-,SE,0.000645883,-0.133,48076,48441,NW_019863145.1_48076_48441
LOC112052389,NW_019863145.1,-,SE,0.000102692,-0.194,48107,48441,NW_019863145.1_48107_48441
LOC112052389,NW_019863145.1,-,SE,0.004464737,-0.107,48107,48449,NW_019863145.1_48107_48449
LOC112048135,NW_019862918.1,-,SE,7.88E-11,-0.058,484133,484815,NW_019862918.1_484133_484815
LOC112048135,NW_019862918.1,-,SE,0,-0.106,484147,484815,NW_019862918.1_484147_484815
LOC112056588,NW_019863891.1,+,SE,2.16E-08,0.417,43693,44261,NW_019863891.1_43693_44261
LOC112047227,NW_019862884.1,+,SE,0.026904165,0.043,689033,689300,NW_019862884.1_689033_689300
LOC112050218,NW_019863013.1,+,SE,0,0.118,83598,83843,NW_019863013.1_83598_83843
LOC112045975,NW_019862845.1,+,SE,5.01E-06,-0.043,165667,166013,NW_019862845.1_165667_166013
LOC112056815,NW_019863997.1,-,SE,0.003375492,0.039,19526,19782,NW_019863997.1_19526_19782
LOC112046638,NW_019862864.1,+,SE,0,0.78,324451,324728,NW_019862864.1_324451_324728
LOC112046638,NW_019862864.1,+,SE,0,0.367,324486,324728,NW_019862864.1_324486_324728
LOC112046638,NW_019862864.1,+,SE,0,0.789,324497,324728,NW_019862864.1_324497_324728
LOC112046638,NW_019862864.1,+,SE,0,0.184,332108,332435,NW_019862864.1_332108_332435
LOC112046638,NW_019862864.1,+,SE,0,0.205,332162,332435,NW_019862864.1_332162_332435
LOC112055924,NW_019863657.1,+,SE,0.046536614,0.029,34561,34846,NW_019863657.1_34561_34846
LOC112044524,NW_019862810.1,-,SE,0.007853303,0.038,1176901,1177137,NW_019862810.1_1176901_1177137
LOC112048448,NW_019862930.1,-,SE,0,-0.082,515237,515588,NW_019862930.1_515237_515588
LOC112048448,NW_019862930.1,-,SE,0,-0.082,515237,515810,NW_019862930.1_515237_515810
LOC112048448,NW_019862930.1,-,SE,0,0.378,572650,573005,NW_019862930.1_572650_573005
LOC112054590,NW_019863380.1,-,SE,2.14E-05,0.303,120406,120816,NW_019863380.1_120406_120816
LOC112054590,NW_019863380.1,-,SE,0.012756398,0.214,120412,120808,NW_019863380.1_120412_120808
LOC112048203,NW_019862921.1,+,SE,0.015921118,0.058,467925,468212,NW_019862921.1_467925_468212
LOC112049549,NW_019862978.1,+,SE,8.84E-05,-0.123,498933,499523,NW_019862978.1_498933_499523
LOC112047618,NW_019862898.1,-,SE,3.39E-05,-0.061,576857,577326,NW_019862898.1_576857_577326
LOC112047618,NW_019862898.1,-,SE,3.94E-05,0.287,577350,577661,NW_019862898.1_577350_577661
LOC112047618,NW_019862898.1,-,SE,0,0.471,579327,579821,NW_019862898.1_579327_579821
LOC112047618,NW_019862898.1,-,SE,0,0.476,579484,579821,NW_019862898.1_579484_579821
LOC112054515,NW_019862761.1,+,SE,0.008580022,0.137,1230238,1230621,NW_019862761.1_1230238_1230621
LOC112054515,NW_019862761.1,+,SE,0.00168538,0.163,1230257,1230621,NW_019862761.1_1230257_1230621
LOC112054515,NW_019862761.1,+,SE,0.008403201,0.137,1230271,1230621,NW_019862761.1_1230271_1230621
LOC112054515,NW_019862761.1,+,SE,0.013041316,0.136,1230280,1230621,NW_019862761.1_1230280_1230621
LOC112054515,NW_019862761.1,+,SE,0.021900907,0.127,1230287,1230621,NW_019862761.1_1230287_1230621
LOC112054845,NW_019862761.1,-,SE,0.013450863,0.026,2304278,2304669,NW_019862761.1_2304278_2304669
LOC112053704,NW_019863274.1,+,SE,0.0494804,-0.018,129740,130133,NW_019863274.1_129740_130133
LOC112055835,NW_019863631.1,-,SE,2.95E-05,0.147,45669,46065,NW_019863631.1_45669_46065
LOC112055835,NW_019863631.1,-,SE,9.30E-14,0.312,51452,51863,NW_019863631.1_51452_51863
LOC112055835,NW_019863631.1,-,SE,5.45E-14,0.328,51542,51863,NW_019863631.1_51542_51863
LOC112055835,NW_019863631.1,-,SE,7.53E-11,0.45,51633,51863,NW_019863631.1_51633_51863
LOC112055835,NW_019863631.1,-,SE,5.07E-05,-0.147,100674,100941,NW_019863631.1_100674_100941
LOC112058544,NW_019862778.1,-,SE,0.046698469,-0.061,1057232,1057733,NW_019862778.1_1057232_1057733
LOC112055603,NW_019863559.1,-,SE,0.00044977,0.084,14957,15309,NW_019863559.1_14957_15309
LOC112047321,NW_019862887.1,-,SE,0.000147642,-0.104,447040,447424,NW_019862887.1_447040_447424
LOC112047321,NW_019862887.1,-,SE,5.43E-07,-0.212,447040,447432,NW_019862887.1_447040_447432
LOC112043934,NW_019862800.1,+,SE,4.96E-06,-0.033,655306,655563,NW_019862800.1_655306_655563
LOC112043934,NW_019862800.1,+,SE,1.15E-05,-0.027,655315,655569,NW_019862800.1_655315_655569
LOC112054224,NW_019863330.1,-,SE,0.023680033,0.035,43111,43723,NW_019863330.1_43111_43723
LOC112055471,NW_019863529.1,+,SE,4.33E-07,0.132,82154,82412,NW_019863529.1_82154_82412
LOC112048887,NW_019862755.1,+,SE,0.033571039,0.032,1282643,1282973,NW_019862755.1_1282643_1282973
LOC112049117,NW_019862755.1,+,SE,0,-0.462,2429510,2429813,NW_019862755.1_2429510_2429813
LOC112049117,NW_019862755.1,+,SE,0,-0.521,2429520,2430002,NW_019862755.1_2429520_2430002
LOC112049214,NW_019862755.1,+,SE,0.000358861,0.077,2547858,2548269,NW_019862755.1_2547858_2548269
LOC112049214,NW_019862755.1,+,SE,0.000916157,0.446,2563673,2564215,NW_019862755.1_2563673_2564215
LOC112049214,NW_019862755.1,+,SE,0.000643974,0.449,2563906,2564215,NW_019862755.1_2563906_2564215
LOC112049214,NW_019862755.1,+,SE,1.84E-07,0.225,2564309,2564731,NW_019862755.1_2564309_2564731
LOC112049214,NW_019862755.1,+,SE,0.00357,0.452,2565208,2565475,NW_019862755.1_2565208_2565475
LOC112051562,NW_019863089.1,+,SE,0,-0.034,186238,186480,NW_019863089.1_186238_186480
LOC112051562,NW_019863089.1,+,SE,4.47E-06,-0.023,186238,186496,NW_019863089.1_186238_186496
LOC112051640,NW_019863093.1,-,SE,0.031047369,0.162,336040,336436,NW_019863093.1_336040_336436
LOC112051640,NW_019863093.1,-,SE,1.04E-05,0.289,336661,337192,NW_019863093.1_336661_337192
LOC112055964,NW_019863667.1,-,SE,2.35E-13,0.076,41451,41738,NW_019863667.1_41451_41738
LOC112050976,NW_019863054.1,-,MXE_exon1,0.00547403,0.223,55060,55308,NW_019863054.1_55060_55308
LOC112050976,NW_019863054.1,-,MXE_exon1,0.049971113,0.16,55060,55308,NW_019863054.1_55060_55308
LOC112050976,NW_019863054.1,-,MXE_exon1,4.40E-08,0.114,55060,55308,NW_019863054.1_55060_55308
LOC112049170,NW_019862962.1,+,MXE_exon1,1.75E-11,-0.179,81603,81901,NW_019862962.1_81603_81901
LOC112049170,NW_019862962.1,+,MXE_exon1,0.036909814,-0.084,81603,81901,NW_019862962.1_81603_81901
LOC112048262,NW_019862923.1,-,MXE_exon1,0.012907514,-0.159,326582,326914,NW_019862923.1_326582_326914
LOC112052196,NW_019863133.1,+,MXE_exon1,0.020756458,0.129,204192,204512,NW_019863133.1_204192_204512
LOC112046667,NW_019862866.1,-,MXE_exon1,0.011174539,0.077,284858,285218,NW_019862866.1_284858_285218
LOC112043486,NW_019862791.1,-,MXE_exon1,0.000722975,-0.056,1204427,1204733,NW_019862791.1_1204427_1204733
LOC112043486,NW_019862791.1,-,MXE_exon1,0.003458355,0.132,1208573,1208865,NW_019862791.1_1208573_1208865
LOC112050857,NW_019863046.1,+,MXE_exon1,1.86E-05,0.119,171578,171862,NW_019863046.1_171578_171862
LOC112054984,NW_019863443.1,+,MXE_exon1,0,-0.376,110869,111177,NW_019863443.1_110869_111177
LOC112051285,NW_019863072.1,+,MXE_exon1,0,-0.438,75096,75469,NW_019863072.1_75096_75469
LOC112048787,NW_019862945.1,+,MXE_exon1,0.008947688,-0.117,429571,429891,NW_019862945.1_429571_429891
LOC112048477,NW_019862932.1,+,MXE_exon1,0.022326527,0.116,208686,209012,NW_019862932.1_208686_209012
LOC112045452,NW_019862832.1,-,MXE_exon1,0.000710175,-0.333,349387,349715,NW_019862832.1_349387_349715
LOC112049271,NW_019862966.1,+,MXE_exon1,0.007072597,0.076,256816,257093,NW_019862966.1_256816_257093
LOC112049271,NW_019862966.1,+,MXE_exon1,0.036518667,0.087,256816,257093,NW_019862966.1_256816_257093
LOC112049271,NW_019862966.1,+,MXE_exon1,0.02036046,0.06,322712,323043,NW_019862966.1_322712_323043
LOC112049271,NW_019862966.1,+,MXE_exon1,0.004867821,0.093,322712,323043,NW_019862966.1_322712_323043
LOC112051879,NW_019863109.1,-,MXE_exon1,6.57E-12,-0.216,279630,280046,NW_019863109.1_279630_280046
LOC112051879,NW_019863109.1,-,MXE_exon1,2.96E-11,0.201,279630,280046,NW_019863109.1_279630_280046
LOC112042956,NW_019862783.1,-,MXE_exon1,0.003311859,-0.199,926735,927051,NW_019862783.1_926735_927051
LOC112058412,NW_019862776.1,-,MXE_exon1,0.010224433,0,599908,600256,NW_019862776.1_599908_600256
LOC112044206,NW_019862805.1,+,MXE_exon1,0.000183248,-0.193,418389,418677,NW_019862805.1_418389_418677
LOC112048194,NW_019862920.1,+,MXE_exon1,0,0.608,586667,587074,NW_019862920.1_586667_587074
LOC112048194,NW_019862920.1,+,MXE_exon1,0,0.272,586667,587074,NW_019862920.1_586667_587074
LOC112048194,NW_019862920.1,+,MXE_exon1,0,0.1,587385,589589,NW_019862920.1_587385_589589
LOC112048194,NW_019862920.1,+,MXE_exon1,6.29E-08,-0.14,591280,591706,NW_019862920.1_591280_591706
LOC112048194,NW_019862920.1,+,MXE_exon1,1.03E-11,-0.186,591817,592310,NW_019862920.1_591817_592310
LOC112047952,NW_019862909.1,-,MXE_exon1,0.007623329,-0.172,347312,347653,NW_019862909.1_347312_347653
LOC112052254,NW_019863136.1,+,MXE_exon1,0.00011067,0.215,197538,197958,NW_019863136.1_197538_197958
LOC112052254,NW_019863136.1,+,MXE_exon1,1.07E-05,0.286,197666,197958,NW_019863136.1_197666_197958
LOC112057917,NW_019862768.1,+,MXE_exon1,0.001645937,0.11,1384128,1384587,NW_019862768.1_1384128_1384587
LOC112048834,NW_019862946.1,+,MXE_exon1,0.007190144,0.185,95562,95813,NW_019862946.1_95562_95813
LOC112050193,NW_019862748.1,+,MXE_exon1,0.035897447,0.178,344067,344415,NW_019862748.1_344067_344415
LOC112046088,NW_019862847.1,-,MXE_exon1,0.000803973,-0.479,734913,735203,NW_019862847.1_734913_735203
LOC112051765,NW_019863101.1,+,MXE_exon1,2.61E-05,0.128,223401,223751,NW_019863101.1_223401_223751
LOC112044621,NW_019862813.1,+,MXE_exon1,0.0292766,0.185,750916,751167,NW_019862813.1_750916_751167
LOC112044621,NW_019862813.1,+,MXE_exon1,3.07E-07,-0.179,750916,751167,NW_019862813.1_750916_751167
LOC112053646,NW_019863265.1,+,MXE_exon1,1.45E-08,-0.122,206771,207240,NW_019863265.1_206771_207240
LOC112042909,NW_019862749.1,+,MXE_exon1,0.001594917,0.067,2330564,2330940,NW_019862749.1_2330564_2330940
LOC112055970,NW_019863670.1,-,MXE_exon1,0.030422174,-0.179,66474,66831,NW_019863670.1_66474_66831
LOC112047808,NW_019862904.1,-,MXE_exon1,0.028908894,-0.108,1077187,1077540,NW_019862904.1_1077187_1077540
LOC112055140,NW_019863466.1,+,MXE_exon1,1.41E-09,0.309,120358,120591,NW_019863466.1_120358_120591
