GeneID,chr,strand,SplicingType,FDR,delta_PSI,start,end,SID
LOC112047257,NW_019862886.1,-,SE,0.000592859,0.029,149958,150177,NW_019862886.1_149958_150177
LOC112047355,NW_019862890.1,-,SE,0.004203023,-0.038,331304,331857,NW_019862890.1_331304_331857
LOC112047355,NW_019862890.1,-,SE,0.035964715,-0.05,331304,331857,NW_019862890.1_331304_331857
LOC112049569,NW_019862979.1,-,SE,0,0.231,471177,471400,NW_019862979.1_471177_471400
LOC112049569,NW_019862979.1,-,SE,0,0.3,471177,471496,NW_019862979.1_471177_471496
LOC112049569,NW_019862979.1,-,SE,0,0.287,471177,471519,NW_019862979.1_471177_471519
LOC112049569,NW_019862979.1,-,SE,0,0.283,471177,471560,NW_019862979.1_471177_471560
LOC112049569,NW_019862979.1,-,SE,0,0.283,471177,471748,NW_019862979.1_471177_471748
LOC112044926,NW_019862820.1,-,SE,0.01853366,0.132,58855,59306,NW_019862820.1_58855_59306
LOC112052571,NW_019863159.1,-,SE,0.041004959,0.236,18821,19213,NW_019863159.1_18821_19213
LOC112046721,NW_019862753.1,-,SE,0.047551403,0.172,387699,388020,NW_019862753.1_387699_388020
LOC112047055,NW_019862753.1,-,SE,2.81E-09,-0.162,1467003,1467290,NW_019862753.1_1467003_1467290
LOC112047055,NW_019862753.1,-,SE,2.67E-09,-0.193,1467003,1467384,NW_019862753.1_1467003_1467384
LOC112046094,NW_019862752.1,-,SE,0.040431855,-0.392,1893416,1893913,NW_019862752.1_1893416_1893913
LOC112046094,NW_019862752.1,-,SE,0.04362146,-0.386,1893429,1893913,NW_019862752.1_1893429_1893913
LOC112046094,NW_019862752.1,-,SE,0.001674404,0.29,1894317,1894543,NW_019862752.1_1894317_1894543
LOC112045656,NW_019862837.1,+,SE,0,-0.202,381998,382321,NW_019862837.1_381998_382321
LOC112045656,NW_019862837.1,+,SE,0,-0.195,381998,382351,NW_019862837.1_381998_382351
LOC112056612,NW_019863905.1,+,SE,1.31E-08,-0.036,27755,28020,NW_019863905.1_27755_28020
LOC112051506,NW_019863086.1,-,SE,0.000173614,-0.013,20277,20562,NW_019863086.1_20277_20562
LOC112050689,NW_019863038.1,-,SE,1.08E-05,-0.588,109061,109466,NW_019863038.1_109061_109466
LOC112058541,NW_019862778.1,+,SE,0.002755018,-0.027,1039474,1040044,NW_019862778.1_1039474_1040044
LOC112058541,NW_019862778.1,+,SE,0.003225541,-0.027,1039522,1040044,NW_019862778.1_1039522_1040044
LOC112058541,NW_019862778.1,+,SE,0.002755018,-0.027,1039574,1040044,NW_019862778.1_1039574_1040044
LOC112058541,NW_019862778.1,+,SE,0.004349725,-0.027,1039596,1040044,NW_019862778.1_1039596_1040044
LOC112058541,NW_019862778.1,+,SE,0.00054151,-0.032,1039729,1040044,NW_019862778.1_1039729_1040044
LOC112052608,NW_019862759.1,-,SE,7.11E-05,-0.1,369637,369882,NW_019862759.1_369637_369882
LOC112052608,NW_019862759.1,-,SE,0,0.769,369637,369882,NW_019862759.1_369637_369882
LOC112052608,NW_019862759.1,-,SE,0,0.57,370086,370346,NW_019862759.1_370086_370346
LOC112052608,NW_019862759.1,-,SE,0,0.312,370086,370346,NW_019862759.1_370086_370346
LOC112052608,NW_019862759.1,-,SE,0,0.647,370086,370382,NW_019862759.1_370086_370382
LOC112052608,NW_019862759.1,-,SE,0,0.401,370086,370382,NW_019862759.1_370086_370382
LOC112052608,NW_019862759.1,-,SE,0,0.674,370086,370523,NW_019862759.1_370086_370523
LOC112052608,NW_019862759.1,-,SE,0,0.418,370086,370523,NW_019862759.1_370086_370523
LOC112053123,NW_019862759.1,-,SE,8.01E-07,-0.36,1779207,1779537,NW_019862759.1_1779207_1779537
LOC112053123,NW_019862759.1,-,SE,2.03E-08,-0.36,1779207,1779552,NW_019862759.1_1779207_1779552
LOC112053123,NW_019862759.1,-,SE,4.51E-08,-0.352,1779207,1779605,NW_019862759.1_1779207_1779605
LOC112053123,NW_019862759.1,-,SE,4.55E-08,-0.353,1779207,1779690,NW_019862759.1_1779207_1779690
LOC112053123,NW_019862759.1,-,SE,2.28E-08,-0.353,1779207,1779786,NW_019862759.1_1779207_1779786
LOC112053123,NW_019862759.1,-,SE,4.71E-08,-0.351,1779207,1779801,NW_019862759.1_1779207_1779801
LOC112051828,NW_019863106.1,+,SE,0.006667966,-0.08,254693,255126,NW_019863106.1_254693_255126
LOC112051828,NW_019863106.1,+,SE,0.006598108,-0.08,254697,255126,NW_019863106.1_254697_255126
LOC112051828,NW_019863106.1,+,SE,0.006579741,-0.085,254729,255126,NW_019863106.1_254729_255126
LOC112051828,NW_019863106.1,+,SE,0.018499259,-0.014,254729,255133,NW_019863106.1_254729_255133
LOC112051828,NW_019863106.1,+,SE,0.002850168,-0.084,254799,255126,NW_019863106.1_254799_255126
LOC112051828,NW_019863106.1,+,SE,2.34E-07,-0.024,254799,255133,NW_019863106.1_254799_255133
LOC112051828,NW_019863106.1,+,SE,0.007115291,-0.078,254830,255126,NW_019863106.1_254830_255126
LOC112051828,NW_019863106.1,+,SE,0.001507419,-0.021,254830,255133,NW_019863106.1_254830_255133
LOC112051828,NW_019863106.1,+,SE,0.012731497,-0.066,254880,255126,NW_019863106.1_254880_255126
LOC112051828,NW_019863106.1,+,SE,0.043951923,-0.057,254882,255126,NW_019863106.1_254882_255126
LOC112042794,NW_019862779.1,+,SE,1.46E-07,0.038,1050610,1050976,NW_019862779.1_1050610_1050976
LOC112042794,NW_019862779.1,+,SE,6.01E-09,0.046,1050635,1050978,NW_019862779.1_1050635_1050978
LOC112054682,NW_019863395.1,-,SE,0.034638831,-0.105,56440,56682,NW_019863395.1_56440_56682
LOC112050124,NW_019863006.1,-,SE,7.59E-07,0.265,260976,261349,NW_019863006.1_260976_261349
LOC112044000,NW_019862801.1,+,SE,0.019226272,0.057,748022,748503,NW_019862801.1_748022_748503
LOC112044000,NW_019862801.1,+,SE,0.019226272,0.057,748029,748503,NW_019862801.1_748029_748503
LOC112044000,NW_019862801.1,+,SE,0.019226272,0.057,748106,748503,NW_019862801.1_748106_748503
LOC112055679,NW_019863585.1,-,SE,1.27E-06,-0.024,37195,37452,NW_019863585.1_37195_37452
LOC112046876,NW_019862874.1,+,SE,1.93E-09,-0.135,440110,440490,NW_019862874.1_440110_440490
LOC112046876,NW_019862874.1,+,SE,5.33E-08,-0.087,440117,440490,NW_019862874.1_440117_440490
LOC112057423,NW_019865409.1,-,SE,0.003970927,0.204,1123,1397,NW_019865409.1_1123_1397
LOC112047975,NW_019862910.1,-,SE,1.25E-08,-0.58,495896,496161,NW_019862910.1_495896_496161
LOC112047975,NW_019862910.1,-,SE,0.000866567,-0.176,495896,496161,NW_019862910.1_495896_496161
LOC112047975,NW_019862910.1,-,SE,0.000893191,-0.186,495919,496161,NW_019862910.1_495919_496161
LOC112053327,NW_019863229.1,-,SE,0.00491297,-0.108,83567,83966,NW_019863229.1_83567_83966
LOC112053327,NW_019863229.1,-,SE,0.004748822,-0.108,83573,83966,NW_019863229.1_83573_83966
LOC112053327,NW_019863229.1,-,SE,0.003713086,-0.109,83574,83966,NW_019863229.1_83574_83966
LOC112053327,NW_019863229.1,-,SE,0.012946251,-0.082,83673,84026,NW_019863229.1_83673_84026
LOC112053327,NW_019863229.1,-,SE,0.012616374,-0.082,83673,84042,NW_019863229.1_83673_84042
LOC112053327,NW_019863229.1,-,SE,0.013679404,-0.082,83673,84055,NW_019863229.1_83673_84055
LOC112053327,NW_019863229.1,-,SE,0.012946251,-0.082,83673,84079,NW_019863229.1_83673_84079
LOC112053327,NW_019863229.1,-,SE,0.001380548,-0.108,83708,83966,NW_019863229.1_83708_83966
LOC112043821,NW_019862799.1,+,SE,3.80E-13,0.34,39292,39568,NW_019862799.1_39292_39568
LOC112043851,NW_019862799.1,+,SE,0.010771728,-0.198,890040,890502,NW_019862799.1_890040_890502
LOC112043851,NW_019862799.1,+,SE,1.30E-06,-0.176,890040,890502,NW_019862799.1_890040_890502
LOC112043851,NW_019862799.1,+,SE,1.21E-06,-0.177,890078,890502,NW_019862799.1_890078_890502
LOC112058143,NW_019862772.1,+,SE,0.000314145,-0.472,266895,267253,NW_019862772.1_266895_267253
LOC112058143,NW_019862772.1,+,SE,0.000365321,-0.474,266911,267253,NW_019862772.1_266911_267253
LOC112058158,NW_019862772.1,-,SE,0.049437552,0.054,1294981,1295375,NW_019862772.1_1294981_1295375
LOC112058158,NW_019862772.1,-,SE,0.049437552,0.054,1294981,1295571,NW_019862772.1_1294981_1295571
LOC112047309,NW_019862887.1,+,SE,4.14E-07,0.049,432927,433581,NW_019862887.1_432927_433581
LOC112047309,NW_019862887.1,+,SE,3.61E-08,0.051,432985,433581,NW_019862887.1_432985_433581
LOC112047309,NW_019862887.1,+,SE,2.78E-05,0.048,433002,433581,NW_019862887.1_433002_433581
LOC112047309,NW_019862887.1,+,SE,3.61E-08,0.051,433014,433581,NW_019862887.1_433014_433581
LOC112047309,NW_019862887.1,+,SE,2.78E-10,0.11,433277,433581,NW_019862887.1_433277_433581
LOC112049668,NW_019862983.1,-,SE,0.004389997,0.178,405677,405988,NW_019862983.1_405677_405988
LOC112049668,NW_019862983.1,-,SE,0.004239206,0.181,405677,406024,NW_019862983.1_405677_406024
LOC112048291,NW_019862924.1,-,SE,1.60E-13,-0.414,328412,328630,NW_019862924.1_328412_328630
LOC112048291,NW_019862924.1,-,SE,9.75E-12,-0.457,328412,328650,NW_019862924.1_328412_328650
LOC112048291,NW_019862924.1,-,SE,0.000596157,0.084,369454,369721,NW_019862924.1_369454_369721
LOC112042894,NW_019862781.1,+,SE,0,0.315,921441,921746,NW_019862781.1_921441_921746
LOC112042894,NW_019862781.1,+,SE,0,0.298,921442,921749,NW_019862781.1_921442_921749
LOC112042894,NW_019862781.1,+,SE,0.002380049,0.049,921442,922118,NW_019862781.1_921442_922118
LOC112042894,NW_019862781.1,+,SE,0,0.331,965523,965993,NW_019862781.1_965523_965993
LOC112050069,NW_019863004.1,-,SE,0.042021006,0.014,134610,134853,NW_019863004.1_134610_134853
LOC112057930,NW_019862769.1,-,SE,0.000808019,0.076,398821,399101,NW_019862769.1_398821_399101
LOC112057930,NW_019862769.1,-,SE,0.001800793,0.06,398827,399093,NW_019862769.1_398827_399093
LOC112054738,NW_019863404.1,+,SE,0.000950584,0.046,102685,102977,NW_019863404.1_102685_102977
LOC112054738,NW_019863404.1,+,SE,0.017865096,0.028,102726,102976,NW_019863404.1_102726_102976
LOC112054738,NW_019863404.1,+,SE,0.00080718,0.052,102730,102977,NW_019863404.1_102730_102977
LOC112052624,NW_019862759.1,-,SE,4.81E-05,0.053,468356,468763,NW_019862759.1_468356_468763
LOC112052624,NW_019862759.1,-,SE,4.77E-05,0.053,468356,468775,NW_019862759.1_468356_468775
LOC112052624,NW_019862759.1,-,SE,4.77E-05,0.053,468356,468823,NW_019862759.1_468356_468823
LOC112052624,NW_019862759.1,-,SE,0.000382616,0.069,468518,468776,NW_019862759.1_468518_468776
LOC112048145,NW_019862918.1,-,SE,5.81E-07,-0.057,500449,500757,NW_019862918.1_500449_500757
LOC112053498,NW_019863247.1,-,SE,0.025280504,-0.07,151237,151647,NW_019863247.1_151237_151647
LOC112050625,NW_019863034.1,+,SE,0.002181958,0.101,164538,165034,NW_019863034.1_164538_165034
LOC112044902,NW_019862819.1,+,SE,5.04E-05,0.076,627497,627757,NW_019862819.1_627497_627757
LOC112053728,NW_019863277.1,-,SE,0.028901367,-0.068,121256,121908,NW_019863277.1_121256_121908
LOC112053353,NW_019863233.1,+,SE,0.005632704,0.083,226792,227041,NW_019863233.1_226792_227041
LOC112051454,NW_019863083.1,+,SE,0.028430463,0.035,296137,296764,NW_019863083.1_296137_296764
LOC112051454,NW_019863083.1,+,SE,0.02815656,0.035,296381,296764,NW_019863083.1_296381_296764
LOC112051454,NW_019863083.1,+,SE,0.028677595,0.035,296411,296764,NW_019863083.1_296411_296764
LOC112051454,NW_019863083.1,+,SE,0.031329031,0.037,296434,296764,NW_019863083.1_296434_296764
LOC112051454,NW_019863083.1,+,SE,0.027586955,0.041,296450,296764,NW_019863083.1_296450_296764
LOC112051454,NW_019863083.1,+,SE,0.01519975,0.049,296473,296764,NW_019863083.1_296473_296764
LOC112047213,NW_019862884.1,+,SE,1.78E-06,-0.02,195410,195879,NW_019862884.1_195410_195879
LOC112052591,NW_019863161.1,-,SE,0.000101886,-0.229,186113,186694,NW_019863161.1_186113_186694
LOC112049645,NW_019862756.1,-,SE,1.92E-09,0.127,170443,170713,NW_019862756.1_170443_170713
LOC112049719,NW_019862756.1,+,SE,0.008827727,-0.021,216393,216696,NW_019862756.1_216393_216696
LOC112049719,NW_019862756.1,+,SE,0,-0.303,216393,216701,NW_019862756.1_216393_216701
LOC112045512,NW_019862834.1,+,SE,6.54E-06,-0.067,996794,997114,NW_019862834.1_996794_997114
LOC112045512,NW_019862834.1,+,SE,0.008529831,0.096,1010810,1011158,NW_019862834.1_1010810_1011158
LOC112045512,NW_019862834.1,+,SE,0.022627211,0.088,1010817,1011374,NW_019862834.1_1010817_1011374
LOC112055381,NW_019863510.1,-,SE,7.25E-06,-0.036,40777,41112,NW_019863510.1_40777_41112
LOC112055381,NW_019863510.1,-,SE,1.74E-05,-0.034,40777,41214,NW_019863510.1_40777_41214
LOC112055381,NW_019863510.1,-,SE,6.45E-07,-0.04,40777,41226,NW_019863510.1_40777_41226
LOC112046776,NW_019862870.1,+,SE,3.16E-07,0.274,771990,772247,NW_019862870.1_771990_772247
LOC112052136,NW_019863130.1,-,SE,0.039476782,-0.094,153050,153307,NW_019863130.1_153050_153307
LOC112045981,NW_019862845.1,+,SE,0,-0.373,909624,909937,NW_019862845.1_909624_909937
LOC112045981,NW_019862845.1,+,SE,4.36E-10,-0.361,909707,909937,NW_019862845.1_909707_909937
LOC112044285,NW_019862806.1,-,SE,3.51E-06,0.039,532763,533085,NW_019862806.1_532763_533085
LOC112044285,NW_019862806.1,-,SE,3.51E-06,0.039,532768,533085,NW_019862806.1_532768_533085
LOC112044285,NW_019862806.1,-,SE,3.51E-06,0.041,532779,533085,NW_019862806.1_532779_533085
LOC112044285,NW_019862806.1,-,SE,0.000382616,0.029,532780,533112,NW_019862806.1_532780_533112
LOC112044285,NW_019862806.1,-,SE,3.32E-05,0.033,532809,533085,NW_019862806.1_532809_533085
LOC112044285,NW_019862806.1,-,SE,7.04E-06,0.032,532842,533085,NW_019862806.1_532842_533085
LOC112046614,NW_019862863.1,+,SE,6.88E-14,-0.184,823944,824261,NW_019862863.1_823944_824261
LOC112046614,NW_019862863.1,+,SE,2.96E-13,-0.123,823944,824261,NW_019862863.1_823944_824261
LOC112046614,NW_019862863.1,+,SE,3.47E-11,-0.08,823944,824278,NW_019862863.1_823944_824278
LOC112056309,NW_019863765.1,+,SE,8.95E-10,0.14,41659,41889,NW_019863765.1_41659_41889
LOC112056309,NW_019863765.1,+,SE,6.00E-08,0.135,41659,41895,NW_019863765.1_41659_41895
LOC112056309,NW_019863765.1,+,SE,0,0.269,41659,41940,NW_019863765.1_41659_41940
LOC112056309,NW_019863765.1,+,SE,0,0.299,41659,41960,NW_019863765.1_41659_41960
LOC112056309,NW_019863765.1,+,SE,0,0.28,41659,41994,NW_019863765.1_41659_41994
LOC112056309,NW_019863765.1,+,SE,0,0.282,41659,42002,NW_019863765.1_41659_42002
LOC112056309,NW_019863765.1,+,SE,0,0.268,41659,42016,NW_019863765.1_41659_42016
LOC112056702,NW_019863948.1,-,SE,2.56E-12,0.034,4536,4906,NW_019863948.1_4536_4906
LOC112056702,NW_019863948.1,-,SE,9.32E-06,0.449,9567,9889,NW_019863948.1_9567_9889
LOC112048704,NW_019862941.1,-,SE,0.020117478,0.133,509161,509546,NW_019862941.1_509161_509546
LOC112053845,NW_019863287.1,+,SE,0.032884913,0.44,41513,41927,NW_019863287.1_41513_41927
LOC112052389,NW_019863145.1,-,SE,0.034222378,0.031,48107,48449,NW_019863145.1_48107_48449
LOC112048135,NW_019862918.1,-,SE,0.011364202,-0.018,484133,484815,NW_019862918.1_484133_484815
LOC112048135,NW_019862918.1,-,SE,0.004260824,-0.019,484147,484815,NW_019862918.1_484147_484815
LOC112042875,NW_019862780.1,-,SE,0.037246983,0.065,1683013,1683287,NW_019862780.1_1683013_1683287
LOC112042875,NW_019862780.1,-,SE,0.035058687,0.074,1683013,1683322,NW_019862780.1_1683013_1683322
LOC112056815,NW_019863997.1,-,SE,1.73E-05,0.042,19526,19782,NW_019863997.1_19526_19782
LOC112046638,NW_019862864.1,+,SE,1.09E-05,0.094,332108,332435,NW_019862864.1_332108_332435
LOC112046638,NW_019862864.1,+,SE,6.33E-06,0.11,332162,332435,NW_019862864.1_332162_332435
LOC112052118,NW_019863127.1,-,SE,0.012569679,-0.06,13057,13442,NW_019863127.1_13057_13442
LOC112048448,NW_019862930.1,-,SE,0.000224002,-0.029,515237,515588,NW_019862930.1_515237_515588
LOC112048448,NW_019862930.1,-,SE,0.000224002,-0.029,515237,515810,NW_019862930.1_515237_515810
LOC112048203,NW_019862921.1,+,SE,0.0477152,0.064,467925,468229,NW_019862921.1_467925_468229
LOC112047618,NW_019862898.1,-,SE,0.01193016,0.054,576011,576496,NW_019862898.1_576011_576496
LOC112047618,NW_019862898.1,-,SE,0.006163384,-0.025,576767,577213,NW_019862898.1_576767_577213
LOC112047618,NW_019862898.1,-,SE,0.005511204,-0.032,576857,577213,NW_019862898.1_576857_577213
LOC112047618,NW_019862898.1,-,SE,0.001136387,0.096,577350,577668,NW_019862898.1_577350_577668
LOC112047618,NW_019862898.1,-,SE,2.84E-06,0.355,579327,579821,NW_019862898.1_579327_579821
LOC112047618,NW_019862898.1,-,SE,3.11E-06,0.343,579484,579821,NW_019862898.1_579484_579821
LOC112054515,NW_019862761.1,+,SE,1.29E-07,0.107,1230238,1230621,NW_019862761.1_1230238_1230621
LOC112054515,NW_019862761.1,+,SE,9.36E-08,0.108,1230257,1230621,NW_019862761.1_1230257_1230621
LOC112054515,NW_019862761.1,+,SE,1.29E-07,0.107,1230271,1230621,NW_019862761.1_1230271_1230621
LOC112054515,NW_019862761.1,+,SE,2.52E-07,0.104,1230280,1230621,NW_019862761.1_1230280_1230621
LOC112054515,NW_019862761.1,+,SE,9.75E-07,0.097,1230287,1230621,NW_019862761.1_1230287_1230621
LOC112047358,NW_019862890.1,-,SE,0.003402544,-0.06,321629,322110,NW_019862890.1_321629_322110
LOC112049630,NW_019862981.1,-,SE,0.000335448,-0.104,90118,90775,NW_019862981.1_90118_90775
LOC112049630,NW_019862981.1,-,SE,0.000767176,-0.099,90453,90775,NW_019862981.1_90453_90775
LOC112055835,NW_019863631.1,-,SE,2.15E-07,0.27,45669,46065,NW_019863631.1_45669_46065
LOC112055835,NW_019863631.1,-,SE,0.007100278,0.241,51452,51863,NW_019863631.1_51452_51863
LOC112055835,NW_019863631.1,-,SE,0.005667139,0.242,51542,51863,NW_019863631.1_51542_51863
LOC112051221,NW_019863069.1,+,SE,0.00275302,0.111,85207,85469,NW_019863069.1_85207_85469
LOC112044663,NW_019862815.1,+,SE,0.003411925,-0.165,1045562,1045818,NW_019862815.1_1045562_1045818
LOC112045643,NW_019862837.1,-,SE,0.034164987,-0.019,710731,710984,NW_019862837.1_710731_710984
LOC112049111,NW_019862959.1,+,SE,0.001375066,0.257,376255,376536,NW_019862959.1_376255_376536
LOC112049117,NW_019862755.1,+,SE,0.045926082,0.139,2429520,2430002,NW_019862755.1_2429520_2430002
LOC112049214,NW_019862755.1,+,SE,0.008165674,0.116,2563462,2563974,NW_019862755.1_2563462_2563974
LOC112049214,NW_019862755.1,+,SE,0.040095743,0.08,2563673,2563974,NW_019862755.1_2563673_2563974
LOC112051640,NW_019863093.1,-,SE,0.034937885,0.088,336040,336436,NW_019863093.1_336040_336436
LOC112051640,NW_019863093.1,-,SE,0.005129973,0.088,336661,337192,NW_019863093.1_336661_337192
LOC112055964,NW_019863667.1,-,SE,0.016741288,0.026,41451,41738,NW_019863667.1_41451_41738
LOC112050976,NW_019863054.1,-,MXE_exon1,2.76E-07,0.132,55060,55308,NW_019863054.1_55060_55308
LOC112050976,NW_019863054.1,-,MXE_exon1,0.002157552,0.156,55060,55308,NW_019863054.1_55060_55308
LOC112050976,NW_019863054.1,-,MXE_exon1,3.97E-13,0.213,55060,55308,NW_019863054.1_55060_55308
LOC112050976,NW_019863054.1,-,MXE_exon1,0.042307975,0.105,55060,55308,NW_019863054.1_55060_55308
LOC112050976,NW_019863054.1,-,MXE_exon1,2.30E-05,0.35,55060,55308,NW_019863054.1_55060_55308
LOC112050976,NW_019863054.1,-,MXE_exon1,7.08E-06,0.183,56017,56238,NW_019863054.1_56017_56238
LOC112050976,NW_019863054.1,-,MXE_exon1,9.24E-08,0.039,56017,56238,NW_019863054.1_56017_56238
LOC112050976,NW_019863054.1,-,MXE_exon1,1.35E-12,0.254,56017,56238,NW_019863054.1_56017_56238
LOC112050976,NW_019863054.1,-,MXE_exon1,3.11E-07,0.081,56017,56238,NW_019863054.1_56017_56238
LOC112050857,NW_019863046.1,+,MXE_exon1,0.000351428,0.144,171578,171862,NW_019863046.1_171578_171862
LOC112054984,NW_019863443.1,+,MXE_exon1,0.00817209,0.079,110869,111177,NW_019863443.1_110869_111177
LOC112051285,NW_019863072.1,+,MXE_exon1,8.49E-07,0.173,75096,75469,NW_019863072.1_75096_75469
LOC112055144,NW_019863466.1,-,MXE_exon1,0.000561131,0.491,64765,65384,NW_019863466.1_64765_65384
LOC112055144,NW_019863466.1,-,MXE_exon1,1.62E-07,-0.39,67777,68184,NW_019863466.1_67777_68184
LOC112050258,NW_019863014.1,+,MXE_exon1,0.033488437,0.246,180262,180689,NW_019863014.1_180262_180689
LOC112051879,NW_019863109.1,-,MXE_exon1,2.90E-09,-0.147,279630,280046,NW_019863109.1_279630_280046
LOC112053613,NW_019863261.1,+,MXE_exon1,6.08E-07,0.087,196852,197436,NW_019863261.1_196852_197436
LOC112053613,NW_019863261.1,+,MXE_exon1,0.009165985,-0.132,197389,198141,NW_019863261.1_197389_198141
LOC112053613,NW_019863261.1,+,MXE_exon1,0.001769618,0.121,197389,198141,NW_019863261.1_197389_198141
LOC112048194,NW_019862920.1,+,MXE_exon1,1.97E-07,0.136,586667,587074,NW_019862920.1_586667_587074
LOC112048194,NW_019862920.1,+,MXE_exon1,0.040541126,0.026,587385,589589,NW_019862920.1_587385_589589
LOC112048194,NW_019862920.1,+,MXE_exon1,0,-0.177,591280,591706,NW_019862920.1_591280_591706
LOC112048194,NW_019862920.1,+,MXE_exon1,3.35E-07,-0.151,591817,592310,NW_019862920.1_591817_592310
LOC112046910,NW_019862874.1,-,MXE_exon1,0.002296535,0.077,387599,387984,NW_019862874.1_387599_387984
LOC112051862,NW_019862748.1,-,MXE_exon1,0,-0.221,4.00E+05,400259,NW_019862748.1_4e+05_400259
LOC112051862,NW_019862748.1,-,MXE_exon1,0,-0.179,4.00E+05,400259,NW_019862748.1_4e+05_400259
LOC112053597,NW_019863259.1,-,MXE_exon1,0.001965234,0.211,318809,319290,NW_019863259.1_318809_319290
LOC112058428,NW_019862776.1,-,MXE_exon1,0.010132142,0.042,1068261,1068521,NW_019862776.1_1068261_1068521
LOC112054078,NW_019863315.1,-,MXE_exon1,0.00260016,0.248,123224,123537,NW_019863315.1_123224_123537
LOC112046171,NW_019862849.1,-,MXE_exon1,0.010991534,-0.165,268219,268654,NW_019862849.1_268219_268654
LOC112053531,NW_019863250.1,+,MXE_exon1,0.000611528,0.152,168337,168741,NW_019863250.1_168337_168741
LOC112049521,NW_019862977.1,+,MXE_exon1,0.024089922,-0.106,364628,364941,NW_019862977.1_364628_364941
LOC112046832,NW_019862872.1,+,MXE_exon1,0,-0.259,395048,395422,NW_019862872.1_395048_395422
LOC112046832,NW_019862872.1,+,MXE_exon1,0.000176927,-0.129,397180,397467,NW_019862872.1_397180_397467
LOC112047267,NW_019862886.1,+,MXE_exon1,0.003774394,-0.264,117193,117612,NW_019862886.1_117193_117612
LOC112043332,NW_019862749.1,-,MXE_exon1,0.00660709,0.134,2337491,2337827,NW_019862749.1_2337491_2337827
LOC112051118,NW_019862757.1,-,MXE_exon1,0,-0.24,1539761,1540137,NW_019862757.1_1539761_1540137
LOC112046635,NW_019862864.1,+,MXE_exon1,0.003505924,0.429,350897,351211,NW_019862864.1_350897_351211
LOC112048437,NW_019862930.1,-,MXE_exon1,0.011055514,-0.108,380350,380687,NW_019862930.1_380350_380687
LOC112056031,NW_019863688.1,-,MXE_exon1,0.000258981,0.206,17127,17473,NW_019863688.1_17127_17473
LOC112050044,NW_019863003.1,-,MXE_exon1,0.000275769,0.058,178597,179001,NW_019863003.1_178597_179001
LOC112058377,NW_019862775.1,-,MXE_exon1,1.41E-13,-0.036,1671328,1671623,NW_019862775.1_1671328_1671623
LOC112045305,NW_019862828.1,+,MXE_exon1,0,0.055,795846,796079,NW_019862828.1_795846_796079
LOC112045305,NW_019862828.1,+,MXE_exon1,0.005635141,0.1,802369,802687,NW_019862828.1_802369_802687
LOC112045305,NW_019862828.1,+,MXE_exon1,0,-0.119,808765,809102,NW_019862828.1_808765_809102
LOC112045305,NW_019862828.1,+,MXE_exon1,0,0.141,811571,811840,NW_019862828.1_811571_811840
LOC112057974,NW_019862770.1,+,MXE_exon1,0,0.157,577144,577394,NW_019862770.1_577144_577394
LOC112057974,NW_019862770.1,+,MXE_exon1,0.009563309,-0.06,577144,577394,NW_019862770.1_577144_577394
LOC112050503,NW_019863026.1,+,MXE_exon1,0.000220942,0.306,428447,428890,NW_019863026.1_428447_428890
LOC112044055,NW_019862802.1,+,MXE_exon1,0,0.257,308585,308899,NW_019862802.1_308585_308899
LOC112044055,NW_019862802.1,+,MXE_exon1,0.019793568,0.063,309766,310080,NW_019862802.1_309766_310080
LOC112050343,NW_019863018.1,+,MXE_exon1,1.48E-09,-0.186,290108,290473,NW_019863018.1_290108_290473
LOC112048640,NW_019862938.1,-,MXE_exon1,0.030828896,0.075,94029,94325,NW_019862938.1_94029_94325
LOC112055306,NW_019862762.1,-,MXE_exon1,0.003197427,-0.097,214016,214349,NW_019862762.1_214016_214349
LOC112045793,NW_019862752.1,+,MXE_exon1,0.000266161,-0.181,1288851,1289209,NW_019862752.1_1288851_1289209
LOC112044399,NW_019862808.1,-,MXE_exon1,0.000149496,-0.161,1214809,1215150,NW_019862808.1_1214809_1215150
LOC112044399,NW_019862808.1,-,MXE_exon1,0.001843069,-0.074,1214809,1215150,NW_019862808.1_1214809_1215150
LOC112051777,NW_019863102.1,+,MXE_exon1,2.30E-05,-0.252,233976,234402,NW_019863102.1_233976_234402
LOC112053819,NW_019863285.1,+,MXE_exon1,0.000646189,-0.13,80047,80394,NW_019863285.1_80047_80394
LOC112044453,NW_019862809.1,+,MXE_exon1,0.009831126,0.175,1021477,1021936,NW_019862809.1_1021477_1021936
LOC112044894,NW_019862751.1,-,MXE_exon1,5.46E-05,-0.182,1710750,1711175,NW_019862751.1_1710750_1711175
LOC112044894,NW_019862751.1,-,MXE_exon1,4.50E-05,-0.183,1710750,1711181,NW_019862751.1_1710750_1711181
LOC112056840,NW_019864020.1,+,MXE_exon1,1.04E-06,0.258,31120,31459,NW_019864020.1_31120_31459
LOC112043483,NW_019862791.1,+,MXE_exon1,0,0.273,993846,994199,NW_019862791.1_993846_994199
LOC112053443,NW_019862760.1,+,MXE_exon1,0.000112741,0.054,55165,55691,NW_019862760.1_55165_55691
LOC112053443,NW_019862760.1,+,MXE_exon1,1.63E-09,-0.047,55360,55691,NW_019862760.1_55360_55691
LOC112053443,NW_019862760.1,+,MXE_exon1,0,-0.132,55370,55691,NW_019862760.1_55370_55691
