GeneID,chr,strand,SplicingType,FDR,delta_PSI,start,end,SID
LOC112045055,NW_019862823.1,-,SE,0.018041694,-0.023,405265,405835,NW_019862823.1_405265_405835
LOC112047541,NW_019862896.1,-,SE,0.000615076,0.045,484823,485104,NW_019862896.1_484823_485104
LOC112047541,NW_019862896.1,-,SE,0.000599084,0.049,484859,485119,NW_019862896.1_484859_485119
LOC112050417,NW_019862756.1,+,SE,4.00E-05,0.051,1857454,1857816,NW_019862756.1_1857454_1857816
LOC112050417,NW_019862756.1,+,SE,1.24E-05,0.01,1857454,1857816,NW_019862756.1_1857454_1857816
LOC112050417,NW_019862756.1,+,SE,0,0.591,1857553,1857864,NW_019862756.1_1857553_1857864
LOC112050417,NW_019862756.1,+,SE,1.20E-05,0.07,1857556,1857816,NW_019862756.1_1857556_1857816
LOC112050417,NW_019862756.1,+,SE,2.12E-05,0.013,1857556,1857816,NW_019862756.1_1857556_1857816
LOC112055980,NW_019863673.1,-,SE,0.000602584,-0.069,86335,86685,NW_019863673.1_86335_86685
LOC112044894,NW_019862751.1,-,SE,0.044153842,-0.099,1713508,1713833,NW_019862751.1_1713508_1713833
LOC112044894,NW_019862751.1,-,SE,0.042022628,-0.096,1713508,1713842,NW_019862751.1_1713508_1713842
LOC112044894,NW_019862751.1,-,SE,0.011565822,-0.111,1713508,1713929,NW_019862751.1_1713508_1713929
LOC112044894,NW_019862751.1,-,SE,0.002162109,-0.129,1713508,1713932,NW_019862751.1_1713508_1713932
LOC112044894,NW_019862751.1,-,SE,0.012154712,-0.11,1713508,1713936,NW_019862751.1_1713508_1713936
LOC112044894,NW_019862751.1,-,SE,0.013665589,-0.11,1713508,1713949,NW_019862751.1_1713508_1713949
LOC112044894,NW_019862751.1,-,SE,0.016021059,-0.107,1713508,1714022,NW_019862751.1_1713508_1714022
LOC112044894,NW_019862751.1,-,SE,0.016021059,-0.107,1713508,1714031,NW_019862751.1_1713508_1714031
LOC112044894,NW_019862751.1,-,SE,0.016021059,-0.107,1713508,1714060,NW_019862751.1_1713508_1714060
LOC112044894,NW_019862751.1,-,SE,0.016021059,-0.107,1713508,1714065,NW_019862751.1_1713508_1714065
LOC112044894,NW_019862751.1,-,SE,0.016021059,-0.107,1713508,1714094,NW_019862751.1_1713508_1714094
LOC112044894,NW_019862751.1,-,SE,0.016021059,-0.107,1713508,1714156,NW_019862751.1_1713508_1714156
LOC112044795,NW_019862751.1,+,SE,0.016504508,-0.285,1446903,1447237,NW_019862751.1_1446903_1447237
LOC112044795,NW_019862751.1,+,SE,0.013381048,-0.296,1446931,1447237,NW_019862751.1_1446931_1447237
LOC112055541,NW_019863548.1,+,SE,0.001713699,0.074,20529,20942,NW_019863548.1_20529_20942
LOC112055541,NW_019863548.1,+,SE,0.001617493,0.074,20559,20942,NW_019863548.1_20559_20942
LOC112055541,NW_019863548.1,+,SE,0.001617493,0.074,20581,20942,NW_019863548.1_20581_20942
LOC112055541,NW_019863548.1,+,SE,0.014660217,0.061,20678,20942,NW_019863548.1_20678_20942
LOC112045796,NW_019862841.1,-,SE,0.000109758,0.405,313916,314244,NW_019862841.1_313916_314244
LOC112045796,NW_019862841.1,-,SE,4.16E-05,0.387,313951,314202,NW_019862841.1_313951_314202
LOC112045796,NW_019862841.1,-,SE,0.000139026,0.39,313952,314244,NW_019862841.1_313952_314244
LOC112057845,NW_019862767.1,-,SE,1.38E-11,-0.062,1470131,1470417,NW_019862767.1_1470131_1470417
LOC112057845,NW_019862767.1,-,SE,0.000121387,-0.033,1470140,1470417,NW_019862767.1_1470140_1470417
LOC112053443,NW_019862760.1,+,SE,3.87E-08,0.156,52244,52574,NW_019862760.1_52244_52574
LOC112053443,NW_019862760.1,+,SE,0.001441768,0.093,52316,52574,NW_019862760.1_52316_52574
LOC112053443,NW_019862760.1,+,SE,0.002942422,0.094,52325,52574,NW_019862760.1_52325_52574
LOC112053443,NW_019862760.1,+,SE,0.000278827,0.087,55165,55397,NW_019862760.1_55165_55397
LOC112053443,NW_019862760.1,+,SE,7.33E-07,0.207,55165,55397,NW_019862760.1_55165_55397
LOC112053443,NW_019862760.1,+,SE,0.009659278,0.182,55165,55478,NW_019862760.1_55165_55478
LOC112053443,NW_019862760.1,+,SE,0.000144322,0.321,55165,55478,NW_019862760.1_55165_55478
LOC112053443,NW_019862760.1,+,SE,8.57E-05,0.323,55165,55478,NW_019862760.1_55165_55478
LOC112053443,NW_019862760.1,+,SE,0.000459926,0.496,55165,55478,NW_019862760.1_55165_55478
LOC112053443,NW_019862760.1,+,SE,1.03E-09,0.116,55165,55478,NW_019862760.1_55165_55478
LOC112053443,NW_019862760.1,+,SE,9.40E-05,0.548,55165,55478,NW_019862760.1_55165_55478
LOC112053443,NW_019862760.1,+,SE,1.47E-05,0.125,55165,55478,NW_019862760.1_55165_55478
LOC112053443,NW_019862760.1,+,SE,0.025726425,0.139,55165,55690,NW_019862760.1_55165_55690
LOC112053443,NW_019862760.1,+,SE,3.89E-06,-0.104,55169,55691,NW_019862760.1_55169_55691
LOC112053443,NW_019862760.1,+,SE,3.70E-06,-0.105,55178,55691,NW_019862760.1_55178_55691
LOC112053443,NW_019862760.1,+,SE,3.91E-06,-0.104,55202,55691,NW_019862760.1_55202_55691
LOC112053443,NW_019862760.1,+,SE,3.65E-06,-0.105,55279,55691,NW_019862760.1_55279_55691
LOC112053443,NW_019862760.1,+,SE,3.96E-06,-0.104,55283,55691,NW_019862760.1_55283_55691
LOC112053443,NW_019862760.1,+,SE,4.06E-06,-0.104,55298,55691,NW_019862760.1_55298_55691
LOC112053443,NW_019862760.1,+,SE,0.029294776,-0.137,55342,55690,NW_019862760.1_55342_55690
LOC112053443,NW_019862760.1,+,SE,0.010889816,-0.063,55342,55690,NW_019862760.1_55342_55690
LOC112053443,NW_019862760.1,+,SE,3.71E-06,-0.104,55342,55691,NW_019862760.1_55342_55691
LOC112053443,NW_019862760.1,+,SE,2.04E-06,-0.105,55351,55691,NW_019862760.1_55351_55691
LOC112053443,NW_019862760.1,+,SE,1.33E-06,-0.105,55359,55691,NW_019862760.1_55359_55691
LOC112053443,NW_019862760.1,+,SE,0.005806943,-0.143,55360,55690,NW_019862760.1_55360_55690
LOC112053443,NW_019862760.1,+,SE,4.80E-06,-0.204,55370,55690,NW_019862760.1_55370_55690
LOC112053443,NW_019862760.1,+,SE,9.35E-07,-0.105,55378,55691,NW_019862760.1_55378_55691
LOC112053443,NW_019862760.1,+,SE,1.00E-06,-0.107,55380,55691,NW_019862760.1_55380_55691
LOC112053443,NW_019862760.1,+,SE,1.34E-06,-0.108,55394,55691,NW_019862760.1_55394_55691
LOC112055393,NW_019862762.1,+,SE,2.59E-14,-0.27,260727,261055,NW_019862762.1_260727_261055
LOC112055393,NW_019862762.1,+,SE,1.99E-12,-0.254,260768,261055,NW_019862762.1_260768_261055
LOC112055393,NW_019862762.1,+,SE,0,-0.224,260844,261055,NW_019862762.1_260844_261055
LOC112044547,NW_019862811.1,+,SE,9.35E-07,-0.124,709253,709521,NW_019862811.1_709253_709521
LOC112044547,NW_019862811.1,+,SE,0.00051312,-0.083,709282,709521,NW_019862811.1_709282_709521
LOC112048826,NW_019862946.1,+,SE,5.00E-05,-0.189,522375,522637,NW_019862946.1_522375_522637
LOC112048826,NW_019862946.1,+,SE,0.028540859,-0.085,522377,522641,NW_019862946.1_522377_522641
LOC112058090,NW_019862771.1,-,SE,0.001816306,0.165,1511548,1511859,NW_019862771.1_1511548_1511859
LOC112052382,NW_019863144.1,-,SE,5.40E-06,-0.053,246386,247048,NW_019863144.1_246386_247048
LOC112052382,NW_019863144.1,-,SE,5.09E-06,-0.054,246441,247048,NW_019863144.1_246441_247048
LOC112052382,NW_019863144.1,-,SE,8.76E-06,-0.051,246512,247048,NW_019863144.1_246512_247048
LOC112052382,NW_019863144.1,-,SE,9.50E-06,-0.05,246611,247048,NW_019863144.1_246611_247048
LOC112051763,NW_019863101.1,-,SE,3.31E-13,-0.041,219284,219663,NW_019863101.1_219284_219663
LOC112051763,NW_019863101.1,-,SE,1.79E-09,-0.034,219284,219677,NW_019863101.1_219284_219677
LOC112051763,NW_019863101.1,-,SE,1.25E-07,-0.03,219284,219848,NW_019863101.1_219284_219848
LOC112051763,NW_019863101.1,-,SE,0.000149582,-0.024,219284,219981,NW_019863101.1_219284_219981
LOC112056668,NW_019863935.1,+,SE,2.03E-07,-0.04,26272,26661,NW_019863935.1_26272_26661
LOC112056668,NW_019863935.1,+,SE,2.74E-06,-0.036,26350,26661,NW_019863935.1_26350_26661
LOC112056668,NW_019863935.1,+,SE,0.000319999,-0.029,26370,26661,NW_019863935.1_26370_26661
LOC112058518,NW_019862778.1,-,SE,0.000458486,0.192,49532,50026,NW_019862778.1_49532_50026
LOC112058518,NW_019862778.1,-,SE,0.000252432,0.33,49702,50026,NW_019862778.1_49702_50026
LOC112049870,NW_019862756.1,-,SE,2.59E-14,-0.312,646951,647267,NW_019862756.1_646951_647267
LOC112050499,NW_019863026.1,+,SE,1.09E-08,-0.034,300440,300749,NW_019863026.1_300440_300749
LOC112046887,NW_019862874.1,-,SE,0.004584529,-0.012,17658,18227,NW_019862874.1_17658_18227
LOC112046887,NW_019862874.1,-,SE,7.30E-05,0.308,19301,19836,NW_019862874.1_19301_19836
LOC112046887,NW_019862874.1,-,SE,6.15E-05,0.264,19470,19836,NW_019862874.1_19470_19836
LOC112046887,NW_019862874.1,-,SE,0.004667659,0.365,19470,20127,NW_019862874.1_19470_20127
LOC112046887,NW_019862874.1,-,SE,5.85E-05,0.284,19539,19836,NW_019862874.1_19539_19836
LOC112046887,NW_019862874.1,-,SE,0.004677889,0.576,19539,20127,NW_019862874.1_19539_20127
LOC112046887,NW_019862874.1,-,SE,0.004067238,-0.012,19996,20422,NW_019862874.1_19996_20422
LOC112046887,NW_019862874.1,-,SE,0.009961129,-0.186,20845,21192,NW_019862874.1_20845_21192
LOC112046887,NW_019862874.1,-,SE,0.013031157,-0.014,20875,21419,NW_019862874.1_20875_21419
LOC112046887,NW_019862874.1,-,SE,3.28E-05,0.246,21101,21381,NW_019862874.1_21101_21381
LOC112046887,NW_019862874.1,-,SE,4.55E-05,0.152,21101,21419,NW_019862874.1_21101_21419
LOC112046887,NW_019862874.1,-,SE,6.24E-10,0.196,21105,21381,NW_019862874.1_21105_21381
LOC112046887,NW_019862874.1,-,SE,0.017269672,0.253,21105,21419,NW_019862874.1_21105_21419
LOC112046887,NW_019862874.1,-,SE,0,0.059,21105,21419,NW_019862874.1_21105_21419
LOC112046887,NW_019862874.1,-,SE,5.40E-11,0.255,21105,21419,NW_019862874.1_21105_21419
LOC112046887,NW_019862874.1,-,SE,0.007915687,0.339,22190,22601,NW_019862874.1_22190_22601
LOC112046887,NW_019862874.1,-,SE,0,0.103,22190,22601,NW_019862874.1_22190_22601
LOC112046887,NW_019862874.1,-,SE,1.15E-13,0.132,22190,22601,NW_019862874.1_22190_22601
LOC112046887,NW_019862874.1,-,SE,4.42E-05,0.043,22248,22601,NW_019862874.1_22248_22601
LOC112046887,NW_019862874.1,-,SE,0.001725914,0.386,22248,22611,NW_019862874.1_22248_22611
LOC112046887,NW_019862874.1,-,SE,0,0.028,22248,22611,NW_019862874.1_22248_22611
LOC112046887,NW_019862874.1,-,SE,3.30E-05,0.068,22248,22611,NW_019862874.1_22248_22611
LOC112043822,NW_019862799.1,-,SE,0.000146775,0.135,647441,647712,NW_019862799.1_647441_647712
LOC112043822,NW_019862799.1,-,SE,0.000174807,0.141,647441,647736,NW_019862799.1_647441_647736
LOC112043822,NW_019862799.1,-,SE,0.000185332,0.089,647456,647716,NW_019862799.1_647456_647716
LOC112052165,NW_019863131.1,-,SE,0.011330256,-0.227,125165,125466,NW_019863131.1_125165_125466
LOC112052165,NW_019863131.1,-,SE,0.0107738,-0.247,125165,125517,NW_019863131.1_125165_125517
LOC112053743,NW_019863277.1,-,SE,0.000120396,0.46,31035,31349,NW_019863277.1_31035_31349
LOC112053743,NW_019863277.1,-,SE,7.32E-06,0.496,31035,31349,NW_019863277.1_31035_31349
LOC112053743,NW_019863277.1,-,SE,0.011330256,0.28,31365,31734,NW_019863277.1_31365_31734
LOC112053743,NW_019863277.1,-,SE,5.52E-07,0.469,31369,31734,NW_019863277.1_31369_31734
LOC112053743,NW_019863277.1,-,SE,2.07E-05,0.568,31369,31734,NW_019863277.1_31369_31734
LOC112044084,NW_019862803.1,-,SE,0.042300157,-0.083,349002,349277,NW_019862803.1_349002_349277
LOC112044084,NW_019862803.1,-,SE,0.007941302,-0.543,349002,349277,NW_019862803.1_349002_349277
LOC112044084,NW_019862803.1,-,SE,0.008853527,-0.543,349002,349447,NW_019862803.1_349002_349447
LOC112044084,NW_019862803.1,-,SE,0.01195872,-0.536,349002,349449,NW_019862803.1_349002_349449
LOC112044084,NW_019862803.1,-,SE,0.008853527,-0.543,349002,349458,NW_019862803.1_349002_349458
LOC112044076,NW_019862803.1,-,SE,0.002494134,-0.084,44191,44613,NW_019862803.1_44191_44613
LOC112044076,NW_019862803.1,-,SE,0.001675762,-0.069,44758,45062,NW_019862803.1_44758_45062
LOC112044076,NW_019862803.1,-,SE,0.00260095,-0.067,44763,45062,NW_019862803.1_44763_45062
LOC112044076,NW_019862803.1,-,SE,0.002300678,-0.071,44768,45062,NW_019862803.1_44768_45062
LOC112042788,NW_019862748.1,+,SE,6.02E-08,-0.16,4239,4611,NW_019862748.1_4239_4611
LOC112051245,NW_019863070.1,-,SE,0.031703855,0.133,12046,12438,NW_019863070.1_12046_12438
LOC112058550,NW_019862778.1,-,SE,1.15E-13,-0.019,1102864,1103465,NW_019862778.1_1102864_1103465
LOC112058550,NW_019862778.1,-,SE,4.98E-14,0.121,1102868,1103156,NW_019862778.1_1102868_1103156
LOC112058550,NW_019862778.1,-,SE,1.15E-13,-0.019,1102898,1103465,NW_019862778.1_1102898_1103465
LOC112058550,NW_019862778.1,-,SE,1.15E-13,-0.019,1102955,1103465,NW_019862778.1_1102955_1103465
LOC112058550,NW_019862778.1,-,SE,1.15E-13,-0.019,1102972,1103465,NW_019862778.1_1102972_1103465
LOC112058550,NW_019862778.1,-,SE,2.59E-14,-0.021,1103134,1103464,NW_019862778.1_1103134_1103464
LOC112058550,NW_019862778.1,-,SE,2.59E-14,-0.022,1103134,1103476,NW_019862778.1_1103134_1103476
LOC112058550,NW_019862778.1,-,SE,1.15E-13,-0.018,1103138,1103465,NW_019862778.1_1103138_1103465
LOC112058550,NW_019862778.1,-,SE,1.15E-13,-0.116,1103158,1103465,NW_019862778.1_1103158_1103465
LOC112058550,NW_019862778.1,-,SE,1.37E-13,-0.116,1103159,1103465,NW_019862778.1_1103159_1103465
LOC112058550,NW_019862778.1,-,SE,3.31E-13,-0.106,1103176,1103465,NW_019862778.1_1103176_1103465
LOC112058550,NW_019862778.1,-,SE,1.05E-12,-0.037,1103251,1103465,NW_019862778.1_1103251_1103465
LOC112043309,NW_019862788.1,+,SE,0.0107738,0.044,688946,689343,NW_019862788.1_688946_689343
LOC112043309,NW_019862788.1,+,SE,0.0107738,0.044,688987,689343,NW_019862788.1_688987_689343
LOC112052001,NW_019863118.1,-,SE,0.009056796,-0.077,161542,161976,NW_019863118.1_161542_161976
LOC112052001,NW_019863118.1,-,SE,0.008864401,-0.078,161542,162186,NW_019863118.1_161542_162186
LOC112051523,NW_019863087.1,+,SE,2.89E-11,0.123,159287,159951,NW_019863087.1_159287_159951
LOC112051523,NW_019863087.1,+,SE,2.60E-11,0.124,159309,159951,NW_019863087.1_159309_159951
LOC112051523,NW_019863087.1,+,SE,2.62E-11,0.124,159326,159951,NW_019863087.1_159326_159951
LOC112051523,NW_019863087.1,+,SE,2.60E-11,0.124,159392,159951,NW_019863087.1_159392_159951
LOC112051523,NW_019863087.1,+,SE,2.62E-11,0.124,159410,159951,NW_019863087.1_159410_159951
LOC112051523,NW_019863087.1,+,SE,0,0.162,159548,159949,NW_019863087.1_159548_159949
LOC112051523,NW_019863087.1,+,SE,0,0.161,159548,160120,NW_019863087.1_159548_160120
LOC112051523,NW_019863087.1,+,SE,3.59E-11,0.123,159575,159951,NW_019863087.1_159575_159951
LOC112051523,NW_019863087.1,+,SE,3.59E-09,0.103,159644,159951,NW_019863087.1_159644_159951
LOC112051523,NW_019863087.1,+,SE,1.08E-07,0.092,159662,159951,NW_019863087.1_159662_159951
LOC112051523,NW_019863087.1,+,SE,0.011633971,-0.009,159707,159949,NW_019863087.1_159707_159949
LOC112051523,NW_019863087.1,+,SE,1.70E-05,0.077,159707,159951,NW_019863087.1_159707_159951
LOC112051523,NW_019863087.1,+,SE,3.71E-08,0.088,159709,159951,NW_019863087.1_159709_159951
LOC112051523,NW_019863087.1,+,SE,4.07E-08,0.085,159711,159951,NW_019863087.1_159711_159951
LOC112051523,NW_019863087.1,+,SE,0.000328783,-0.025,178768,179357,NW_019863087.1_178768_179357
LOC112051523,NW_019863087.1,+,SE,0.000811368,-0.022,179021,179345,NW_019863087.1_179021_179345
LOC112051523,NW_019863087.1,+,SE,8.87E-09,0.033,179021,179357,NW_019863087.1_179021_179357
LOC112051523,NW_019863087.1,+,SE,0.000699805,-0.022,179021,179686,NW_019863087.1_179021_179686
LOC112051523,NW_019863087.1,+,SE,0.000702,-0.022,179021,179690,NW_019863087.1_179021_179690
LOC112051523,NW_019863087.1,+,SE,0.000699805,-0.022,179021,179693,NW_019863087.1_179021_179693
LOC112051523,NW_019863087.1,+,SE,0.013796692,-0.015,179157,179694,NW_019863087.1_179157_179694
LOC112051523,NW_019863087.1,+,SE,1.08E-11,-0.141,179288,179694,NW_019863087.1_179288_179694
LOC112051523,NW_019863087.1,+,SE,4.95E-05,-0.021,179358,179686,NW_019863087.1_179358_179686
LOC112051523,NW_019863087.1,+,SE,7.73E-05,-0.021,179358,179690,NW_019863087.1_179358_179690
LOC112051523,NW_019863087.1,+,SE,7.72E-05,-0.02,179358,179693,NW_019863087.1_179358_179693
LOC112051523,NW_019863087.1,+,SE,4.38E-05,-0.021,179358,179913,NW_019863087.1_179358_179913
LOC112051523,NW_019863087.1,+,SE,1.67E-09,-0.703,179382,179686,NW_019863087.1_179382_179686
LOC112051523,NW_019863087.1,+,SE,2.29E-09,-0.698,179382,179690,NW_019863087.1_179382_179690
LOC112051523,NW_019863087.1,+,SE,6.91E-08,-0.669,179382,179693,NW_019863087.1_179382_179693
LOC112051523,NW_019863087.1,+,SE,0.017197633,-0.016,179382,179694,NW_019863087.1_179382_179694
LOC112051523,NW_019863087.1,+,SE,1.43E-10,-0.135,179382,179694,NW_019863087.1_179382_179694
LOC112051523,NW_019863087.1,+,SE,6.25E-08,-0.671,179382,179913,NW_019863087.1_179382_179913
LOC112051523,NW_019863087.1,+,SE,0.00532899,-0.017,179391,179694,NW_019863087.1_179391_179694
LOC112052337,NW_019863141.1,-,SE,0.002847922,0.06,180284,180551,NW_019863141.1_180284_180551
LOC112043143,NW_019862749.1,+,SE,0.00102952,-0.112,2852776,2853445,NW_019862749.1_2852776_2853445
LOC112043143,NW_019862749.1,+,SE,0.004586799,-0.106,2853136,2853445,NW_019862749.1_2853136_2853445
LOC112047558,NW_019862896.1,+,SE,0.008654476,-0.021,455181,455488,NW_019862896.1_455181_455488
LOC112049703,NW_019862985.1,+,SE,0.005947098,-0.099,428299,428609,NW_019862985.1_428299_428609
LOC112049703,NW_019862985.1,+,SE,0.008515615,-0.075,428313,428608,NW_019862985.1_428313_428608
LOC112049703,NW_019862985.1,+,SE,0.00432297,-0.1,428318,428609,NW_019862985.1_428318_428609
LOC112046986,NW_019862879.1,-,SE,7.01E-10,0.065,313983,314258,NW_019862879.1_313983_314258
LOC112053171,NW_019863214.1,+,SE,2.34E-09,0.058,41699,42364,NW_019863214.1_41699_42364
LOC112053171,NW_019863214.1,+,SE,1.09E-08,0.057,41955,42364,NW_019863214.1_41955_42364
LOC112053171,NW_019863214.1,+,SE,3.76E-09,0.057,42000,42364,NW_019863214.1_42000_42364
LOC112053171,NW_019863214.1,+,SE,0,0.175,42106,42364,NW_019863214.1_42106_42364
LOC112053171,NW_019863214.1,+,SE,3.61E-07,0.058,42106,42447,NW_019863214.1_42106_42447
LOC112052404,NW_019863145.1,+,SE,2.46E-07,0.478,102396,102677,NW_019863145.1_102396_102677
LOC112052404,NW_019863145.1,+,SE,4.59E-07,0.456,102414,102677,NW_019863145.1_102414_102677
LOC112052404,NW_019863145.1,+,SE,5.40E-07,0.452,102417,102677,NW_019863145.1_102417_102677
LOC112052404,NW_019863145.1,+,SE,2.39E-07,0.446,102423,102677,NW_019863145.1_102423_102677
LOC112052404,NW_019863145.1,+,SE,3.64E-07,0.468,102427,102677,NW_019863145.1_102427_102677
LOC112058361,NW_019862775.1,-,SE,0.000650017,0.03,659540,659839,NW_019862775.1_659540_659839
LOC112046330,NW_019862855.1,-,SE,0.047631712,0.021,270011,270322,NW_019862855.1_270011_270322
LOC112058257,NW_019862773.1,-,SE,0.029882143,-0.185,336564,337005,NW_019862773.1_336564_337005
LOC112058257,NW_019862773.1,-,SE,0.024779251,-0.188,336564,337032,NW_019862773.1_336564_337032
LOC112058257,NW_019862773.1,-,SE,0.042742259,-0.179,336564,337057,NW_019862773.1_336564_337057
LOC112047235,NW_019862885.1,+,SE,0.001106064,0.057,653589,654100,NW_019862885.1_653589_654100
LOC112052566,NW_019863158.1,-,SE,3.66E-07,0.068,256018,256422,NW_019863158.1_256018_256422
LOC112052566,NW_019863158.1,-,SE,0.010501048,0.028,256033,256247,NW_019863158.1_256033_256247
LOC112052566,NW_019863158.1,-,SE,3.06E-11,0.146,256033,256422,NW_019863158.1_256033_256422
LOC112052566,NW_019863158.1,-,SE,3.19E-09,0.117,256033,256438,NW_019863158.1_256033_256438
LOC112052566,NW_019863158.1,-,SE,3.19E-09,0.117,256033,256659,NW_019863158.1_256033_256659
LOC112056515,NW_019863856.1,-,SE,0.000464813,-0.165,33590,33948,NW_019863856.1_33590_33948
LOC112056515,NW_019863856.1,-,SE,0.00269071,-0.153,33590,34055,NW_019863856.1_33590_34055
LOC112048542,NW_019862934.1,+,SE,0.000273664,0.235,354489,354762,NW_019862934.1_354489_354762
LOC112058474,NW_019862777.1,-,SE,1.01E-07,-0.18,806354,806612,NW_019862777.1_806354_806612
LOC112045530,NW_019862834.1,-,SE,0.039793161,-0.082,303680,303986,NW_019862834.1_303680_303986
LOC112043769,NW_019862797.1,+,SE,0.003329038,0.027,162460,162798,NW_019862797.1_162460_162798
LOC112053596,NW_019863259.1,+,SE,0,0.056,294739,295002,NW_019863259.1_294739_295002
LOC112053596,NW_019863259.1,+,SE,8.43E-10,0.063,294741,295002,NW_019863259.1_294741_295002
LOC112046039,NW_019862846.1,-,SE,6.31E-05,0.067,83401,83783,NW_019862846.1_83401_83783
LOC112046039,NW_019862846.1,-,SE,0.000113819,0.067,83405,83776,NW_019862846.1_83405_83776
LOC112053997,NW_019863304.1,-,SE,0.013558056,0.039,105595,105983,NW_019863304.1_105595_105983
LOC112053997,NW_019863304.1,-,SE,0.013558056,0.039,105595,106114,NW_019863304.1_105595_106114
LOC112056844,NW_019864022.1,+,SE,0.000140364,0.065,16605,16975,NW_019864022.1_16605_16975
LOC112044077,NW_019862803.1,+,SE,2.18E-06,-0.056,118486,118827,NW_019862803.1_118486_118827
LOC112044077,NW_019862803.1,+,SE,0.028417571,-0.391,139309,139754,NW_019862803.1_139309_139754
LOC112044077,NW_019862803.1,+,SE,0.00386107,-0.103,139313,139644,NW_019862803.1_139313_139644
LOC112051026,NW_019863057.1,+,SE,0.048090173,0.104,106993,107243,NW_019863057.1_106993_107243
LOC112047449,NW_019862893.1,-,SE,0.001405528,0.079,408472,408801,NW_019862893.1_408472_408801
LOC112057754,NW_019862766.1,-,SE,0.022385447,0.066,143638,144088,NW_019862766.1_143638_144088
LOC112049052,NW_019862956.1,-,SE,0.026520988,-0.34,503823,504226,NW_019862956.1_503823_504226
LOC112047434,NW_019862893.1,-,SE,0,-0.245,382005,382608,NW_019862893.1_382005_382608
LOC112047434,NW_019862893.1,-,SE,0,-0.245,382005,382673,NW_019862893.1_382005_382673
LOC112047434,NW_019862893.1,-,SE,0,-0.245,382005,382684,NW_019862893.1_382005_382684
LOC112047434,NW_019862893.1,-,SE,0,-0.213,382006,382675,NW_019862893.1_382006_382675
LOC112047434,NW_019862893.1,-,SE,0,-0.213,382029,382675,NW_019862893.1_382029_382675
LOC112047434,NW_019862893.1,-,SE,0,-0.212,382051,382675,NW_019862893.1_382051_382675
LOC112046194,NW_019862752.1,+,SE,0.001340417,0.069,2070017,2070620,NW_019862752.1_2070017_2070620
LOC112052850,NW_019863181.1,-,SE,5.50E-07,0.124,57753,58047,NW_019863181.1_57753_58047
LOC112058374,NW_019862775.1,+,SE,0.000151871,-0.039,1558687,1559013,NW_019862775.1_1558687_1559013
LOC112058374,NW_019862775.1,+,SE,0.002992755,-0.028,1558733,1559013,NW_019862775.1_1558733_1559013
LOC112049937,NW_019862998.1,-,SE,0.00149393,0.171,465894,466149,NW_019862998.1_465894_466149
LOC112049937,NW_019862998.1,-,SE,0.001523093,0.172,465894,466154,NW_019862998.1_465894_466154
LOC112049937,NW_019862998.1,-,SE,0.001372953,0.162,465894,466187,NW_019862998.1_465894_466187
LOC112049937,NW_019862998.1,-,SE,0.005894832,0.154,465894,466218,NW_019862998.1_465894_466218
LOC112049937,NW_019862998.1,-,SE,0.014093004,0.138,465894,466293,NW_019862998.1_465894_466293
LOC112049937,NW_019862998.1,-,SE,0.014093004,0.138,465894,466301,NW_019862998.1_465894_466301
LOC112049937,NW_019862998.1,-,SE,0.000917936,0.165,465894,466329,NW_019862998.1_465894_466329
LOC112049937,NW_019862998.1,-,SE,0.035876997,0.143,465894,466362,NW_019862998.1_465894_466362
LOC112049937,NW_019862998.1,-,SE,0.014093004,0.138,465894,466381,NW_019862998.1_465894_466381
LOC112049937,NW_019862998.1,-,SE,0.014093004,0.138,465894,466469,NW_019862998.1_465894_466469
LOC112049937,NW_019862998.1,-,SE,0.014093004,0.138,465894,466489,NW_019862998.1_465894_466489
LOC112043045,NW_019862784.1,+,SE,0.002648907,0.146,1522777,1523118,NW_019862784.1_1522777_1523118
LOC112049356,NW_019862968.1,-,SE,0.001394469,-0.113,190921,191300,NW_019862968.1_190921_191300
LOC112056774,NW_019863976.1,+,SE,0.00321438,0.356,63230,63579,NW_019863976.1_63230_63579
LOC112056774,NW_019863976.1,+,SE,0.002561405,0.368,63262,63579,NW_019863976.1_63262_63579
LOC112053196,NW_019863216.1,+,SE,1.48E-07,-0.034,116270,116673,NW_019863216.1_116270_116673
LOC112053196,NW_019863216.1,+,SE,3.56E-07,-0.034,116280,116673,NW_019863216.1_116280_116673
LOC112053196,NW_019863216.1,+,SE,3.53E-07,-0.034,116291,116673,NW_019863216.1_116291_116673
LOC112045475,NW_019862752.1,-,SE,0.037434154,-0.114,528686,528915,NW_019862752.1_528686_528915
LOC112045475,NW_019862752.1,-,SE,0.031925284,-0.084,528689,528924,NW_019862752.1_528689_528924
LOC112045475,NW_019862752.1,-,SE,0.047994341,-0.074,530787,531097,NW_019862752.1_530787_531097
LOC112045475,NW_019862752.1,-,SE,0.022964465,-0.083,530802,531097,NW_019862752.1_530802_531097
LOC112054600,NW_019863381.1,-,SE,0.037196517,-0.254,53907,54176,NW_019863381.1_53907_54176
LOC112045508,NW_019862834.1,+,SE,0.009351284,0.099,756790,757317,NW_019862834.1_756790_757317
LOC112045508,NW_019862834.1,+,SE,0.009351284,0.099,756828,757317,NW_019862834.1_756828_757317
LOC112045508,NW_019862834.1,+,SE,0.04291467,0.487,757058,757309,NW_019862834.1_757058_757309
