GeneID,chr,strand,SplicingType,FDR,delta_PSI,start,end,SID
LOC112046776,NW_019862870.1,+,SE,0.001458265,0.073,771990,772247,NW_019862870.1_771990_772247
LOC112055014,NW_019863447.1,-,SE,0.0018272,-0.029,37750,38084,NW_019863447.1_37750_38084
LOC112044333,NW_019862806.1,+,SE,0.018746089,-0.123,684965,685375,NW_019862806.1_684965_685375
LOC112045981,NW_019862845.1,+,SE,0,-0.309,909624,909937,NW_019862845.1_909624_909937
LOC112045981,NW_019862845.1,+,SE,1.96E-13,-0.377,909707,909937,NW_019862845.1_909707_909937
LOC112046641,NW_019862864.1,+,SE,0.001177666,-0.425,675415,675713,NW_019862864.1_675415_675713
LOC112044285,NW_019862806.1,-,SE,0.02680004,0.03,532809,533085,NW_019862806.1_532809_533085
LOC112044285,NW_019862806.1,-,SE,0.036971134,0.027,532842,533085,NW_019862806.1_532842_533085
LOC112046614,NW_019862863.1,+,SE,0.000137554,-0.144,823944,824261,NW_019862863.1_823944_824261
LOC112046614,NW_019862863.1,+,SE,0.006002306,-0.1,823944,824261,NW_019862863.1_823944_824261
LOC112056309,NW_019863765.1,+,SE,0.000940509,0.055,30765,31142,NW_019863765.1_30765_31142
LOC112056309,NW_019863765.1,+,SE,1.48E-06,0.065,41659,41889,NW_019863765.1_41659_41889
LOC112056309,NW_019863765.1,+,SE,5.41E-09,0.085,41659,41895,NW_019863765.1_41659_41895
LOC112056309,NW_019863765.1,+,SE,0,0.126,41659,41940,NW_019863765.1_41659_41940
LOC112056309,NW_019863765.1,+,SE,0,0.141,41659,41960,NW_019863765.1_41659_41960
LOC112056309,NW_019863765.1,+,SE,0,0.139,41659,41994,NW_019863765.1_41659_41994
LOC112056309,NW_019863765.1,+,SE,0,0.135,41659,42002,NW_019863765.1_41659_42002
LOC112056309,NW_019863765.1,+,SE,0,0.136,41659,42016,NW_019863765.1_41659_42016
LOC112056702,NW_019863948.1,-,SE,4.21E-05,0.011,4536,4906,NW_019863948.1_4536_4906
LOC112056702,NW_019863948.1,-,SE,0,0.604,9567,9889,NW_019863948.1_9567_9889
LOC112048135,NW_019862918.1,-,SE,0.000429073,-0.048,484133,484815,NW_019862918.1_484133_484815
LOC112048135,NW_019862918.1,-,SE,7.36E-07,-0.069,484147,484815,NW_019862918.1_484147_484815
LOC112056587,NW_019863891.1,-,SE,6.24E-05,0.447,31254,31570,NW_019863891.1_31254_31570
LOC112055376,NW_019863509.1,-,SE,7.63E-06,0.545,17556,17828,NW_019863509.1_17556_17828
LOC112056815,NW_019863997.1,-,SE,4.81E-08,0.064,19526,19782,NW_019863997.1_19526_19782
LOC112046638,NW_019862864.1,+,SE,5.00E-05,0.063,332108,332435,NW_019862864.1_332108_332435
LOC112046638,NW_019862864.1,+,SE,0.000243146,0.068,332162,332435,NW_019862864.1_332162_332435
LOC112048448,NW_019862930.1,-,SE,0,-0.112,515237,515588,NW_019862930.1_515237_515588
LOC112048448,NW_019862930.1,-,SE,0,-0.112,515237,515810,NW_019862930.1_515237_515810
LOC112054590,NW_019863380.1,-,SE,2.19E-07,0.326,120406,120816,NW_019863380.1_120406_120816
LOC112054590,NW_019863380.1,-,SE,0.000244245,0.262,120412,120808,NW_019863380.1_120412_120808
LOC112048203,NW_019862921.1,+,SE,4.48E-07,0.088,467789,468229,NW_019862921.1_467789_468229
LOC112048203,NW_019862921.1,+,SE,2.61E-07,0.09,467813,468229,NW_019862921.1_467813_468229
LOC112048203,NW_019862921.1,+,SE,2.98E-07,0.09,467844,468229,NW_019862921.1_467844_468229
LOC112048203,NW_019862921.1,+,SE,2.56E-07,0.098,467925,468229,NW_019862921.1_467925_468229
LOC112048203,NW_019862921.1,+,SE,0.000311649,0.168,467943,468212,NW_019862921.1_467943_468212
LOC112048203,NW_019862921.1,+,SE,1.26E-05,0.197,467943,468229,NW_019862921.1_467943_468229
LOC112050519,NW_019863027.1,+,SE,7.36E-05,0.089,138299,138843,NW_019863027.1_138299_138843
LOC112050519,NW_019863027.1,+,SE,2.71E-05,0.082,138300,138669,NW_019863027.1_138300_138669
LOC112050519,NW_019863027.1,+,SE,2.71E-05,0.082,138301,138669,NW_019863027.1_138301_138669
LOC112046950,NW_019862878.1,+,SE,2.25E-05,0.05,922708,922992,NW_019862878.1_922708_922992
LOC112058620,NW_019862779.1,+,SE,1.08E-07,0.426,569998,570315,NW_019862779.1_569998_570315
LOC112054515,NW_019862761.1,+,SE,0.000648735,0.064,1230238,1230621,NW_019862761.1_1230238_1230621
LOC112054515,NW_019862761.1,+,SE,0.000261307,0.069,1230257,1230621,NW_019862761.1_1230257_1230621
LOC112054515,NW_019862761.1,+,SE,0.000648735,0.064,1230271,1230621,NW_019862761.1_1230271_1230621
LOC112054515,NW_019862761.1,+,SE,0.001538845,0.064,1230280,1230621,NW_019862761.1_1230280_1230621
LOC112054515,NW_019862761.1,+,SE,0.002619842,0.059,1230287,1230621,NW_019862761.1_1230287_1230621
LOC112055835,NW_019863631.1,-,SE,0.00022595,0.257,45669,46065,NW_019863631.1_45669_46065
LOC112055835,NW_019863631.1,-,SE,0.007528988,0.16,51452,51863,NW_019863631.1_51452_51863
LOC112055835,NW_019863631.1,-,SE,0.003844657,0.169,51542,51863,NW_019863631.1_51542_51863
LOC112055835,NW_019863631.1,-,SE,0.016992741,0.286,51633,51863,NW_019863631.1_51633_51863
LOC112044298,NW_019862806.1,+,SE,0.025617596,-0.044,650773,651146,NW_019862806.1_650773_651146
LOC112051546,NW_019863089.1,-,SE,2.09E-11,-0.052,146322,146686,NW_019863089.1_146322_146686
LOC112044663,NW_019862815.1,+,SE,0.000370721,-0.189,1045562,1045818,NW_019862815.1_1045562_1045818
LOC112048724,NW_019862755.1,-,SE,0.006514709,-0.021,978498,978853,NW_019862755.1_978498_978853
LOC112048724,NW_019862755.1,-,SE,0.025829558,-0.008,978498,978957,NW_019862755.1_978498_978957
LOC112048724,NW_019862755.1,-,SE,0.021073844,-0.011,978498,979003,NW_019862755.1_978498_979003
LOC112048724,NW_019862755.1,-,SE,0.025829558,-0.008,978498,979027,NW_019862755.1_978498_979027
LOC112048724,NW_019862755.1,-,SE,0.025829558,-0.008,978498,979064,NW_019862755.1_978498_979064
LOC112048724,NW_019862755.1,-,SE,0.016167259,-0.011,978498,979083,NW_019862755.1_978498_979083
LOC112049214,NW_019862755.1,+,SE,0.000204399,0.344,2563462,2563974,NW_019862755.1_2563462_2563974
LOC112049214,NW_019862755.1,+,SE,0.000107124,0.222,2563673,2563974,NW_019862755.1_2563673_2563974
LOC112049214,NW_019862755.1,+,SE,0.002753942,0.104,2565104,2565475,NW_019862755.1_2565104_2565475
LOC112043015,NW_019862784.1,-,SE,0,-0.751,989122,989375,NW_019862784.1_989122_989375
LOC112043015,NW_019862784.1,-,SE,1.25E-10,-0.474,989139,989378,NW_019862784.1_989139_989378
LOC112051640,NW_019863093.1,-,SE,0.001974034,0.124,336040,336436,NW_019863093.1_336040_336436
LOC112051640,NW_019863093.1,-,SE,0.000452186,0.119,336661,337192,NW_019863093.1_336661_337192
LOC112050976,NW_019863054.1,-,MXE_exon1,0.000589727,0.117,55060,55308,NW_019863054.1_55060_55308
LOC112050976,NW_019863054.1,-,MXE_exon1,0.006702021,0.288,55060,55308,NW_019863054.1_55060_55308
LOC112050976,NW_019863054.1,-,MXE_exon1,0.000847406,0.131,56017,56238,NW_019863054.1_56017_56238
LOC112050976,NW_019863054.1,-,MXE_exon1,0.00266578,0.021,56017,56238,NW_019863054.1_56017_56238
LOC112050976,NW_019863054.1,-,MXE_exon1,3.14E-06,0.134,56017,56238,NW_019863054.1_56017_56238
LOC112051285,NW_019863072.1,+,MXE_exon1,2.82E-08,0.179,75096,75469,NW_019863072.1_75096_75469
LOC112055290,NW_019863493.1,-,MXE_exon1,0.020632856,0.198,120605,120945,NW_019863493.1_120605_120945
LOC112049271,NW_019862966.1,+,MXE_exon1,0.002757281,-0.065,256816,257093,NW_019862966.1_256816_257093
LOC112049271,NW_019862966.1,+,MXE_exon1,0.001233086,-0.106,256816,257093,NW_019862966.1_256816_257093
LOC112049271,NW_019862966.1,+,MXE_exon1,2.38E-07,-0.127,322712,323043,NW_019862966.1_322712_323043
LOC112049271,NW_019862966.1,+,MXE_exon1,0.001905766,-0.098,322712,323043,NW_019862966.1_322712_323043
LOC112051879,NW_019863109.1,-,MXE_exon1,6.96E-06,-0.098,279630,280046,NW_019863109.1_279630_280046
LOC112053613,NW_019863261.1,+,MXE_exon1,3.22E-08,0.084,196852,197436,NW_019863261.1_196852_197436
LOC112053613,NW_019863261.1,+,MXE_exon1,0.004191146,-0.14,197389,198141,NW_019863261.1_197389_198141
LOC112053613,NW_019863261.1,+,MXE_exon1,9.36E-09,0.15,197389,198141,NW_019863261.1_197389_198141
LOC112048194,NW_019862920.1,+,MXE_exon1,0.004374323,0.032,587385,589589,NW_019862920.1_587385_589589
LOC112048194,NW_019862920.1,+,MXE_exon1,5.82E-10,-0.145,591280,591706,NW_019862920.1_591280_591706
LOC112048194,NW_019862920.1,+,MXE_exon1,7.63E-12,-0.174,591817,592310,NW_019862920.1_591817_592310
LOC112046910,NW_019862874.1,-,MXE_exon1,0.047543296,0.165,393345,393718,NW_019862874.1_393345_393718
LOC112044454,NW_019862751.1,-,MXE_exon1,0.000360432,0.377,334270,334494,NW_019862751.1_334270_334494
LOC112051862,NW_019862748.1,-,MXE_exon1,0,-0.333,4.00E+05,400259,NW_019862748.1_4e+05_400259
LOC112051862,NW_019862748.1,-,MXE_exon1,0,-0.151,4.00E+05,400259,NW_019862748.1_4e+05_400259
LOC112058428,NW_019862776.1,-,MXE_exon1,0.040457099,-0.007,1068261,1068521,NW_019862776.1_1068261_1068521
LOC112058428,NW_019862776.1,-,MXE_exon1,0.001763646,-0.012,1068261,1068521,NW_019862776.1_1068261_1068521
LOC112046162,NW_019862849.1,+,MXE_exon1,0.025145963,-0.346,307649,307932,NW_019862849.1_307649_307932
LOC112046162,NW_019862849.1,+,MXE_exon1,0.04367325,0.122,316064,316417,NW_019862849.1_316064_316417
LOC112054078,NW_019863315.1,-,MXE_exon1,0.001651238,-0.241,123224,123537,NW_019863315.1_123224_123537
LOC112046053,NW_019862748.1,-,MXE_exon1,4.74E-06,0.043,1644525,1644871,NW_019862748.1_1644525_1644871
LOC112055957,NW_019863665.1,+,MXE_exon1,0.035369541,-0.166,22931,23773,NW_019863665.1_22931_23773
LOC112046171,NW_019862849.1,-,MXE_exon1,0.036454891,0.154,266863,267174,NW_019862849.1_266863_267174
LOC112046171,NW_019862849.1,-,MXE_exon1,0.041267945,-0.165,268219,268654,NW_019862849.1_268219_268654
LOC112054275,NW_019863336.1,-,MXE_exon1,0.029036317,-0.152,1224,1560,NW_019863336.1_1224_1560
LOC112053531,NW_019863250.1,+,MXE_exon1,1.44E-09,0.178,168337,168741,NW_019863250.1_168337_168741
LOC112046832,NW_019862872.1,+,MXE_exon1,5.04E-08,-0.218,395048,395422,NW_019862872.1_395048_395422
LOC112046832,NW_019862872.1,+,MXE_exon1,0.020632856,-0.094,397180,397467,NW_019862872.1_397180_397467
LOC112046697,NW_019862868.1,+,MXE_exon1,0.031345177,-0.107,398072,398538,NW_019862868.1_398072_398538
LOC112058076,NW_019862749.1,-,MXE_exon1,0.043498235,-0.166,2880642,2881051,NW_019862749.1_2880642_2881051
LOC112051118,NW_019862757.1,-,MXE_exon1,0,-0.242,1539761,1540137,NW_019862757.1_1539761_1540137
LOC112048717,NW_019862941.1,-,MXE_exon1,0.026407129,0.129,257558,257918,NW_019862941.1_257558_257918
LOC112045704,NW_019862838.1,+,MXE_exon1,0.035382239,0.096,612889,613280,NW_019862838.1_612889_613280
LOC112056296,NW_019862763.1,-,MXE_exon1,0.003168921,0.079,1446559,1446837,NW_019862763.1_1446559_1446837
LOC112050169,NW_019863009.1,+,MXE_exon1,2.00E-05,0.217,372383,372783,NW_019863009.1_372383_372783
LOC112050044,NW_019863003.1,-,MXE_exon1,0.000236789,0.076,178597,179001,NW_019863003.1_178597_179001
LOC112044635,NW_019862814.1,-,MXE_exon1,0.011702405,-0.101,1003111,1003420,NW_019862814.1_1003111_1003420
LOC112051693,NW_019863098.1,+,MXE_exon1,0.000312911,-0.273,21587,21879,NW_019863098.1_21587_21879
LOC112051693,NW_019863098.1,+,MXE_exon1,5.34E-07,0.42,52078,52466,NW_019863098.1_52078_52466
LOC112045305,NW_019862828.1,+,MXE_exon1,0,-0.061,808765,809102,NW_019862828.1_808765_809102
LOC112045305,NW_019862828.1,+,MXE_exon1,0,0.186,811571,811840,NW_019862828.1_811571_811840
LOC112045819,NW_019862841.1,-,MXE_exon1,0.000163428,0.36,289364,289704,NW_019862841.1_289364_289704
LOC112057974,NW_019862770.1,+,MXE_exon1,0.000189953,0.072,577144,577394,NW_019862770.1_577144_577394
LOC112057974,NW_019862770.1,+,MXE_exon1,1.35E-06,-0.096,577144,577394,NW_019862770.1_577144_577394
LOC112047748,NW_019862903.1,+,MXE_exon1,0.041565431,0.083,36613,36951,NW_019862903.1_36613_36951
LOC112050503,NW_019863026.1,+,MXE_exon1,6.73E-06,-0.357,449652,449945,NW_019863026.1_449652_449945
LOC112047070,NW_019862881.1,+,MXE_exon1,0.023979795,0.071,421927,422307,NW_019862881.1_421927_422307
LOC112044055,NW_019862802.1,+,MXE_exon1,0,0.273,308585,308899,NW_019862802.1_308585_308899
LOC112044026,NW_019862802.1,-,MXE_exon1,0.017359129,-0.184,40211,40638,NW_019862802.1_40211_40638
LOC112053130,NW_019863209.1,+,MXE_exon1,0.030731235,-0.163,134616,135014,NW_019863209.1_134616_135014
LOC112046967,NW_019862879.1,-,MXE_exon1,0.001476697,-0.138,504970,505373,NW_019862879.1_504970_505373
LOC112052043,NW_019863120.1,-,MXE_exon1,0.02220452,-0.066,90440,90787,NW_019863120.1_90440_90787
LOC112055597,NW_019862762.1,-,MXE_exon1,0.002007481,0.119,1128790,1129137,NW_019862762.1_1128790_1129137
LOC112053280,NW_019863224.1,+,MXE_exon1,0.017834714,0.082,12218,12461,NW_019863224.1_12218_12461
LOC112048640,NW_019862938.1,-,MXE_exon1,0.012441842,-0.044,66408,66755,NW_019862938.1_66408_66755
LOC112048640,NW_019862938.1,-,MXE_exon1,0.009693344,-0.044,66408,66767,NW_019862938.1_66408_66767
LOC112048640,NW_019862938.1,-,MXE_exon1,0.018111102,-0.07,150136,150490,NW_019862938.1_150136_150490
LOC112048640,NW_019862938.1,-,MXE_exon1,0.011377482,0.059,150136,150490,NW_019862938.1_150136_150490
LOC112047743,NW_019862903.1,-,MXE_exon1,0.007089633,0.175,415306,415603,NW_019862903.1_415306_415603
LOC112044399,NW_019862808.1,-,MXE_exon1,1.16E-05,-0.187,1214809,1215150,NW_019862808.1_1214809_1215150
LOC112044399,NW_019862808.1,-,MXE_exon1,0.000337299,-0.122,1214809,1215150,NW_019862808.1_1214809_1215150
LOC112051777,NW_019863102.1,+,MXE_exon1,0.001348359,0.309,252957,253239,NW_019863102.1_252957_253239
LOC112053819,NW_019863285.1,+,MXE_exon1,0.006929698,0.1,80047,80394,NW_019863285.1_80047_80394
LOC112051516,NW_019862758.1,+,MXE_exon1,0.030072528,-0.294,280680,280908,NW_019862758.1_280680_280908
LOC112046488,NW_019862859.1,+,MXE_exon1,8.35E-06,0.093,410309,411311,NW_019862859.1_410309_411311
LOC112055865,NW_019863641.1,-,MXE_exon1,0.000119822,-0.05,65146,65505,NW_019863641.1_65146_65505
LOC112044019,NW_019862802.1,-,MXE_exon1,0.003864748,-0.107,241661,242030,NW_019862802.1_241661_242030
LOC112048077,NW_019862915.1,-,MXE_exon1,0.049505265,-0.092,621676,622010,NW_019862915.1_621676_622010
LOC112044894,NW_019862751.1,-,MXE_exon1,3.47E-07,-0.235,1710750,1711175,NW_019862751.1_1710750_1711175
LOC112044894,NW_019862751.1,-,MXE_exon1,3.47E-07,-0.235,1710750,1711181,NW_019862751.1_1710750_1711181
LOC112043483,NW_019862791.1,+,MXE_exon1,0,0.259,993846,994199,NW_019862791.1_993846_994199
LOC112053443,NW_019862760.1,+,MXE_exon1,0.011515271,-0.083,55165,55691,NW_019862760.1_55165_55691
LOC112053443,NW_019862760.1,+,MXE_exon1,0.000492946,-0.05,55370,55691,NW_019862760.1_55370_55691
LOC112053443,NW_019862760.1,+,MXE_exon1,0,-0.098,55370,55691,NW_019862760.1_55370_55691
LOC112053443,NW_019862760.1,+,MXE_exon1,0,-0.089,55370,55691,NW_019862760.1_55370_55691
LOC112053443,NW_019862760.1,+,MXE_exon1,0.013447915,-0.021,80224,80475,NW_019862760.1_80224_80475
LOC112050692,NW_019863038.1,+,MXE_exon1,0,0.115,198205,198525,NW_019863038.1_198205_198525
LOC112050692,NW_019863038.1,+,MXE_exon1,0,0.142,198205,198525,NW_019863038.1_198205_198525
LOC112048378,NW_019862928.1,-,MXE_exon1,0.038696024,-0.114,406815,407174,NW_019862928.1_406815_407174
LOC112048373,NW_019862927.1,+,MXE_exon1,0.00807732,0.07,51954,52355,NW_019862927.1_51954_52355
LOC112048826,NW_019862946.1,+,MXE_exon1,0.030731235,0.049,522375,522641,NW_019862946.1_522375_522641
LOC112048826,NW_019862946.1,+,MXE_exon1,1.07E-09,0.141,522375,522641,NW_019862946.1_522375_522641
LOC112046814,NW_019862872.1,+,MXE_exon1,0.025149304,-0.026,428566,428944,NW_019862872.1_428566_428944
LOC112047518,NW_019862895.1,-,MXE_exon1,0,0.198,761043,761494,NW_019862895.1_761043_761494
LOC112043723,NW_019862795.1,+,MXE_exon1,0.000531039,0.168,1191512,1191764,NW_019862795.1_1191512_1191764
LOC112056560,NW_019863879.1,-,MXE_exon1,0.030562112,-0.122,4195,4457,NW_019863879.1_4195_4457
LOC112056560,NW_019863879.1,-,MXE_exon1,0.000458573,-0.105,6569,6888,NW_019863879.1_6569_6888
LOC112058367,NW_019862775.1,+,MXE_exon1,0.018686428,-0.131,1261238,1261476,NW_019862775.1_1261238_1261476
LOC112053999,NW_019862760.1,+,MXE_exon1,0.017359129,-0.134,2285619,2286193,NW_019862760.1_2285619_2286193
LOC112053999,NW_019862760.1,+,MXE_exon1,0.00022294,-0.128,2285619,2286193,NW_019862760.1_2285619_2286193
LOC112055764,NW_019863607.1,+,MXE_exon1,0.003397546,0.108,4306,4613,NW_019863607.1_4306_4613
LOC112044588,NW_019862812.1,+,MXE_exon1,0.045548276,0.188,1230242,1230570,NW_019862812.1_1230242_1230570
LOC112048587,NW_019862935.1,+,MXE_exon1,0.017001407,0.021,442743,443075,NW_019862935.1_442743_443075
LOC112046528,NW_019862860.1,+,MXE_exon1,1.11E-11,0.052,498949,499482,NW_019862860.1_498949_499482
LOC112046528,NW_019862860.1,+,MXE_exon1,5.67E-09,0.038,498983,499482,NW_019862860.1_498983_499482
LOC112046528,NW_019862860.1,+,MXE_exon1,0,0.142,499000,499482,NW_019862860.1_499000_499482
LOC112046528,NW_019862860.1,+,MXE_exon1,0,0.207,499000,499482,NW_019862860.1_499000_499482
LOC112051565,NW_019863089.1,-,MXE_exon1,0.000108289,-0.211,162744,163128,NW_019863089.1_162744_163128
LOC112056262,NW_019862763.1,+,MXE_exon1,0.012533225,-0.222,1307073,1307373,NW_019862763.1_1307073_1307373
LOC112042839,NW_019862780.1,-,MXE_exon1,0,0.122,13879,14242,NW_019862780.1_13879_14242
LOC112042839,NW_019862780.1,-,MXE_exon1,0.002890679,0.12,29546,29840,NW_019862780.1_29546_29840
LOC112058550,NW_019862778.1,-,MXE_exon1,1.90E-11,0.132,1102868,1103181,NW_019862778.1_1102868_1103181
LOC112055839,NW_019863632.1,-,MXE_exon1,0.039108232,-0.054,64795,65090,NW_019863632.1_64795_65090
LOC112052001,NW_019863118.1,-,MXE_exon1,0.02378221,-0.102,161542,162366,NW_019863118.1_161542_162366
LOC112052867,NW_019863182.1,-,MXE_exon1,0,-0.366,230886,231252,NW_019863182.1_230886_231252
LOC112052801,NW_019863177.1,+,MXE_exon1,0.000294697,-0.092,207494,207759,NW_019863177.1_207494_207759
LOC112051523,NW_019863087.1,+,MXE_exon1,0,0.324,179021,179357,NW_019863087.1_179021_179357
LOC112051523,NW_019863087.1,+,MXE_exon1,4.46E-12,0.15,179021,179357,NW_019863087.1_179021_179357
LOC112045570,NW_019862835.1,-,MXE_exon1,0.03740098,0.071,959856,960190,NW_019862835.1_959856_960190
LOC112046330,NW_019862855.1,-,MXE_exon1,0.000209936,-0.015,270011,270323,NW_019862855.1_270011_270323
LOC112052147,NW_019863130.1,-,MXE_exon1,2.17E-05,0.259,3693,4037,NW_019863130.1_3693_4037
LOC112049905,NW_019862997.1,+,MXE_exon1,0.003081933,-0.203,408860,409098,NW_019862997.1_408860_409098
LOC112049905,NW_019862997.1,+,MXE_exon1,0.000303766,-0.269,428268,428525,NW_019862997.1_428268_428525
LOC112054441,NW_019863357.1,+,MXE_exon1,0.00446256,-0.141,100866,101132,NW_019863357.1_100866_101132
LOC112048889,NW_019862950.1,+,MXE_exon1,0.01944835,0.1,194570,195021,NW_019862950.1_194570_195021
LOC112053596,NW_019863259.1,+,MXE_exon1,8.78E-05,-0.04,312989,313225,NW_019863259.1_312989_313225
LOC112044050,NW_019862802.1,-,MXE_exon1,0.02403391,-0.127,955885,956216,NW_019862802.1_955885_956216
LOC112050425,NW_019863022.1,+,MXE_exon1,0.016084587,-0.172,307423,307787,NW_019863022.1_307423_307787
LOC112044077,NW_019862803.1,+,MXE_exon1,1.98E-12,-0.224,138126,138458,NW_019862803.1_138126_138458
LOC112046929,NW_019862877.1,+,MXE_exon1,0.000417006,-0.139,584383,584671,NW_019862877.1_584383_584671
LOC112045396,NW_019862831.1,+,MXE_exon1,0.002512714,0.182,496926,497352,NW_019862831.1_496926_497352
LOC112058512,NW_019862777.1,+,MXE_exon1,0.043787746,0.109,958582,958934,NW_019862777.1_958582_958934
LOC112052331,NW_019862759.1,-,MXE_exon1,4.78E-14,0.186,883394,883766,NW_019862759.1_883394_883766
LOC112047449,NW_019862893.1,-,MXE_exon1,0.022443152,-0.45,410707,410994,NW_019862893.1_410707_410994
LOC112056281,NW_019863757.1,+,MXE_exon1,0.035692323,-0.226,4644,4994,NW_019863757.1_4644_4994
LOC112058078,NW_019862771.1,+,MXE_exon1,0.001850889,-0.315,741694,742074,NW_019862771.1_741694_742074
LOC112058374,NW_019862775.1,+,MXE_exon1,0,0.412,1559381,1559863,NW_019862775.1_1559381_1559863
LOC112049747,NW_019862987.1,-,MXE_exon1,6.51E-05,-0.114,478585,478996,NW_019862987.1_478585_478996
LOC112056774,NW_019863976.1,+,MXE_exon1,0.004903305,0.238,63250,63579,NW_019863976.1_63250_63579
LOC112051030,NW_019863058.1,-,MXE_exon1,0.004985497,0.058,161010,161450,NW_019863058.1_161010_161450
LOC112049718,NW_019862987.1,+,MXE_exon1,0.026638038,-0.018,737789,738089,NW_019862987.1_737789_738089
LOC112045475,NW_019862752.1,-,MXE_exon1,0,0.444,528686,528924,NW_019862752.1_528686_528924
LOC112045475,NW_019862752.1,-,MXE_exon1,5.14E-13,0.085,528686,528924,NW_019862752.1_528686_528924
LOC112045475,NW_019862752.1,-,MXE_exon1,3.81E-12,0.15,531435,531759,NW_019862752.1_531435_531759
LOC112046894,NW_019862874.1,+,MXE_exon1,0.040158873,-0.054,262017,262406,NW_019862874.1_262017_262406
LOC112052375,NW_019863143.1,+,MXE_exon1,0.000726892,-0.115,162386,162858,NW_019863143.1_162386_162858
LOC112046036,NW_019862846.1,-,MXE_exon1,0.0278707,0.09,634813,635192,NW_019862846.1_634813_635192
LOC112049557,NW_019862978.1,+,MXE_exon1,8.70E-10,-0.221,95692,96024,NW_019862978.1_95692_96024
LOC112058326,NW_019862774.1,-,MXE_exon1,1.06E-07,-0.185,1343102,1343456,NW_019862774.1_1343102_1343456
LOC112049495,NW_019862976.1,-,MXE_exon1,0.007656657,-0.204,83673,83932,NW_019862976.1_83673_83932
LOC112052049,NW_019863120.1,+,MXE_exon1,0.01470529,0.048,276390,276705,NW_019863120.1_276390_276705
LOC112049987,NW_019863001.1,+,MXE_exon1,0.004498672,0.158,90196,90523,NW_019863001.1_90196_90523
LOC112049720,NW_019862987.1,-,MXE_exon1,0.003298161,0.119,790676,790912,NW_019862987.1_790676_790912
LOC112049929,NW_019862998.1,+,MXE_exon1,1.72E-06,-0.12,187949,188849,NW_019862998.1_187949_188849
LOC112048398,NW_019862929.1,+,MXE_exon1,0,0.199,270741,271141,NW_019862929.1_270741_271141
LOC112049794,NW_019862756.1,-,MXE_exon1,2.01E-06,-0.125,385647,385929,NW_019862756.1_385647_385929
LOC112048544,NW_019862934.1,+,MXE_exon1,2.03E-06,0.161,288460,288761,NW_019862934.1_288460_288761
LOC112045536,NW_019862835.1,-,MXE_exon1,0.002929947,0.235,83332,83667,NW_019862835.1_83332_83667
LOC112056730,NW_019863959.1,+,MXE_exon1,0.006922619,-0.119,37621,37910,NW_019863959.1_37621_37910
LOC112049503,NW_019862976.1,-,MXE_exon1,0,0.317,435332,435602,NW_019862976.1_435332_435602
LOC112049503,NW_019862976.1,-,MXE_exon1,1.80E-11,0.122,435332,435602,NW_019862976.1_435332_435602
LOC112049503,NW_019862976.1,-,MXE_exon1,0,0.738,436098,436361,NW_019862976.1_436098_436361
LOC112049503,NW_019862976.1,-,MXE_exon1,0,-0.296,440126,440397,NW_019862976.1_440126_440397
LOC112049503,NW_019862976.1,-,MXE_exon1,0,-0.317,440126,440397,NW_019862976.1_440126_440397
LOC112049503,NW_019862976.1,-,MXE_exon1,9.26E-05,-0.069,440126,440397,NW_019862976.1_440126_440397
LOC112050014,NW_019863002.1,-,MXE_exon1,0.014051402,0.307,142445,142784,NW_019863002.1_142445_142784
LOC112045952,NW_019862844.1,+,MXE_exon1,0.000820054,-0.068,222627,222945,NW_019862844.1_222627_222945
LOC112048657,NW_019862939.1,+,MXE_exon1,0.026221339,0.296,195713,196095,NW_019862939.1_195713_196095
LOC112046462,NW_019862858.1,+,MXE_exon1,0.003298161,-0.087,451202,451450,NW_019862858.1_451202_451450
LOC112046462,NW_019862858.1,+,MXE_exon1,0.000486646,-0.066,451202,451450,NW_019862858.1_451202_451450
LOC112043224,NW_019862787.1,-,MXE_exon1,0.029946618,-0.058,809917,812867,NW_019862787.1_809917_812867
LOC112055495,NW_019863535.1,+,MXE_exon1,0.004423796,0.111,58572,58952,NW_019863535.1_58572_58952
LOC112046842,NW_019862873.1,+,MXE_exon1,1.57E-05,-0.048,565257,565528,NW_019862873.1_565257_565528
LOC112054593,NW_019863380.1,+,MXE_exon1,0.009885402,-0.264,169062,169423,NW_019863380.1_169062_169423
LOC112055566,NW_019863550.1,-,MXE_exon1,3.10E-09,-0.338,103016,103391,NW_019863550.1_103016_103391
LOC112057654,NW_019862765.1,-,MXE_exon1,1.68E-08,0.325,71324,71668,NW_019862765.1_71324_71668
LOC112058168,NW_019862772.1,+,MXE_exon1,0.000136816,0.152,1624313,1624584,NW_019862772.1_1624313_1624584
LOC112058168,NW_019862772.1,+,MXE_exon1,0.006192728,0.399,1624313,1624584,NW_019862772.1_1624313_1624584
LOC112045352,NW_019862752.1,+,MXE_exon1,0.004423796,-0.299,260037,260425,NW_019862752.1_260037_260425
LOC112055327,NW_019863501.1,+,MXE_exon1,1.86E-05,0.087,64023,64412,NW_019863501.1_64023_64412
LOC112055327,NW_019863501.1,+,MXE_exon1,0,-0.126,64023,64412,NW_019863501.1_64023_64412
LOC112055327,NW_019863501.1,+,MXE_exon1,4.77E-05,0.013,64883,65294,NW_019863501.1_64883_65294
LOC112054606,NW_019863381.1,-,MXE_exon1,0,0.378,116719,117053,NW_019863381.1_116719_117053
