Chr	start	end	width	meanMeth1	meanMeth2	diffMeth	areaStat	annotation	geneId	transcriptId	distanceToTSS	Sample
NW_019862912.1	110182	110461	280	0.427425353	0.759140247	-0.331714895	-52.10352428	Exon	LOC112048013	XM_024085345.1	1929	W60_vs_WP_5mC_DMR
NW_019862914.1	438152	438233	82	0.352344706	0.6404947	-0.288149994	-12.34938725	Exon	LOC112048044	XM_024085395.1	1238	W60_vs_WP_5mC_DMR
NW_019862914.1	506304	506410	107	0.458526365	0.707861588	-0.249335223	-13.38409995	Exon	LOC112048045	XM_024085396.1	1893	W60_vs_WP_5mC_DMR
NW_019862915.1	590404	590434	31	0.580933717	0.86338464	-0.282450924	-16.06715069	Exon	LOC112048074	XM_024085443.1	1643	W60_vs_WP_5mC_DMR
NW_019862916.1	630320	630535	216	0.423386008	0.71259027	-0.289204262	-55.35253191	Exon	LOC112048091	XM_024085469.1	1411	W60_vs_WP_5mC_DMR
NW_019862918.1	629637	629723	87	0.547154619	0.842349398	-0.295194779	-9.356161869	Exon	LOC112048134	XM_024085532.1	1132	W60_vs_WP_5mC_DMR
NW_019862919.1	605577	605904	328	0.498076932	0.768457532	-0.2703806	-22.91916464	Exon	LOC112048163	XM_024085574.1	1026	W60_vs_WP_5mC_DMR
NW_019862919.1	81835	82339	505	0.448042063	0.697662532	-0.249620469	-92.81397581	Exon	LOC112048165	XM_024085578.1	1940	W60_vs_WP_5mC_DMR
NW_019862919.1	589980	590218	239	0.469355004	0.800698869	-0.331343865	-17.39132971	Exon	LOC112048173	XM_024085593.1	2520	W60_vs_WP_5mC_DMR
NW_019862919.1	483562	483885	324	0.45181667	0.757823614	-0.306006943	-53.85959828	Exon	LOC112048179	XM_024085609.1	1914	W60_vs_WP_5mC_DMR
NW_019862921.1	244096	244264	169	0.577233846	0.774575983	-0.197342137	-13.34753219	Exon	LOC112048229	XM_024085690.1	1703	W60_vs_WP_5mC_DMR
NW_019862921.1	244015	244040	26	0.635854071	0.830304232	-0.194450161	-11.76829727	Exon	LOC112048229	XM_024085690.1	1927	W60_vs_WP_5mC_DMR
NW_019862922.1	516086	516165	80	0.528764831	0.360267146	0.168497685	37.520798	Exon	LOC112048257	XM_024085728.1	5310	W60_vs_WP_5mC_DMR
NW_019862924.1	245128	245404	277	0.61935353	0.88897288	-0.269619349	-26.80493558	Exon	LOC112048296	XM_024085783.1	1357	W60_vs_WP_5mC_DMR
NW_019862925.1	555133	555276	144	0.235580956	0.403014227	-0.167433271	-26.36031671	Exon	LOC112048328	XM_024085817.1	3258	W60_vs_WP_5mC_DMR
NW_019862928.1	95577	95609	33	0.462413458	0.68919039	-0.226776933	-15.84701946	Exon	LOC112048383	XM_024085894.1	1364	W60_vs_WP_5mC_DMR
NW_019862928.1	179693	179962	270	0.380286578	0.673447303	-0.293160725	-43.61350012	Exon	LOC112048392	XM_024085907.1	734	W60_vs_WP_5mC_DMR
NW_019862929.1	202540	202664	125	0.252803268	0.418239458	-0.16543619	-14.91363501	Exon	LOC112048410	XM_024085929.1	5406	W60_vs_WP_5mC_DMR
NW_019862929.1	183128	183282	155	0.336146284	0.611281806	-0.275135522	-13.74783804	Exon	LOC112048411	XM_024085930.1	2391	W60_vs_WP_5mC_DMR
NW_019862930.1	353925	353979	55	0.476656319	0.304392466	0.172263853	20.92211969	Exon	LOC112048439	XM_024085968.1	11184	W60_vs_WP_5mC_DMR
NW_019862933.1	11141	11401	261	0.408495203	0.594374474	-0.185879271	-59.5563772	Exon	LOC112048501	XM_024086030.1	1589	W60_vs_WP_5mC_DMR
NW_019862934.1	249326	249444	119	0.440976801	0.697324806	-0.256348005	-15.93206834	Exon	LOC112048537	XM_024086104.1	990	W60_vs_WP_5mC_DMR
NW_019862936.1	296670	296695	26	0.421781133	0.583803352	-0.162022218	-12.53731097	Exon	LOC112048594	XM_024086193.1	3391	W60_vs_WP_5mC_DMR
NW_019862936.1	196936	197107	172	0.591980961	0.827534761	-0.2355538	-40.7462918	Exon	LOC112048606	XM_024086213.1	1748	W60_vs_WP_5mC_DMR
NW_019862937.1	422249	422318	70	0.457643243	0.691430835	-0.233787592	-11.19879809	Exon	LOC112048609	XM_024086217.1	1809	W60_vs_WP_5mC_DMR
NW_019862940.1	567643	567676	34	0.24384534	0.603222301	-0.35937696	-23.70687252	Exon	LOC112048669	XM_024086308.1	501	W60_vs_WP_5mC_DMR
NW_019862940.1	490969	491226	258	0.595673062	0.812792543	-0.217119481	-28.92792051	Exon	LOC112048672	XM_024086313.1	1057	W60_vs_WP_5mC_DMR
NW_019862940.1	572463	573048	586	0.489763646	0.786006809	-0.296243163	-127.3587682	Exon	LOC112048674	XM_024086315.1	839	W60_vs_WP_5mC_DMR
NW_019862941.1	399053	399207	155	0.273621849	0.603682329	-0.33006048	-41.27302367	Exon	LOC112048695	XM_024086338.1	688	W60_vs_WP_5mC_DMR
NW_019862941.1	508657	508901	245	0.47853959	0.749677657	-0.271138067	-17.58878565	Exon	LOC112048704	XM_024086349.1	828	W60_vs_WP_5mC_DMR
NW_019862941.1	254757	255167	411	0.314019613	0.126593633	0.187425979	39.26114787	Exon	LOC112048717	XM_024086367.1	5308	W60_vs_WP_5mC_DMR
NW_019862944.1	538917	538982	66	0.338396575	0.134025527	0.204371048	14.13215806	Exon	LOC112048770	XM_024086418.1	12046	W60_vs_WP_5mC_DMR
NW_019862945.1	518122	518399	278	0.147854451	0.394791638	-0.246937187	-32.2709674	Exon	LOC112048775	XM_024086424.1	3586	W60_vs_WP_5mC_DMR
NW_019862945.1	423065	423977	913	0.438788371	0.088305053	0.350483318	12.9469495	Exon	LOC112048787	XM_024086446.1	-3300	W60_vs_WP_5mC_DMR
NW_019862945.1	500929	502713	1785	0.46373824	0.777389694	-0.313651454	-209.3117593	Exon	LOC112048804	XM_024086469.1	1485	W60_vs_WP_5mC_DMR
NW_019862945.1	529944	529991	48	0.404360154	0.699328493	-0.294968339	-13.3256136	Exon	LOC112048805	XM_024086470.1	547	W60_vs_WP_5mC_DMR
NW_019862946.1	384157	384333	177	0.527969855	0.833320908	-0.305351053	-71.52018284	Exon	LOC112048825	XM_024086492.1	1058	W60_vs_WP_5mC_DMR
NW_019862946.1	145579	145610	32	0.543276283	0.850123242	-0.306846959	-10.23686416	Exon	LOC112048828	XM_024086505.1	1888	W60_vs_WP_5mC_DMR
NW_019862946.1	145662	146234	573	0.523044895	0.859191639	-0.336146745	-46.96795337	Exon	LOC112048828	XM_024086505.1	1971	W60_vs_WP_5mC_DMR
NW_019862948.1	65714	65889	176	0.441437323	0.624500575	-0.183063251	-78.927065	Exon	LOC112048852	XM_024086533.1	843	W60_vs_WP_5mC_DMR
NW_019862948.1	65593	65649	57	0.400778812	0.577462164	-0.176683351	-12.14439275	Exon	LOC112048852	XM_024086533.1	722	W60_vs_WP_5mC_DMR
NW_019862948.1	67562	67661	100	0.590533661	0.764468226	-0.173934566	-33.23082158	Exon	LOC112048852	XM_024086533.1	2691	W60_vs_WP_5mC_DMR
NW_019862949.1	506112	506903	792	0.439005797	0.761501901	-0.322496104	-103.4135899	Exon	LOC112048884	XM_024086574.1	1532	W60_vs_WP_5mC_DMR
NW_019862950.1	98484	98606	123	0.460364214	0.651755113	-0.191390899	-40.40235504	Exon	LOC112048890	XM_024086589.1	1718	W60_vs_WP_5mC_DMR
NW_019862950.1	128326	128546	221	0.461277452	0.686952688	-0.225675236	-17.89813505	Exon	LOC112048895	XM_024086598.1	2051	W60_vs_WP_5mC_DMR
NW_019862950.1	128576	128738	163	0.466334199	0.664939663	-0.198605464	-27.47498648	Exon	LOC112048895	XM_024086598.1	2301	W60_vs_WP_5mC_DMR
NW_019862950.1	102656	102703	48	0.489070391	0.695456419	-0.206386028	-15.78073448	Exon	LOC112048901	XM_024086605.1	2066	W60_vs_WP_5mC_DMR
NW_019862952.1	13762	13894	133	0.430901604	0.675153226	-0.244251622	-14.19893036	Exon	LOC112048940	XM_024086651.1	3748	W60_vs_WP_5mC_DMR
NW_019862953.1	419706	419773	68	0.469720685	0.648342911	-0.178622226	-23.52065975	Exon	LOC112048954	XM_024086665.1	1302	W60_vs_WP_5mC_DMR
NW_019862956.1	476528	476761	234	0.388645017	0.705574408	-0.31692939	-25.13883819	Exon	LOC112049053	XM_024086797.1	839	W60_vs_WP_5mC_DMR
NW_019862957.1	228794	229731	938	0.58206452	0.265845884	0.316218635	24.47136892	Exon	LOC112049059	XM_024086811.1	1541	W60_vs_WP_5mC_DMR
NW_019862755.1	2110394	2110471	78	0.494741192	0.827376248	-0.332635056	-16.68795338	Exon	LOC112049062	XM_024086820.1	1200	W60_vs_WP_5mC_DMR
NW_019862958.1	489237	489496	260	0.475606848	0.721624513	-0.246017665	-81.91722504	Exon	LOC112049087	XM_024086850.1	1396	W60_vs_WP_5mC_DMR
NW_019862958.1	536071	536391	321	0.47105374	0.762878313	-0.291824574	-93.28616469	Exon	LOC112049096	XM_024086859.1	508	W60_vs_WP_5mC_DMR
NW_019862958.1	24152	24333	182	0.45992706	0.718541401	-0.258614341	-16.26986974	Exon	LOC112049097	XM_024086860.1	960	W60_vs_WP_5mC_DMR
NW_019862755.1	2427975	2428345	371	0.54318511	0.800924772	-0.257739662	-66.08698294	Exon	LOC112049117	XM_024086917.1	1070	W60_vs_WP_5mC_DMR
NW_019862960.1	157211	157251	41	0.535078747	0.705585758	-0.17050701	-15.73490782	Exon	LOC112049128	XM_024086918.1	1389	W60_vs_WP_5mC_DMR
NW_019862961.1	364813	365271	459	0.395811899	0.65969606	-0.263884161	-28.73174196	Exon	LOC112049144	XM_024086943.1	965	W60_vs_WP_5mC_DMR
NW_019862961.1	366836	367278	443	0.372579914	0.617901827	-0.245321913	-49.49467294	Exon	LOC112049144	XM_024086943.1	2988	W60_vs_WP_5mC_DMR
NW_019862962.1	153327	153578	252	0.50177473	0.738285144	-0.236510414	-57.42068875	Exon	LOC112049160	XM_024086954.1	1052	W60_vs_WP_5mC_DMR
NW_019862962.1	152950	153087	138	0.600141604	0.813212081	-0.213070477	-39.35535322	Exon	LOC112049160	XM_024086954.1	1543	W60_vs_WP_5mC_DMR
NW_019862962.1	111862	112138	277	0.411892694	0.645832122	-0.233939428	-21.60277992	Exon	LOC112049171	XM_024086968.1	529	W60_vs_WP_5mC_DMR
NW_019862962.1	198834	199062	229	0.370981685	0.101064293	0.269917392	29.81947269	Exon	LOC112049178	XM_024086974.1	4522	W60_vs_WP_5mC_DMR
NW_019862963.1	343289	343662	374	0.480602808	0.692735861	-0.212133053	-39.19447789	Exon	LOC112049196	XM_024086995.1	2162	W60_vs_WP_5mC_DMR
NW_019862963.1	7173	7292	120	0.24251652	0.473150331	-0.230633812	-30.68827331	Exon	LOC112049200	XM_024086999.1	4708	W60_vs_WP_5mC_DMR
NW_019862963.1	339512	339793	282	0.433451085	0.707524065	-0.27407298	-12.17791906	Exon	LOC112049206	XM_024087003.1	869	W60_vs_WP_5mC_DMR
NW_019862963.1	375882	376373	492	0.586356619	0.774732447	-0.188375828	-113.3734201	Exon	LOC112049212	XM_024087010.1	988	W60_vs_WP_5mC_DMR
NW_019862963.1	375714	375759	46	0.485819667	0.655180933	-0.169361266	-10.28908316	Exon	LOC112049212	XM_024087010.1	820	W60_vs_WP_5mC_DMR
NW_019862965.1	64034	64110	77	0.480588991	0.773533569	-0.292944578	-10.15361577	Exon	LOC112049246	XM_024087054.1	3972	W60_vs_WP_5mC_DMR
NW_019862965.1	157073	157537	465	0.540205682	0.760459426	-0.220253744	-67.63165834	Exon	LOC112049252	XM_024087067.1	1155	W60_vs_WP_5mC_DMR
NW_019862966.1	366454	366953	500	0.589035213	0.849807439	-0.260772226	-85.02928742	Exon	LOC112049273	XM_024087103.1	718	W60_vs_WP_5mC_DMR
NW_019862967.1	374819	374889	71	0.496353473	0.698436272	-0.202082799	-17.96569734	Exon	LOC112049294	XM_024087133.1	1631	W60_vs_WP_5mC_DMR
NW_019862967.1	294024	294217	194	0.424848728	0.70707415	-0.282225422	-28.83373286	Exon	LOC112049303	XM_024087142.1	2285	W60_vs_WP_5mC_DMR
NW_019862967.1	294373	294397	25	0.520456084	0.684723322	-0.164267238	-16.25647446	Exon	LOC112049303	XM_024087142.1	2105	W60_vs_WP_5mC_DMR
NW_019862967.1	65014	65314	301	0.453245422	0.791992082	-0.33874666	-110.3849464	Exon	LOC112049304	XM_024087143.1	1099	W60_vs_WP_5mC_DMR
NW_019862968.1	416111	416230	120	0.470351844	0.699674831	-0.229322987	-48.18119908	Exon	LOC112049342	XM_024087195.1	853	W60_vs_WP_5mC_DMR
NW_019862968.1	183134	183249	116	0.613712363	0.778101758	-0.164389395	-16.57684119	Exon	LOC112049355	XM_024087212.1	1892	W60_vs_WP_5mC_DMR
NW_019862971.1	198110	198195	86	0.357035509	0.61462229	-0.25758678	-13.50645633	Exon	LOC112049406	XM_024087279.1	1402	W60_vs_WP_5mC_DMR
NW_019862973.1	72606	72918	313	0.431409551	0.741125153	-0.309715602	-102.718204	Exon	LOC112049427	XM_024087302.1	1764	W60_vs_WP_5mC_DMR
NW_019862973.1	73039	73864	826	0.449616013	0.741039476	-0.291423463	-135.0299162	Exon	LOC112049427	XM_024087302.1	2197	W60_vs_WP_5mC_DMR
NW_019862973.1	359185	359219	35	0.591962743	0.798022544	-0.206059801	-19.90427205	Exon	LOC112049437	XM_024087313.1	1057	W60_vs_WP_5mC_DMR
NW_019862973.1	339454	339870	417	0.503056472	0.270996756	0.232059715	82.63448287	Exon	LOC112049443	XM_024087320.1	2633	W60_vs_WP_5mC_DMR
NW_019862976.1	253348	253368	21	0.551969572	0.736586383	-0.184616812	-10.2923163	Exon	LOC112049487	XM_024087364.1	1903	W60_vs_WP_5mC_DMR
NW_019862976.1	253404	253444	41	0.540745247	0.719429262	-0.178684015	-22.9607066	Exon	LOC112049487	XM_024087364.1	1827	W60_vs_WP_5mC_DMR
NW_019862755.1	1215904	1215940	37	0.687272226	0.916068325	-0.228796098	-18.75375677	Exon	LOC112049506	XM_024087436.1	1700	W60_vs_WP_5mC_DMR
NW_019862976.1	519491	519539	49	0.431114657	0.65193169	-0.220817034	-10.08948207	Exon	LOC112049510	XM_024087439.1	1908	W60_vs_WP_5mC_DMR
NW_019862977.1	348631	348660	30	0.523132473	0.731940284	-0.208807811	-12.23781679	Exon	LOC112049518	XM_024087447.1	2059	W60_vs_WP_5mC_DMR
NW_019862977.1	348709	348733	25	0.523132473	0.731940284	-0.208807811	-14.96172145	Exon	LOC112049518	XM_024087447.1	1986	W60_vs_WP_5mC_DMR
NW_019862977.1	353684	353782	99	0.593144575	0.816114584	-0.222970009	-20.19116319	Exon	LOC112049520	XM_024087450.1	1158	W60_vs_WP_5mC_DMR
NW_019862977.1	331351	331719	369	0.444282898	0.680805867	-0.236522969	-56.49269024	Exon	LOC112049527	XM_024087460.1	1961	W60_vs_WP_5mC_DMR
NW_019862977.1	298481	298865	385	0.652779006	0.814867443	-0.162088438	-109.6607671	Exon	LOC112049528	XM_024087461.1	1742	W60_vs_WP_5mC_DMR
NW_019862977.1	298418	298449	32	0.665374973	0.806036827	-0.140661855	-19.26450696	Exon	LOC112049528	XM_024087461.1	2158	W60_vs_WP_5mC_DMR
NW_019862977.1	201005	201172	168	0.340370207	0.645261187	-0.30489098	-43.83678621	Exon	LOC112049533	XM_024087465.1	2138	W60_vs_WP_5mC_DMR
NW_019862977.1	306380	306411	32	0.572605849	0.795920535	-0.223314685	-14.52490175	Exon	LOC112049537	XM_024087469.1	1336	W60_vs_WP_5mC_DMR
NW_019862977.1	259535	259690	156	0.652229982	0.849547647	-0.197317665	-23.60888703	Exon	LOC112049538	XM_024087471.1	1143	W60_vs_WP_5mC_DMR
NW_019862978.1	430305	430847	543	0.332304992	0.549671993	-0.217367001	-71.61234848	Exon	LOC112049566	XM_024087508.1	2345	W60_vs_WP_5mC_DMR
NW_019862981.1	229215	229258	44	0.474042505	0.769108653	-0.295066148	-22.67058601	Exon	LOC112049613	XM_024087572.1	3948	W60_vs_WP_5mC_DMR
NW_019862981.1	247999	248109	111	0.440600439	0.222526011	0.218074428	20.69268138	Exon	LOC112049617	XM_024087580.1	3946	W60_vs_WP_5mC_DMR
NW_019862982.1	319430	320617	1188	0.554848597	0.779727626	-0.22487903	-88.20392515	Exon	LOC112049637	XM_024087606.1	1230	W60_vs_WP_5mC_DMR
NW_019862982.1	319334	319409	76	0.561443339	0.75217937	-0.190736031	-30.26931844	Exon	LOC112049637	XM_024087606.1	2438	W60_vs_WP_5mC_DMR
NW_019862982.1	319201	319289	89	0.503361069	0.67783589	-0.17447482	-13.81597754	Exon	LOC112049637	XM_024087606.1	2558	W60_vs_WP_5mC_DMR
NW_019862982.1	324531	324560	30	0.307128944	0.698265917	-0.391136974	-9.851170213	Exon	LOC112049639	XM_024087613.1	1554	W60_vs_WP_5mC_DMR
NW_019862982.1	88214	88294	81	0.401738973	0.169430491	0.232308482	12.06606806	Exon	LOC112049646	XM_024087626.1	3030	W60_vs_WP_5mC_DMR
NW_019862983.1	383601	383643	43	0.468726495	0.630162785	-0.16143629	-12.22839279	Exon	LOC112049663	XM_024087646.1	6409	W60_vs_WP_5mC_DMR
NW_019862983.1	397160	397187	28	0.543957566	0.798701364	-0.254743798	-9.301720335	Exon	LOC112049665	XM_024087649.1	3290	W60_vs_WP_5mC_DMR
NW_019862756.1	201382	201481	100	0.255517414	0.44909438	-0.193576966	-14.68275154	Exon	LOC112049691	XM_024087692.1	1586	W60_vs_WP_5mC_DMR
NW_019862756.1	201593	201885	293	0.215444352	0.389625191	-0.17418084	-130.8260368	Exon	LOC112049701	XM_024087711.1	1560	W60_vs_WP_5mC_DMR
NW_019862985.1	328116	328235	120	0.623382317	0.816986809	-0.193604492	-28.76561782	Exon	LOC112049696	XM_024087694.1	1448	W60_vs_WP_5mC_DMR
NW_019862987.1	249680	250360	681	0.555535816	0.872152297	-0.316616481	-102.3070379	Exon	LOC112049717	XM_024087725.1	830	W60_vs_WP_5mC_DMR
NW_019862987.1	271123	271603	481	0.467806544	0.72979825	-0.261991706	-96.40288416	Exon	LOC112049751	XM_024087774.1	1606	W60_vs_WP_5mC_DMR
NW_019862997.1	225025	225213	189	0.337529275	0.108311792	0.229217483	35.21470359	Exon	LOC112049902	XM_024087963.1	2236	W60_vs_WP_5mC_DMR
NW_019862998.1	335665	335708	44	0.452642386	0.701226319	-0.248583933	-10.63363043	Exon	LOC112049943	XM_024088016.1	827	W60_vs_WP_5mC_DMR
NW_019862999.1	110493	110704	212	0.503364106	0.749049207	-0.245685101	-15.72386183	Exon	LOC112049962	XM_024088036.1	1230	W60_vs_WP_5mC_DMR
NW_019862999.1	109407	109445	39	0.44522561	0.72166816	-0.276442551	-25.12197891	Exon	LOC112049962	XM_024088036.1	2489	W60_vs_WP_5mC_DMR
NW_019863000.1	86683	86775	93	0.428679414	0.66194812	-0.233268706	-12.078737	Exon	LOC112049973	XM_024088047.1	787	W60_vs_WP_5mC_DMR
NW_019863001.1	467029	467480	452	0.508110312	0.28646183	0.221648482	153.8168575	Exon	LOC112050009	XM_024088121.1	-5821	W60_vs_WP_5mC_DMR
NW_019863002.1	344328	344431	104	0.437020024	0.598019384	-0.160999361	-25.94300439	Exon	LOC112050018	XM_024088136.1	3700	W60_vs_WP_5mC_DMR
NW_019863002.1	352020	352111	92	0.264462444	0.426380712	-0.161918268	-58.14370816	Exon	LOC112050040	XR_002887126.1	1545	W60_vs_WP_5mC_DMR
NW_019863002.1	318330	318397	68	0.529173257	0.727308235	-0.198134978	-21.07463905	Exon	LOC112050028	XM_024088152.1	1765	W60_vs_WP_5mC_DMR
NW_019863003.1	34207	34307	101	0.500758744	0.684549455	-0.183790711	-34.45926299	Exon	LOC112050045	XM_024088167.1	802	W60_vs_WP_5mC_DMR
NW_019863003.1	196340	196376	37	0.14798313	0.296683519	-0.148700389	-16.85515935	Exon	LOC112050049	XM_024088173.1	9879	W60_vs_WP_5mC_DMR
NW_019863004.1	431148	431179	32	0.664803439	0.880369655	-0.215566216	-14.44560511	Exon	LOC112050066	XM_024088199.1	70074	W60_vs_WP_5mC_DMR
NW_019863005.1	99085	99118	34	0.573649662	0.776584891	-0.202935229	-10.85904021	Exon	LOC112050079	XM_024088218.1	1537	W60_vs_WP_5mC_DMR
NW_019863005.1	160020	160453	434	0.129892302	0.319990445	-0.190098143	-30.52038127	Exon	LOC112050114	XM_024088268.1	3387	W60_vs_WP_5mC_DMR
NW_019863009.1	129670	129715	46	0.604052237	0.800036024	-0.195983788	-24.74087333	Exon	LOC112050163	XM_024088348.1	1326	W60_vs_WP_5mC_DMR
NW_019863009.1	129487	129643	157	0.638146185	0.801652032	-0.163505847	-43.87132588	Exon	LOC112050163	XM_024088348.1	1143	W60_vs_WP_5mC_DMR
NW_019863009.1	129375	129403	29	0.641333841	0.79713973	-0.155805889	-19.83337663	Exon	LOC112050163	XM_024088348.1	1031	W60_vs_WP_5mC_DMR
NW_019863009.1	164954	165105	152	0.513472823	0.731796824	-0.218324	-12.87184112	Exon	LOC112050166	XM_024088352.1	1256	W60_vs_WP_5mC_DMR
NW_019863009.1	162777	162957	181	0.130051899	0.336718205	-0.206666306	-32.10541355	Exon	LOC112050166	XM_024088352.1	3404	W60_vs_WP_5mC_DMR
NW_019863013.1	125967	126236	270	0.467393436	0.687291214	-0.219897778	-25.73655021	Exon	LOC112050217	XM_024088423.1	1003	W60_vs_WP_5mC_DMR
NW_019863014.1	306699	306969	271	0.402936034	0.769314117	-0.366378083	-21.69975967	Exon	LOC112050242	XM_024088462.1	1511	W60_vs_WP_5mC_DMR
NW_019863014.1	61430	61719	290	0.407218874	0.728326352	-0.321107478	-9.766262881	Exon	LOC112050249	XM_024088469.1	502	W60_vs_WP_5mC_DMR
NW_019863014.1	102028	102141	114	0.420174774	0.891615742	-0.471440967	-31.22350333	Exon	LOC112050260	XM_024088487.1	1838	W60_vs_WP_5mC_DMR
NW_019863014.1	263688	263839	152	0.59034878	0.757355119	-0.167006339	-53.85881034	Exon	LOC112050263	XM_024088492.1	-13159	W60_vs_WP_5mC_DMR
NW_019863014.1	249530	249645	116	0.408533998	0.625623698	-0.217089699	-10.66510786	Exon	LOC112050263	XM_024088492.1	884	W60_vs_WP_5mC_DMR
NW_019863017.1	304208	304560	353	0.519681739	0.802814384	-0.283132645	-67.52959792	Exon	LOC112050299	XM_024088535.1	1071	W60_vs_WP_5mC_DMR
NW_019863019.1	182657	182712	56	0.599013723	0.79972266	-0.200708937	-20.06871071	Exon	LOC112050361	XM_024088615.1	1831	W60_vs_WP_5mC_DMR
NW_019863019.1	105868	105906	39	0.433242768	0.590571622	-0.157328854	-24.79667888	Exon	LOC112050379	XM_024088633.1	6576	W60_vs_WP_5mC_DMR
NW_019863027.1	187764	187861	98	0.401488112	0.652669412	-0.251181299	-11.59629786	Exon	LOC112050512	XM_024088793.1	1237	W60_vs_WP_5mC_DMR
NW_019863028.1	318952	318988	37	0.629343756	0.820415563	-0.191071807	-15.93376699	Exon	LOC112050526	XM_024088809.1	1612	W60_vs_WP_5mC_DMR
NW_019863028.1	108865	109103	239	0.421368228	0.744909063	-0.323540836	-35.31236835	Exon	LOC112050534	XM_024088821.1	2597	W60_vs_WP_5mC_DMR
NW_019863028.1	186636	186945	310	0.257352206	0.547959194	-0.290606988	-20.58902225	Exon	LOC112050552	XM_024088843.1	1000	W60_vs_WP_5mC_DMR
NW_019863030.1	242696	242721	26	0.427567919	0.731529108	-0.303961189	-9.25046398	Exon	LOC112050575	XM_024088866.1	1385	W60_vs_WP_5mC_DMR
NW_019863030.1	248870	248891	22	0.529304197	0.689231503	-0.159927305	-11.83631686	Exon	LOC112050582	XM_024088877.1	3994	W60_vs_WP_5mC_DMR
NW_019863035.1	220539	220571	33	0.540001696	0.780861754	-0.240860057	-11.12625757	Exon	LOC112050648	XM_024088954.1	2622	W60_vs_WP_5mC_DMR
NW_019863035.1	220405	220461	57	0.54270613	0.773392826	-0.230686696	-9.123830036	Exon	LOC112050648	XM_024088954.1	2488	W60_vs_WP_5mC_DMR
NW_019863039.1	118571	118595	25	0.66611752	0.857481814	-0.191364294	-12.75204426	Exon	LOC112050712	XM_024089048.1	1639	W60_vs_WP_5mC_DMR
NW_019863039.1	61877	62306	430	0.480791543	0.768967881	-0.288176338	-61.03923164	Exon	LOC112050723	XM_024089061.1	782	W60_vs_WP_5mC_DMR
NW_019863039.1	68154	68210	57	0.496746592	0.730926934	-0.234180341	-35.9209199	Exon	LOC112050735	XM_024089071.1	1536	W60_vs_WP_5mC_DMR
NW_019863039.1	241304	241453	150	0.686277903	0.861315443	-0.17503754	-15.60505789	Exon	LOC112050737	XM_024089075.1	1267	W60_vs_WP_5mC_DMR
NW_019863039.1	241474	241512	39	0.694256934	0.86626535	-0.172008416	-21.57273132	Exon	LOC112050737	XM_024089075.1	1208	W60_vs_WP_5mC_DMR
NW_019863041.1	22671	23013	343	0.629246924	0.848956979	-0.219710055	-107.916352	Exon	LOC112050757	XM_024089099.1	985	W60_vs_WP_5mC_DMR
NW_019863043.1	161429	161478	50	0.292792549	0.493700578	-0.200908029	-24.56538872	Exon	LOC112050791	XM_024089143.1	1915	W60_vs_WP_5mC_DMR
NW_019863043.1	161544	161635	92	0.291750213	0.492054571	-0.200304358	-27.627322	Exon	LOC112050791	XM_024089143.1	1758	W60_vs_WP_5mC_DMR
NW_019863043.1	351133	351654	522	0.218486004	0.490275145	-0.271789141	-68.9199477	Exon	LOC112050798	XM_024089153.1	2475	W60_vs_WP_5mC_DMR
NW_019863045.1	94350	94416	67	0.504931278	0.768286116	-0.263354838	-12.70010808	Exon	LOC112050822	XM_024089181.1	1995	W60_vs_WP_5mC_DMR
NW_019863046.1	312206	312241	36	0.674905725	0.815429218	-0.140523492	-11.36719234	Exon	LOC112050858	XM_024089227.1	1771	W60_vs_WP_5mC_DMR
NW_019863048.1	300304	300498	195	0.364654384	0.560080837	-0.195426453	-42.88633579	Exon	LOC112050876	XM_024089263.1	1638	W60_vs_WP_5mC_DMR
NW_019863048.1	299854	300029	176	0.191682303	0.351666854	-0.15998455	-31.4715767	Exon	LOC112050876	XM_024089263.1	2107	W60_vs_WP_5mC_DMR
NW_019863048.1	331680	331708	29	0.391653524	0.592418711	-0.200765187	-31.59277262	Exon	LOC112050881	XM_024089282.1	954	W60_vs_WP_5mC_DMR
NW_019863048.1	331748	331809	62	0.391653524	0.592418711	-0.200765187	-17.33444669	Exon	LOC112050881	XM_024089282.1	853	W60_vs_WP_5mC_DMR
NW_019863049.1	18580	18688	109	0.342216989	0.768127727	-0.425910738	-15.69252476	Exon	LOC112050893	XM_024089296.1	2757	W60_vs_WP_5mC_DMR
NW_019863049.1	153648	153727	80	0.623962903	0.862320983	-0.238358079	-28.12720914	Exon	LOC112050895	XM_024089302.1	1329	W60_vs_WP_5mC_DMR
NW_019863049.1	69465	69716	252	0.495103058	0.744863344	-0.249760286	-32.45072984	Exon	LOC112050899	XM_024089307.1	1201	W60_vs_WP_5mC_DMR
NW_019863049.1	69063	69216	154	0.5208405	0.73419174	-0.21335124	-47.93677009	Exon	LOC112050899	XM_024089307.1	1701	W60_vs_WP_5mC_DMR
NW_019863050.1	122786	122851	66	0.168670908	0.367735167	-0.199064258	-26.38220416	Exon	LOC112050911	XM_024089324.1	2372	W60_vs_WP_5mC_DMR
NW_019863051.1	300908	301247	340	0.468589176	0.651125579	-0.182536403	-69.44975627	Exon	LOC112050923	XM_024089338.1	804	W60_vs_WP_5mC_DMR
NW_019863052.1	84999	85093	95	0.536299865	0.334124422	0.202175443	17.44158239	Exon	LOC112050942	XM_024089355.1	2442	W60_vs_WP_5mC_DMR
