Chr	start	end	width	meanMeth1	meanMeth2	diffMeth	areaStat	annotation	geneId	transcriptId	distanceToTSS	Sample
NW_019862823.1	434276	434676	401	0.177093734	0.354900217	-0.177806483	-16.75168953	Exon	LOC112045073	XM_024081139.1	3157	D60_vs_DP_5mC_DMR
NW_019862826.1	622279	622469	191	0.733132893	0.4998859	0.233246993	27.80250841	Exon	LOC112045192	XM_024081287.1	961	D60_vs_DP_5mC_DMR
NW_019862826.1	144421	144586	166	0.720790478	0.466108442	0.254682036	17.72066611	Exon	LOC112045208	XM_024081303.1	669	D60_vs_DP_5mC_DMR
NW_019862826.1	144349	144392	44	0.716877223	0.45173329	0.265143933	10.19762948	Exon	LOC112045208	XM_024081303.1	597	D60_vs_DP_5mC_DMR
NW_019862829.1	494271	494687	417	0.310223773	0.504375113	-0.19415134	-101.3960192	Exon	LOC112045324	XM_024081462.1	7294	D60_vs_DP_5mC_DMR
NW_019862830.1	891546	891742	197	0.682759164	0.444558024	0.23820114	98.46195877	Exon	LOC112045371	XM_024081526.1	1469	D60_vs_DP_5mC_DMR
NW_019862752.1	282399	282426	28	0.715300432	0.523839249	0.191461183	11.5368529	Exon	LOC112045373	XM_024081532.1	1456	D60_vs_DP_5mC_DMR
NW_019862752.1	282471	282502	32	0.715300432	0.523839249	0.191461183	10.58222377	Exon	LOC112045373	XM_024081532.1	1380	D60_vs_DP_5mC_DMR
NW_019862830.1	906601	906769	169	0.592530258	0.283224217	0.309306041	14.57950054	Exon	LOC112045384	XM_024081544.1	1165	D60_vs_DP_5mC_DMR
NW_019862831.1	125656	125798	143	0.734371331	0.554273887	0.180097444	52.1972619	Exon	LOC112045405	XM_024081569.1	1666	D60_vs_DP_5mC_DMR
NW_019862835.1	211249	211288	40	0.264261064	0.39503193	-0.130770866	-13.00425008	Exon	LOC112045569	XM_024081801.1	5229	D60_vs_DP_5mC_DMR
NW_019862837.1	89029	89206	178	0.82331674	0.616006276	0.207310465	16.27140622	Exon	LOC112045635	XM_024081904.1	936	D60_vs_DP_5mC_DMR
NW_019862837.1	79488	79564	77	0.774087369	0.440547721	0.333539648	9.242102914	Exon	LOC112045638	XM_024081907.1	1778	D60_vs_DP_5mC_DMR
NW_019862837.1	888066	888108	43	0.709683362	0.494451808	0.215231554	21.18608183	Exon	LOC112045665	XM_024081943.1	1468	D60_vs_DP_5mC_DMR
NW_019862838.1	199185	199218	34	0.89035512	0.697689047	0.192666073	17.48828889	Exon	LOC112045686	XM_024081968.1	2397	D60_vs_DP_5mC_DMR
NW_019862838.1	176597	176948	352	0.221193963	0.394531192	-0.173337229	-91.88775823	Exon	LOC112045710	XM_024081996.1	8091	D60_vs_DP_5mC_DMR
NW_019862838.1	791456	791486	31	0.719435024	0.542487806	0.176947217	21.4704093	Exon	LOC112045717	XM_024082006.1	1462	D60_vs_DP_5mC_DMR
NW_019862841.1	363579	363650	72	0.729214356	0.602442346	0.12677201	34.87342511	Exon	LOC112045807	XM_024082151.1	1540	D60_vs_DP_5mC_DMR
NW_019862844.1	678365	678571	207	0.073614923	0.333419651	-0.259804728	-30.08226052	Exon	LOC112045944	XM_024082345.1	24471	D60_vs_DP_5mC_DMR
NW_019862845.1	388823	388855	33	0.622263927	0.428993756	0.193270171	12.20262375	Exon	LOC112045979	XM_024082403.1	1107	D60_vs_DP_5mC_DMR
NW_019862845.1	94584	94725	142	0.137084612	0.332512196	-0.195427583	-26.47156791	Exon	LOC112046000	XM_024082441.1	2872	D60_vs_DP_5mC_DMR
NW_019862846.1	267844	269859	2016	0.101601892	0.354626333	-0.253024441	-17.06957366	Exon	LOC112046065	XM_024082533.1	23761	D60_vs_DP_5mC_DMR
NW_019862846.1	269889	269912	24	0.188876074	0.427561852	-0.238685778	-8.870751628	Exon	LOC112046043	XM_024082500.1	24204	D60_vs_DP_5mC_DMR
NW_019862847.1	403321	403352	32	0.653838745	0.477847011	0.175991733	13.91971587	Exon	LOC112046092	XM_024082587.1	2200	D60_vs_DP_5mC_DMR
NW_019862847.1	403390	403461	72	0.657939841	0.476655337	0.181284504	14.11571272	Exon	LOC112046092	XM_024082587.1	2091	D60_vs_DP_5mC_DMR
NW_019862848.1	319959	319984	26	0.328299278	0.564320025	-0.236020747	-34.51212728	Exon	LOC112046103	XM_024082595.1	755	D60_vs_DP_5mC_DMR
NW_019862849.1	771385	771484	100	0.786871115	0.584066808	0.202804307	15.89426181	Exon	LOC112046146	XM_024082657.1	-2588	D60_vs_DP_5mC_DMR
NW_019862849.1	771039	771330	292	0.746864306	0.543054802	0.203809504	54.64641215	Exon	LOC112046146	XM_024082657.1	-2742	D60_vs_DP_5mC_DMR
NW_019862850.1	369265	369513	249	0.522818396	0.313199017	0.209619379	33.89312171	Exon	LOC112046205	XM_024082763.1	3572	D60_vs_DP_5mC_DMR
NW_019862853.1	727016	727103	88	0.744641145	0.556168002	0.188473143	9.597575594	Exon	LOC112046290	XM_024082889.1	680	D60_vs_DP_5mC_DMR
NW_019862854.1	534701	535172	472	0.347087796	0.594757043	-0.247669246	-34.66293462	Exon	LOC112046314	XM_024082925.1	1453	D60_vs_DP_5mC_DMR
NW_019862863.1	365102	365268	167	0.802999852	0.536647234	0.266352619	27.29824318	Exon	LOC112046595	XM_024083285.1	1215	D60_vs_DP_5mC_DMR
NW_019862866.1	304613	304729	117	0.782515848	0.56892532	0.213590528	33.68626078	Exon	LOC112046666	XM_024083379.1	1497	D60_vs_DP_5mC_DMR
NW_019862867.1	531418	531521	104	0.779706462	0.473488325	0.306218136	23.52619061	Exon	LOC112046685	XM_024083406.1	1122	D60_vs_DP_5mC_DMR
NW_019862867.1	28782	28906	125	0.689920795	0.452934703	0.236986091	18.55688334	Exon	LOC112046687	XM_024083408.1	764	D60_vs_DP_5mC_DMR
NW_019862869.1	94023	94073	51	0.761782594	0.558346321	0.203436274	12.27825287	Exon	LOC112046723	XM_024083485.1	634	D60_vs_DP_5mC_DMR
NW_019862869.1	407234	407542	309	0.135461703	0.388952855	-0.253491152	-37.69628048	Exon	LOC112046742	XM_024083508.1	3373	D60_vs_DP_5mC_DMR
NW_019862871.1	66567	66765	199	0.238473144	0.430184001	-0.191710856	-32.80591059	Exon	LOC112046782	XM_024083575.1	3580	D60_vs_DP_5mC_DMR
NW_019862873.1	219177	219297	121	0.536547281	0.262237221	0.27431006	11.36678458	Exon	LOC112046846	XM_024083667.1	-2177	D60_vs_DP_5mC_DMR
NW_019862874.1	30543	30767	225	0.20170604	0.445462958	-0.243756918	-69.76230571	Exon	LOC112046889	XM_024083727.1	693	D60_vs_DP_5mC_DMR
NW_019862878.1	1043960	1044095	136	0.617431845	0.434085696	0.183346149	10.40096255	Exon	LOC112046947	XM_024083812.1	1215	D60_vs_DP_5mC_DMR
NW_019862878.1	1043891	1043917	27	0.612697083	0.417563071	0.195134013	17.91059757	Exon	LOC112046947	XM_024083812.1	1393	D60_vs_DP_5mC_DMR
NW_019862878.1	1043807	1043853	47	0.593724725	0.386535897	0.207188829	14.41803794	Exon	LOC112046947	XM_024083812.1	1457	D60_vs_DP_5mC_DMR
NW_019862753.1	1326735	1327054	320	0.812086069	0.501013681	0.311072388	49.30807877	Exon	LOC112047046	XM_024083959.1	1733	D60_vs_DP_5mC_DMR
NW_019862753.1	1509518	1509936	419	0.712129624	0.427917523	0.284212101	56.27713502	Exon	LOC112047071	XM_024083993.1	2124	D60_vs_DP_5mC_DMR
NW_019862882.1	491551	491620	70	0.675746067	0.466355106	0.209390961	43.80265451	Exon	LOC112047134	XM_024084126.1	3222	D60_vs_DP_5mC_DMR
NW_019862883.1	872825	872870	46	0.674338598	0.455858708	0.21847989	24.91492405	Exon	LOC112047152	XM_024084159.1	3016	D60_vs_DP_5mC_DMR
NW_019862883.1	442052	442256	205	0.543281695	0.283005618	0.260276077	32.99510832	Exon	LOC112047159	XM_024084169.1	588	D60_vs_DP_5mC_DMR
NW_019862884.1	690484	690536	53	0.831109282	0.577593315	0.253515967	14.80621038	Exon	LOC112047227	XM_024084262.1	1537	D60_vs_DP_5mC_DMR
NW_019862884.1	690662	690740	79	0.818954047	0.56475939	0.254194658	11.01910755	Exon	LOC112047227	XM_024084262.1	1715	D60_vs_DP_5mC_DMR
NW_019862885.1	537352	537601	250	0.788140707	0.576376865	0.211763843	39.53988208	Exon	LOC112047242	XR_002886935.1	568	D60_vs_DP_5mC_DMR
NW_019862886.1	149769	149985	217	0.853483313	0.661298917	0.192184395	39.32197392	Exon	LOC112047257	XM_024084312.1	1605	D60_vs_DP_5mC_DMR
NW_019862887.1	623658	623678	21	0.815395405	0.478877829	0.336517576	9.429662032	Exon	LOC112047291	XM_024084364.1	866	D60_vs_DP_5mC_DMR
NW_019862888.1	198455	198827	373	0.275994318	0.438397979	-0.162403661	-103.2113605	Exon	LOC112047335	XM_024084425.1	3276	D60_vs_DP_5mC_DMR
NW_019862753.1	2336066	2336385	320	0.853363191	0.651539729	0.201823462	95.88253126	Exon	LOC112047336	XM_024084431.1	1280	D60_vs_DP_5mC_DMR
NW_019862890.1	369706	369901	196	0.57496699	0.254339523	0.320627467	13.37615478	Exon	LOC112047372	XM_024084483.1	1025	D60_vs_DP_5mC_DMR
NW_019862891.1	425376	425405	30	0.714696971	0.536116987	0.178579984	15.01723258	Exon	LOC112047395	XM_024084509.1	899	D60_vs_DP_5mC_DMR
NW_019862891.1	416473	417180	708	0.137594369	0.333912052	-0.196317683	-18.63528096	Exon	LOC112047396	XM_024084510.1	3611	D60_vs_DP_5mC_DMR
NW_019862893.1	448643	448673	31	0.815522281	0.447538805	0.367983475	10.21491993	Exon	LOC112047429	XM_024084554.1	1773	D60_vs_DP_5mC_DMR
NW_019862893.1	660188	660591	404	0.800103405	0.607988477	0.192114928	143.4695307	Exon	LOC112047435	XM_024084560.1	904	D60_vs_DP_5mC_DMR
NW_019862893.1	390685	390769	85	0.691976281	0.537129579	0.154846702	19.62612746	Exon	LOC112047440	XM_024084566.1	4164	D60_vs_DP_5mC_DMR
NW_019862893.1	390815	390852	38	0.700665794	0.539096005	0.161569789	24.82987172	Exon	LOC112047440	XM_024084566.1	4294	D60_vs_DP_5mC_DMR
NW_019862753.1	2136851	2137042	192	0.109606191	0.427661733	-0.318055542	-12.61975466	Exon	LOC112047489	XM_024084623.1	-8738	D60_vs_DP_5mC_DMR
NW_019862899.1	610834	610985	152	0.574862882	0.412750564	0.162112318	14.69637586	Exon	LOC112047634	XM_024084806.1	2816	D60_vs_DP_5mC_DMR
NW_019862899.1	611018	611083	66	0.634550837	0.450599584	0.183951253	28.97531316	Exon	LOC112047634	XM_024084806.1	2718	D60_vs_DP_5mC_DMR
NW_019862900.1	618083	618116	34	0.733133752	0.519325869	0.213807884	9.04152135	Exon	LOC112047650	XM_024084833.1	1287	D60_vs_DP_5mC_DMR
NW_019862900.1	615316	615396	81	0.080609201	0.295097148	-0.214487947	-21.05737612	Exon	LOC112047649	XM_024084829.1	-3875	D60_vs_DP_5mC_DMR
NW_019862901.1	368101	368128	28	0.616131668	0.484827581	0.131304087	19.28145032	Exon	LOC112047685	XM_024084887.1	2396	D60_vs_DP_5mC_DMR
NW_019862903.1	379583	379604	22	0.492689965	0.358644678	0.134045287	12.83949511	Exon	LOC112047751	XR_002886979.1	10567	D60_vs_DP_5mC_DMR
NW_019862903.1	364802	365019	218	0.121104198	0.350713402	-0.229609204	-12.848563	Exon	LOC112047749	XM_024084972.1	3523	D60_vs_DP_5mC_DMR
NW_019862904.1	250659	250810	152	0.356574122	0.114421491	0.242152631	10.16857096	Exon	LOC112047780	XM_024085020.1	529	D60_vs_DP_5mC_DMR
NW_019862904.1	1300638	1300686	49	0.72886339	0.5010333	0.22783009	10.34481518	Exon	LOC112047807	XM_024085059.1	-3139	D60_vs_DP_5mC_DMR
NW_019862907.1	434979	435309	331	0.274098731	0.519583885	-0.245485153	-47.17428047	Exon	LOC112047866	XM_024085139.1	1747	D60_vs_DP_5mC_DMR
NW_019862908.1	174311	174428	118	0.367290432	0.552989658	-0.185699226	-25.47170927	Exon	LOC112047913	XM_024085210.1	2772	D60_vs_DP_5mC_DMR
NW_019862908.1	174453	174708	256	0.336487899	0.507897341	-0.171409441	-50.38407904	Exon	LOC112047913	XM_024085210.1	2914	D60_vs_DP_5mC_DMR
NW_019862908.1	433851	434064	214	0.616919895	0.416017963	0.200901932	40.57752751	Exon	LOC112047927	XM_024085235.1	6047	D60_vs_DP_5mC_DMR
NW_019862908.1	434086	434106	21	0.628016885	0.414951844	0.213065041	12.03452899	Exon	LOC112047927	XM_024085235.1	6282	D60_vs_DP_5mC_DMR
NW_019862919.1	81280	81336	57	0.73075374	0.47691504	0.253838701	13.7641291	Exon	LOC112048165	XM_024085578.1	1385	D60_vs_DP_5mC_DMR
NW_019862919.1	587559	587800	242	0.072927412	0.306207576	-0.233280163	-45.24061452	Exon	LOC112048173	XM_024085593.1	4938	D60_vs_DP_5mC_DMR
NW_019862921.1	349956	350005	50	0.069305829	0.363083274	-0.293777444	-12.53307675	Exon	LOC112048198	XM_024085647.1	7437	D60_vs_DP_5mC_DMR
NW_019862922.1	578948	579848	901	0.226608345	0.430010489	-0.203402144	-145.4485677	Exon	LOC112048255	XM_024085725.1	1275	D60_vs_DP_5mC_DMR
NW_019862928.1	179697	179741	45	0.473625352	0.636302503	-0.162677152	-9.895945362	Exon	LOC112048392	XM_024085907.1	955	D60_vs_DP_5mC_DMR
NW_019862755.1	266487	266521	35	0.177904236	0.310970742	-0.133066506	-16.76446235	Exon	LOC112048605	XM_024086216.1	6686	D60_vs_DP_5mC_DMR
NW_019862941.1	390375	390571	197	0.406169051	0.606961265	-0.200792214	-14.53801404	Exon	LOC112048694	XM_024086337.1	947	D60_vs_DP_5mC_DMR
NW_019862941.1	204633	204670	38	0.805904001	0.498394475	0.307509526	10.52939029	Exon	LOC112048699	XM_024086341.1	2070	D60_vs_DP_5mC_DMR
NW_019862945.1	455721	456082	362	0.040070781	0.260017083	-0.219946302	-9.750842134	Exon	LOC112048781	XM_024086436.1	5316	D60_vs_DP_5mC_DMR
NW_019862945.1	433122	433235	114	0.097216694	0.266888157	-0.169671463	-14.36705689	Exon	LOC112048787	XM_024086445.1	5844	D60_vs_DP_5mC_DMR
NW_019862948.1	355436	355498	63	0.455356052	0.668578064	-0.213222012	-8.114489649	Exon	LOC112048857	XM_024086540.1	2164	D60_vs_DP_5mC_DMR
NW_019862948.1	355719	355857	139	0.373421858	0.605720864	-0.232299006	-15.76880765	Exon	LOC112048850	XM_024086531.1	-2072	D60_vs_DP_5mC_DMR
NW_019862755.1	1286510	1286650	141	0.248284851	0.498909903	-0.250625052	-18.91712579	Exon	LOC112048887	XM_024086592.1	11079	D60_vs_DP_5mC_DMR
NW_019862755.1	1286768	1286831	64	0.249141898	0.451753225	-0.202611327	-11.38242379	Exon	LOC112048887	XM_024086592.1	11337	D60_vs_DP_5mC_DMR
NW_019862950.1	102594	102878	285	0.662220194	0.455405052	0.206815142	49.75056539	Exon	LOC112048901	XM_024086605.1	2004	D60_vs_DP_5mC_DMR
NW_019862954.1	453296	453714	419	0.672259676	0.345072585	0.327187091	32.27922613	Exon	LOC112048981	XM_024086696.1	902	D60_vs_DP_5mC_DMR
NW_019862755.1	1995108	1995210	103	0.541716522	0.738040105	-0.196323583	-16.38406008	Exon	LOC112048987	XM_024086708.1	3134	D60_vs_DP_5mC_DMR
NW_019862955.1	214492	214616	125	0.509550891	0.279712414	0.229838476	13.82930417	Exon	LOC112049013	XM_024086739.1	2353	D60_vs_DP_5mC_DMR
NW_019862748.1	2737190	2737351	162	0.556725966	0.311752633	0.244973333	24.00635673	Exon	LOC112048957	XM_024086707.1	3367	D60_vs_DP_5mC_DMR
NW_019862962.1	226950	227228	279	0.284525229	0.57168556	-0.287160331	-12.71446227	Exon	LOC112049179	XM_024086975.1	594	D60_vs_DP_5mC_DMR
NW_019862755.1	2539439	2539687	249	0.792465221	0.510098089	0.282367131	38.43215574	Exon	LOC112049204	XM_024087004.1	3767	D60_vs_DP_5mC_DMR
NW_019862964.1	419856	419886	31	0.096122726	0.232320217	-0.136197492	-15.01282206	Exon	LOC112049219	XM_024087021.1	2201	D60_vs_DP_5mC_DMR
NW_019862967.1	211648	211708	61	0.77332031	0.565027973	0.208292337	19.75116413	Exon	LOC112049315	XM_024087164.1	939	D60_vs_DP_5mC_DMR
NW_019862971.1	169923	170196	274	0.561832301	0.23643639	0.32539591	29.34875258	Exon	LOC112049405	XM_024087277.1	2935	D60_vs_DP_5mC_DMR
NW_019862973.1	72898	72918	21	0.645320586	0.481275696	0.16404489	9.029010254	Exon	LOC112049427	XM_024087302.1	2056	D60_vs_DP_5mC_DMR
NW_019862973.1	264703	264790	88	0.22628284	0.451588012	-0.225305172	-43.86435553	Exon	LOC112049442	XM_024087319.1	2706	D60_vs_DP_5mC_DMR
NW_019862976.1	253404	253432	29	0.691060012	0.515247715	0.175812297	17.98530612	Exon	LOC112049487	XM_024087364.1	1839	D60_vs_DP_5mC_DMR
NW_019862977.1	259022	259265	244	0.827677025	0.655786388	0.171890637	42.05155288	Exon	LOC112049538	XM_024087471.1	1568	D60_vs_DP_5mC_DMR
NW_019863001.1	159978	160233	256	0.114672329	0.30970137	-0.195029041	-30.9792119	Exon	LOC112049984	XM_024088083.1	3075	D60_vs_DP_5mC_DMR
NW_019863001.1	355316	355339	24	0.069101997	0.333406705	-0.264304708	-8.695763947	Exon	LOC112050007	XM_024088118.1	2969	D60_vs_DP_5mC_DMR
NW_019863003.1	21100	21598	499	0.79353185	0.473413138	0.320118713	88.48716648	Exon	LOC112050058	XM_024088186.1	1222	D60_vs_DP_5mC_DMR
NW_019863005.1	89025	89073	49	0.245948362	0.472900938	-0.226952576	-31.04688376	Exon	LOC112050098	XM_024088250.1	7841	D60_vs_DP_5mC_DMR
NW_019863005.1	269783	270030	248	0.77780937	0.47613005	0.30167932	23.53762197	Exon	LOC112050102	XM_024088253.1	711	D60_vs_DP_5mC_DMR
NW_019863005.1	713758	713897	140	0.260610354	0.506712038	-0.246101683	-14.44112109	Exon	LOC112050113	XM_024088266.1	5171	D60_vs_DP_5mC_DMR
NW_019863006.1	268646	268734	89	0.686859562	0.342436315	0.344423247	21.76402419	Exon	LOC112050123	XM_024088282.1	1732	D60_vs_DP_5mC_DMR
NW_019863006.1	313910	314155	246	0.101426458	0.258880868	-0.15745441	-35.6646111	Exon	LOC112050126	XM_024088287.1	6375	D60_vs_DP_5mC_DMR
NW_019863012.1	433241	433300	60	0.530989828	0.372612212	0.158377616	19.95979671	Exon	LOC112050200	XM_024088399.1	4240	D60_vs_DP_5mC_DMR
NW_019863012.1	432939	433106	168	0.548564023	0.356333799	0.192230224	27.05361832	Exon	LOC112050200	XM_024088399.1	3938	D60_vs_DP_5mC_DMR
NW_019863013.1	194600	195036	437	0.296105917	0.537375792	-0.241269874	-44.92843389	Exon	LOC112050236	XM_024088455.1	3455	D60_vs_DP_5mC_DMR
NW_019863014.1	467679	468809	1131	0.090076042	0.348723351	-0.258647308	-10.2312953	Exon	LOC112050247	XM_024088467.1	2520	D60_vs_DP_5mC_DMR
NW_019863014.1	293837	294130	294	0.073912684	0.214054199	-0.140141515	-50.73307717	Exon	LOC112050253	XM_024088475.1	7195	D60_vs_DP_5mC_DMR
NW_019863014.1	263688	263813	126	0.773332338	0.592351427	0.180980911	51.5524076	Exon	LOC112050263	XM_024088492.1	-13159	D60_vs_DP_5mC_DMR
NW_019862756.1	1806502	1806618	117	0.770278284	0.580949842	0.189328442	27.74014537	Exon	LOC112050396	XM_024088662.1	1774	D60_vs_DP_5mC_DMR
NW_019863028.1	215931	215976	46	0.303162084	0.484001927	-0.180839843	-11.29330967	Exon	LOC112050523	XM_024088807.1	3717	D60_vs_DP_5mC_DMR
NW_019862756.1	2389486	2389752	267	0.095243945	0.288316427	-0.193072481	-23.79213003	Exon	LOC112050528	XM_024088819.1	3388	D60_vs_DP_5mC_DMR
NW_019863028.1	197117	197218	102	0.759438547	0.379408265	0.380030282	15.51595672	Exon	LOC112050553	XM_024088844.1	712	D60_vs_DP_5mC_DMR
NW_019863035.1	93358	93531	174	0.099051325	0.301762422	-0.202711097	-30.39396353	Exon	LOC112050652	XM_024088960.1	2782	D60_vs_DP_5mC_DMR
NW_019863036.1	104469	104639	171	0.189565786	0.424366874	-0.234801088	-40.36271418	Exon	LOC112050672	XM_024088983.1	2659	D60_vs_DP_5mC_DMR
NW_019863038.1	430059	430726	668	0.494047295	0.226725914	0.26732138	182.496377	Exon	LOC112050695	XM_024089020.1	4138	D60_vs_DP_5mC_DMR
NW_019863039.1	134509	134695	187	0.672111908	0.479519188	0.19259272	12.87660261	Exon	LOC112050713	XM_024089049.1	2212	D60_vs_DP_5mC_DMR
NW_019863039.1	68154	68666	513	0.761405669	0.50741734	0.253988329	35.90202069	Exon	LOC112050735	XM_024089071.1	1080	D60_vs_DP_5mC_DMR
NW_019863043.1	420428	420448	21	0.240294099	0.400927701	-0.160633601	-10.6098448	Exon	LOC112050814	XM_024089169.1	1919	D60_vs_DP_5mC_DMR
NW_019863048.1	331680	331708	29	0.65871757	0.523814392	0.134903178	30.98374979	Exon	LOC112050881	XM_024089282.1	954	D60_vs_DP_5mC_DMR
NW_019863048.1	331778	331809	32	0.65871757	0.523814392	0.134903178	12.83169216	Exon	LOC112050881	XM_024089282.1	853	D60_vs_DP_5mC_DMR
NW_019863050.1	279264	279439	176	0.047671386	0.235961527	-0.188290141	-28.75275173	Exon	LOC112050906	XM_024089318.1	5849	D60_vs_DP_5mC_DMR
NW_019863052.1	356735	356758	24	0.60813845	0.414476793	0.193661657	16.41633288	Exon	LOC112050935	XM_024089350.1	1297	D60_vs_DP_5mC_DMR
NW_019863053.1	356232	356382	151	0.145835389	0.308721605	-0.162886216	-15.88016863	Exon	LOC112050968	XM_024089388.1	4771	D60_vs_DP_5mC_DMR
NW_019863061.1	65498	65786	289	0.166411157	0.436116641	-0.269705484	-24.75473651	Exon	LOC112051062	XM_024089522.1	3176	D60_vs_DP_5mC_DMR
NW_019863063.1	51988	52136	149	0.139347603	0.319481176	-0.180133573	-21.567227	Exon	LOC112051091	XM_024089572.1	3725	D60_vs_DP_5mC_DMR
NW_019863064.1	222614	222663	50	0.7078645	0.547038438	0.160826062	37.99233887	Exon	LOC112051136	XM_024089639.1	1530	D60_vs_DP_5mC_DMR
NW_019863064.1	222810	222839	30	0.76589496	0.587219414	0.178675546	14.37295182	Exon	LOC112051136	XM_024089639.1	1354	D60_vs_DP_5mC_DMR
NW_019863066.1	106840	107012	173	0.753968529	0.539503475	0.214465054	42.31944313	Exon	LOC112051158	XM_024089667.1	2691	D60_vs_DP_5mC_DMR
NW_019863066.1	153993	154317	325	0.709335209	0.460669847	0.248665361	45.491489	Exon	LOC112051162	XM_024089672.1	903	D60_vs_DP_5mC_DMR
NW_019863066.1	174518	174549	32	0.456367941	0.267945149	0.188422792	14.29371179	Exon	LOC112051165	XM_024089679.1	1791	D60_vs_DP_5mC_DMR
NW_019863068.1	269010	269047	38	0.815421378	0.657739791	0.157681587	8.823741758	Exon	LOC112051196	XM_024089731.1	1542	D60_vs_DP_5mC_DMR
NW_019863068.1	181282	181345	64	0.424836011	0.240624223	0.184211788	10.58019634	Exon	LOC112051199	XM_024089735.1	-3296	D60_vs_DP_5mC_DMR
NW_019863069.1	165337	165390	54	0.650440737	0.488094483	0.162346254	27.84578229	Exon	LOC112051222	XM_024089771.1	899	D60_vs_DP_5mC_DMR
NW_019863069.1	60658	61004	347	0.687054459	0.541054707	0.145999752	157.706282	Exon	LOC112051235	XM_024089792.1	1459	D60_vs_DP_5mC_DMR
NW_019863069.1	57654	57739	86	0.652588222	0.477711047	0.174877175	34.86782512	Exon	LOC112051235	XM_024089792.1	4724	D60_vs_DP_5mC_DMR
NW_019863069.1	56752	56809	58	0.706586989	0.536793799	0.16979319	22.85634649	Exon	LOC112051235	XM_024089792.1	5654	D60_vs_DP_5mC_DMR
NW_019863069.1	55901	56406	506	0.606646126	0.371511398	0.235134728	49.42457778	Exon	LOC112051235	XM_024089792.1	6057	D60_vs_DP_5mC_DMR
NW_019862757.1	2246818	2246895	78	0.416824309	0.687713261	-0.270888952	-14.01246376	Exon	LOC112051261	XM_024089836.1	3121	D60_vs_DP_5mC_DMR
NW_019863080.1	366040	366209	170	0.17206399	0.578469965	-0.406405975	-21.45082492	Exon	LOC112051388	XM_024090001.1	1046	D60_vs_DP_5mC_DMR
NW_019863087.1	81823	81891	69	0.459257118	0.314947836	0.144309281	12.82772842	Exon	LOC112051526	XM_024090214.1	5034	D60_vs_DP_5mC_DMR
NW_019863087.1	81930	82109	180	0.449912371	0.294731792	0.155180579	51.07369411	Exon	LOC112051526	XM_024090214.1	5141	D60_vs_DP_5mC_DMR
NW_019863087.1	313498	313606	109	0.70902772	0.49399054	0.21503718	18.05528313	Exon	LOC112051528	XM_024090216.1	1173	D60_vs_DP_5mC_DMR
NW_019863087.1	315006	315456	451	0.775834711	0.4859349	0.289899812	28.16116696	Exon	LOC112051528	XM_024090216.1	2681	D60_vs_DP_5mC_DMR
NW_019863088.1	150954	151043	90	0.272097488	0.432393875	-0.160296386	-15.37395383	Exon	LOC112051540	XM_024090229.1	15721	D60_vs_DP_5mC_DMR
NW_019863088.1	150791	150815	25	0.293356968	0.43008107	-0.136724103	-18.09391945	Exon	LOC112051540	XM_024090229.1	15558	D60_vs_DP_5mC_DMR
NW_019863088.1	150843	150885	43	0.297165895	0.430812659	-0.133646764	-24.2286659	Exon	LOC112051540	XM_024090229.1	15610	D60_vs_DP_5mC_DMR
NW_019863088.1	150682	150731	50	0.300966101	0.430805197	-0.129839096	-30.72066427	Exon	LOC112051540	XM_024090229.1	15449	D60_vs_DP_5mC_DMR
NW_019863088.1	164565	164879	315	0.12095961	0.310945202	-0.189985592	-32.29424064	Exon	LOC112051539	XM_024090228.1	6462	D60_vs_DP_5mC_DMR
NW_019863093.1	339584	339833	250	0.71391667	0.485252525	0.228664145	25.67840235	Exon	LOC112051640	XM_024090362.1	1803	D60_vs_DP_5mC_DMR
NW_019862758.1	792244	792590	347	0.259296454	0.490414559	-0.231118104	-56.93678482	Exon	LOC112051675	XM_024090416.1	2569	D60_vs_DP_5mC_DMR
NW_019863101.1	344635	344750	116	0.740166139	0.532464348	0.207701791	14.49458582	Exon	LOC112051748	XM_024090525.1	1099	D60_vs_DP_5mC_DMR
NW_019863101.1	344776	345110	335	0.80050953	0.526213846	0.274295684	74.11478571	Exon	LOC112051748	XM_024090525.1	1240	D60_vs_DP_5mC_DMR
NW_019863108.1	194794	195384	591	0.242829663	0.453760541	-0.210930878	-20.79398379	Exon	LOC112051872	XM_024090687.1	5494	D60_vs_DP_5mC_DMR
NW_019863113.1	279189	279330	142	0.779767691	0.550426608	0.229341083	7.459100697	Exon	LOC112051946	XM_024090799.1	1244	D60_vs_DP_5mC_DMR
NW_019863113.1	281505	281573	69	0.87431889	0.712416533	0.161902356	14.78468022	Exon	LOC112051947	XM_024090800.1	1845	D60_vs_DP_5mC_DMR
NW_019863117.1	142602	142697	96	0.237785282	0.449852788	-0.212067507	-14.10649108	Exon	LOC112051975	XM_024090847.1	1405	D60_vs_DP_5mC_DMR
NW_019863123.1	242667	242725	59	0.65974255	0.452261929	0.207480621	19.09471826	Exon	LOC112052078	XM_024091000.1	910	D60_vs_DP_5mC_DMR
NW_019863124.1	259843	260332	490	0.714567322	0.456378608	0.258188714	51.67318481	Exon	LOC112052090	XM_024091021.1	1771	D60_vs_DP_5mC_DMR
NW_019863130.1	270958	271163	206	0.235411109	0.520876795	-0.285465687	-14.17959948	Exon	LOC112052135	XM_024091086.1	3756	D60_vs_DP_5mC_DMR
