Chr	start	end	width	meanMeth1	meanMeth2	diffMeth	areaStat	annotation	geneId	transcriptId	distanceToTSS	Sample
NW_019862830.1	24213	24747	535	0.605147863	0.292344432	0.31280343	29.01975562	Exon	LOC112045368	XM_024081522.1	2271	D15_vs_D50_5mC_DMR
NW_019862830.1	901369	901519	151	0.719134194	0.52876791	0.190366285	17.1327172	Exon	LOC112045369	XM_024081524.1	2536	D15_vs_D50_5mC_DMR
NW_019862831.1	163052	163077	26	0.777002825	0.602437274	0.174565551	13.72222417	Exon	LOC112045389	XM_024081549.1	1725	D15_vs_D50_5mC_DMR
NW_019862831.1	658871	658928	58	0.807887485	0.566542684	0.2413448	15.76978362	Exon	LOC112045401	XM_024081563.1	1916	D15_vs_D50_5mC_DMR
NW_019862831.1	125566	125896	331	0.687614121	0.433708644	0.253905477	83.29336718	Exon	LOC112045405	XM_024081569.1	1576	D15_vs_D50_5mC_DMR
NW_019862831.1	159315	159739	425	0.60933077	0.40443354	0.20489723	60.00300538	Exon	LOC112045432	XM_024081598.1	1314	D15_vs_D50_5mC_DMR
NW_019862832.1	351644	351671	28	0.732774362	0.563255378	0.169518983	34.33517975	Exon	LOC112045452	XM_024081624.1	1534	D15_vs_D50_5mC_DMR
NW_019862835.1	111427	111557	131	0.760144742	0.550522418	0.209622324	10.41236206	Exon	LOC112045538	XM_024081760.1	1189	D15_vs_D50_5mC_DMR
NW_019862835.1	161809	162235	427	0.718690244	0.48900314	0.229687104	54.25429696	Exon	LOC112045539	XM_024081761.1	1964	D15_vs_D50_5mC_DMR
NW_019862752.1	693562	693586	25	0.818997768	0.642773306	0.176224462	15.5891702	Exon	LOC112045540	XM_024081768.1	1197	D15_vs_D50_5mC_DMR
NW_019862835.1	211114	211338	225	0.250217585	0.394985998	-0.144768413	-66.06773184	Exon	LOC112045569	XM_024081801.1	5094	D15_vs_D50_5mC_DMR
NW_019862835.1	24737	24782	46	0.883323068	0.765348852	0.117974216	26.71171429	Exon	LOC112045583	XM_024081835.1	1731	D15_vs_D50_5mC_DMR
NW_019862836.1	1013212	1014041	830	0.658229666	0.475887801	0.182341865	240.018316	Exon	LOC112045593	XM_024081847.1	1055	D15_vs_D50_5mC_DMR
NW_019862836.1	1014213	1014241	29	0.725066237	0.598567709	0.126498528	27.71853186	Exon	LOC112045593	XM_024081847.1	2056	D15_vs_D50_5mC_DMR
NW_019862748.1	1577565	1577985	421	0.685220981	0.46246132	0.22275966	45.19017013	Exon	LOC112045586	XM_024081879.1	1177	D15_vs_D50_5mC_DMR
NW_019862837.1	603757	603790	34	0.766535191	0.511557705	0.254977486	20.30646176	Exon	LOC112045634	XM_024081903.1	864	D15_vs_D50_5mC_DMR
NW_019862837.1	89029	89206	178	0.803877595	0.552334648	0.251542947	17.05738389	Exon	LOC112045635	XM_024081904.1	936	D15_vs_D50_5mC_DMR
NW_019862837.1	78284	78397	114	0.733764029	0.468142337	0.265621692	9.698038794	Exon	LOC112045638	XM_024081907.1	2945	D15_vs_D50_5mC_DMR
NW_019862837.1	379809	379935	127	0.770292097	0.53804702	0.232245077	20.31653526	Exon	LOC112045648	XM_024081917.1	-28083	D15_vs_D50_5mC_DMR
NW_019862837.1	31153	31178	26	0.737129027	0.582504674	0.154624353	26.11943894	Exon	LOC112045663	XM_024081940.1	1118	D15_vs_D50_5mC_DMR
NW_019862837.1	31226	31374	149	0.821801518	0.593246456	0.228555061	30.1533044	Exon	LOC112045663	XM_024081940.1	1191	D15_vs_D50_5mC_DMR
NW_019862837.1	65903	66120	218	0.693289202	0.402963058	0.290326143	25.45493378	Exon	LOC112045672	XM_024081950.1	1157	D15_vs_D50_5mC_DMR
NW_019862837.1	62260	62585	326	0.790056376	0.477069668	0.312986708	23.38805259	Exon	LOC112045673	XM_024081951.1	930	D15_vs_D50_5mC_DMR
NW_019862838.1	234774	234854	81	0.726714307	0.511748194	0.214966113	31.52554703	Exon	LOC112045681	XM_024081962.1	1008	D15_vs_D50_5mC_DMR
NW_019862838.1	902783	902815	33	0.712344957	0.456704256	0.255640702	15.24925577	Exon	LOC112045684	XM_024081966.1	3929	D15_vs_D50_5mC_DMR
NW_019862838.1	192300	192390	91	0.537667525	0.252207194	0.285460331	18.75824386	Exon	LOC112045710	XM_024081996.1	-7261	D15_vs_D50_5mC_DMR
NW_019862838.1	200264	200327	64	0.625306515	0.454167881	0.171138634	18.96540617	Exon	LOC112045686	XM_024081968.1	1288	D15_vs_D50_5mC_DMR
NW_019862838.1	266073	266902	830	0.532932217	0.341624779	0.191307438	162.4960756	Exon	LOC112045691	XM_024081974.1	3024	D15_vs_D50_5mC_DMR
NW_019862838.1	478641	478744	104	0.676673381	0.478323517	0.198349864	55.66555964	Exon	LOC112045693	XM_024081977.1	998	D15_vs_D50_5mC_DMR
NW_019862838.1	794171	794779	609	0.614836522	0.41583931	0.198997212	152.9462234	Exon	LOC112045697	XM_024081981.1	919	D15_vs_D50_5mC_DMR
NW_019862839.1	165032	165359	328	0.780781254	0.42677783	0.354003425	48.20549474	Exon	LOC112045740	XM_024082044.1	1662	D15_vs_D50_5mC_DMR
NW_019862840.1	1004865	1005195	331	0.700026068	0.405155581	0.294870487	60.29085967	Exon	LOC112045766	XM_024082080.1	2601	D15_vs_D50_5mC_DMR
NW_019862841.1	278884	278963	80	0.65755397	0.497973421	0.159580549	38.76208563	Exon	LOC112045790	XM_024082120.1	2402	D15_vs_D50_5mC_DMR
NW_019862841.1	277849	278731	883	0.633540806	0.439167324	0.194373482	224.842022	Exon	LOC112045790	XM_024082120.1	2634	D15_vs_D50_5mC_DMR
NW_019862841.1	387267	387503	237	0.578972956	0.391829039	0.187143917	66.87210382	Exon	LOC112045817	XM_024082168.1	-15169	D15_vs_D50_5mC_DMR
NW_019862841.1	314060	314402	343	0.763010551	0.567014195	0.195996356	62.95721545	Exon	LOC112045796	XM_024082130.1	882	D15_vs_D50_5mC_DMR
NW_019862841.1	325792	326182	391	0.665294128	0.467989757	0.197304371	91.53525087	Exon	LOC112045797	XM_024082135.1	2463	D15_vs_D50_5mC_DMR
NW_019862841.1	304171	304606	436	0.734601464	0.519965303	0.214636161	122.6266976	Exon	LOC112045800	XM_024082138.1	1348	D15_vs_D50_5mC_DMR
NW_019862841.1	299793	300168	376	0.414163677	0.204377035	0.209786641	42.8496261	Exon	LOC112045800	XM_024082138.1	5786	D15_vs_D50_5mC_DMR
NW_019862841.1	703006	703191	186	0.703376208	0.532396096	0.170980112	24.87886228	Exon	LOC112045801	XM_024082139.1	1217	D15_vs_D50_5mC_DMR
NW_019862841.1	702952	702985	34	0.666048557	0.482958411	0.183090145	10.29429153	Exon	LOC112045801	XM_024082139.1	1423	D15_vs_D50_5mC_DMR
NW_019862841.1	520069	520108	40	0.699893655	0.571326124	0.128567531	10.24794943	Exon	LOC112045805	XM_024082148.1	5761	D15_vs_D50_5mC_DMR
NW_019862841.1	697187	697440	254	0.81019095	0.569843684	0.240347266	55.00095222	Exon	LOC112045806	XM_024082150.1	1916	D15_vs_D50_5mC_DMR
NW_019862841.1	363972	364077	106	0.650885157	0.526729504	0.124155653	40.94209478	Exon	LOC112045807	XM_024082151.1	1113	D15_vs_D50_5mC_DMR
NW_019862841.1	364187	364211	25	0.586208551	0.45971203	0.126496521	36.44859827	Exon	LOC112045807	XM_024082151.1	979	D15_vs_D50_5mC_DMR
NW_019862841.1	364100	364129	30	0.614417583	0.477050453	0.13736713	12.58481116	Exon	LOC112045807	XM_024082151.1	1061	D15_vs_D50_5mC_DMR
NW_019862841.1	364397	364431	35	0.560507683	0.407775512	0.152732171	12.73244947	Exon	LOC112045807	XM_024082151.1	759	D15_vs_D50_5mC_DMR
NW_019862841.1	283632	283983	352	0.701747427	0.496667055	0.205080371	76.93390915	Exon	LOC112045812	XM_024082161.1	1871	D15_vs_D50_5mC_DMR
NW_019862841.1	219507	219862	356	0.278164912	0.138812491	0.13935242	59.67429861	Exon	LOC112045825	XM_024082175.1	2926	D15_vs_D50_5mC_DMR
NW_019862843.1	831266	831427	162	0.699112146	0.443769608	0.255342538	16.23548601	Exon	LOC112045928	XM_024082324.1	1632	D15_vs_D50_5mC_DMR
NW_019862846.1	686436	686474	39	0.80857266	0.644816819	0.16375584	16.96843755	Exon	LOC112046025	XM_024082470.1	1611	D15_vs_D50_5mC_DMR
NW_019862846.1	686507	686587	81	0.806907223	0.627590319	0.179316904	26.58402114	Exon	LOC112046025	XM_024082470.1	1682	D15_vs_D50_5mC_DMR
NW_019862846.1	193571	193596	26	0.847962308	0.689765618	0.158196689	19.76681728	Exon	LOC112046041	XM_024082493.1	1726	D15_vs_D50_5mC_DMR
NW_019862846.1	208629	208702	74	0.476751564	0.32031956	0.156432004	18.0844144	Exon	LOC112046049	XM_024082509.1	3788	D15_vs_D50_5mC_DMR
NW_019862846.1	208465	208576	112	0.478513448	0.308965902	0.169547546	35.96051653	Exon	LOC112046049	XM_024082509.1	3914	D15_vs_D50_5mC_DMR
NW_019862846.1	244863	244898	36	0.672775461	0.500342417	0.172433044	18.33793233	Exon	LOC112046065	XM_024082533.1	780	D15_vs_D50_5mC_DMR
NW_019862846.1	244990	245039	50	0.688638358	0.488170877	0.200467482	19.29908625	Exon	LOC112046065	XM_024082533.1	907	D15_vs_D50_5mC_DMR
NW_019862846.1	246557	246714	158	0.697616635	0.47384086	0.223775774	10.16741239	Exon	LOC112046065	XM_024082533.1	2474	D15_vs_D50_5mC_DMR
NW_019862846.1	245318	245469	152	0.779230139	0.495721107	0.283509032	17.34701295	Exon	LOC112046065	XM_024082533.1	1235	D15_vs_D50_5mC_DMR
NW_019862846.1	269859	269912	54	0.175673064	0.365058197	-0.189385133	-13.09243687	Exon	LOC112046043	XM_024082500.1	24204	D15_vs_D50_5mC_DMR
NW_019862847.1	354179	354359	181	0.763579717	0.582305358	0.181274359	54.26662671	Exon	LOC112046068	XM_024082541.1	1109	D15_vs_D50_5mC_DMR
NW_019862847.1	473561	473731	171	0.801054356	0.563290383	0.237763973	21.19968704	Exon	LOC112046076	XM_024082552.1	2118	D15_vs_D50_5mC_DMR
NW_019862848.1	235572	235607	36	0.657371623	0.419081765	0.238289858	10.96639996	Exon	LOC112046106	XM_024082604.1	636	D15_vs_D50_5mC_DMR
NW_019862848.1	236085	236127	43	0.823129067	0.625316194	0.197812874	19.85504489	Exon	LOC112046106	XM_024082604.1	1149	D15_vs_D50_5mC_DMR
NW_019862848.1	236151	236198	48	0.823129067	0.625316194	0.197812874	27.57306279	Exon	LOC112046106	XM_024082604.1	1215	D15_vs_D50_5mC_DMR
NW_019862848.1	348615	348866	252	0.757583959	0.559328555	0.198255404	29.4853811	Exon	LOC112046134	XM_024082640.1	694	D15_vs_D50_5mC_DMR
NW_019862848.1	348239	348303	65	0.725873308	0.556003937	0.169869372	34.41903975	Exon	LOC112046134	XM_024082640.1	1257	D15_vs_D50_5mC_DMR
NW_019862849.1	786028	786243	216	0.684529092	0.405113137	0.279415955	32.91124579	Exon	LOC112046146	XM_024082660.1	539	D15_vs_D50_5mC_DMR
NW_019862849.1	805237	805328	92	0.604543914	0.397299795	0.207244119	29.04090019	Exon	LOC112046148	XM_024082666.1	2086	D15_vs_D50_5mC_DMR
NW_019862849.1	771039	771484	446	0.74792235	0.55531627	0.19260608	81.25180777	Exon	LOC112046146	XM_024082657.1	-2588	D15_vs_D50_5mC_DMR
NW_019862752.1	2020354	2020382	29	0.64157254	0.486982865	0.154589675	21.13889095	Exon	LOC112046159	XM_024082683.1	1523	D15_vs_D50_5mC_DMR
NW_019862752.1	2019777	2019942	166	0.682827991	0.474992034	0.207835957	31.92516473	Exon	LOC112046159	XM_024082683.1	1963	D15_vs_D50_5mC_DMR
NW_019862850.1	383637	383718	82	0.806077159	0.514010486	0.292066674	22.63931766	Exon	LOC112046182	XM_024082728.1	688	D15_vs_D50_5mC_DMR
NW_019862850.1	538249	538354	106	0.639384574	0.449457627	0.189926947	19.66916162	Exon	LOC112046196	XM_024082746.1	2877	D15_vs_D50_5mC_DMR
NW_019862850.1	538186	538225	40	0.650566719	0.457958606	0.192608113	15.34675627	Exon	LOC112046196	XM_024082746.1	3006	D15_vs_D50_5mC_DMR
NW_019862850.1	293761	293879	119	0.749506021	0.519751025	0.229754995	18.7412573	Exon	LOC112046224	XM_024082795.1	1089	D15_vs_D50_5mC_DMR
NW_019862850.1	555739	556234	496	0.780980359	0.575217566	0.205762792	68.01628302	Exon	LOC112046228	XM_024082802.1	1019	D15_vs_D50_5mC_DMR
NW_019862852.1	689512	689985	474	0.807257544	0.519822534	0.28743501	126.305758	Exon	LOC112046250	XM_024082834.1	1431	D15_vs_D50_5mC_DMR
NW_019862853.1	845443	845607	165	0.858375289	0.69521047	0.163164819	40.3803213	Exon	LOC112046267	XM_024082860.1	1174	D15_vs_D50_5mC_DMR
NW_019862752.1	2666732	2666927	196	0.670581757	0.402227553	0.268354205	23.82740557	Exon	LOC112046298	XM_024082908.1	747	D15_vs_D50_5mC_DMR
NW_019862855.1	291956	292291	336	0.7916206	0.467309376	0.324311223	23.06605037	Exon	LOC112046357	XM_024082984.1	1522	D15_vs_D50_5mC_DMR
NW_019862857.1	22553	22659	107	0.661199779	0.37968749	0.281512289	22.30695192	Exon	LOC112046421	XM_024083033.1	774	D15_vs_D50_5mC_DMR
NW_019862857.1	113051	113323	273	0.558630019	0.237724853	0.320905166	21.27969056	Exon	LOC112046411	XM_024083017.1	-5291	D15_vs_D50_5mC_DMR
NW_019862858.1	128496	128749	254	0.770632541	0.520425311	0.25020723	48.05305147	Exon	LOC112046460	XM_024083078.1	910	D15_vs_D50_5mC_DMR
NW_019862858.1	714809	714857	49	0.32985636	0.18937644	0.14047992	22.36480368	Exon	LOC112046465	XM_024083085.1	2972	D15_vs_D50_5mC_DMR
NW_019862858.1	491702	491732	31	0.750001447	0.574133379	0.175868068	15.23446295	Exon	LOC112046467	XM_024083089.1	2255	D15_vs_D50_5mC_DMR
NW_019862858.1	491846	491896	51	0.671002056	0.491572985	0.179429071	9.91048617	Exon	LOC112046467	XM_024083089.1	2399	D15_vs_D50_5mC_DMR
NW_019862858.1	492410	492528	119	0.573842686	0.372118842	0.201723844	11.73971179	Exon	LOC112046467	XM_024083089.1	2963	D15_vs_D50_5mC_DMR
NW_019862858.1	827872	827920	49	0.729143129	0.54620936	0.182933769	23.74134704	Exon	LOC112046473	XM_024083097.1	1596	D15_vs_D50_5mC_DMR
NW_019862858.1	827970	827992	23	0.729143129	0.54620936	0.182933769	17.24183424	Exon	LOC112046473	XM_024083097.1	1524	D15_vs_D50_5mC_DMR
NW_019862858.1	863341	863605	265	0.844896403	0.413079679	0.431816724	81.01266562	Exon	LOC112046474	XM_024083098.1	899	D15_vs_D50_5mC_DMR
NW_019862859.1	688825	689049	225	0.769759981	0.531803059	0.237956922	34.91750874	Exon	LOC112046490	XM_024083123.1	1678	D15_vs_D50_5mC_DMR
NW_019862859.1	800008	800118	111	0.787275452	0.332739806	0.454535646	12.80058277	Exon	LOC112046509	XM_024083146.1	1975	D15_vs_D50_5mC_DMR
NW_019862861.1	192957	193450	494	0.501563191	0.298605232	0.20295796	77.71504648	Exon	LOC112046555	XM_024083224.1	896	D15_vs_D50_5mC_DMR
NW_019862753.1	204034	204211	178	0.518613396	0.376280046	0.14233335	28.05517519	Exon	LOC112046594	XM_024083286.1	2205	D15_vs_D50_5mC_DMR
NW_019862864.1	665569	665624	56	0.736270989	0.559375071	0.176895918	44.06472005	Exon	LOC112046634	XM_024083339.1	925	D15_vs_D50_5mC_DMR
NW_019862867.1	531418	531521	104	0.760166435	0.510077638	0.250088798	23.48958494	Exon	LOC112046685	XM_024083406.1	1122	D15_vs_D50_5mC_DMR
NW_019862867.1	528699	529171	473	0.671277157	0.397592316	0.273684842	49.53284349	Exon	LOC112046686	XM_024083407.1	854	D15_vs_D50_5mC_DMR
NW_019862869.1	185527	185734	208	0.615879032	0.396097196	0.219781836	26.25314435	Exon	LOC112046712	XM_024083461.1	1536	D15_vs_D50_5mC_DMR
NW_019862869.1	184945	185173	229	0.793154443	0.591549293	0.20160515	17.34042992	Exon	LOC112046712	XM_024083461.1	954	D15_vs_D50_5mC_DMR
NW_019862869.1	95013	95239	227	0.741951627	0.494249491	0.247702136	35.56814245	Exon	LOC112046723	XM_024083485.1	1624	D15_vs_D50_5mC_DMR
NW_019862869.1	677197	677446	250	0.805114209	0.61093114	0.194183069	28.21859638	Exon	LOC112046738	XM_024083503.1	1047	D15_vs_D50_5mC_DMR
NW_019862869.1	676801	677057	257	0.754163146	0.509279373	0.244883773	19.16699593	Exon	LOC112046738	XM_024083503.1	651	D15_vs_D50_5mC_DMR
NW_019862869.1	760344	760367	24	0.660860665	0.500328222	0.160532442	12.78545468	Exon	LOC112046741	XM_024083507.1	1051	D15_vs_D50_5mC_DMR
NW_019862869.1	306253	306296	44	0.656957153	0.437199029	0.219758125	12.00046432	Exon	LOC112046748	XM_024083515.1	1808	D15_vs_D50_5mC_DMR
NW_019862871.1	113841	113891	51	0.743634728	0.510348727	0.233286001	15.72882904	Exon	LOC112046787	XM_024083582.1	1945	D15_vs_D50_5mC_DMR
NW_019862874.1	441892	441940	49	0.289954685	0.10096472	0.188989965	10.44671065	Exon	LOC112046876	XM_024083703.1	1597	D15_vs_D50_5mC_DMR
NW_019862874.1	167290	167320	31	0.850809622	0.673102288	0.177707334	10.41688219	Exon	LOC112046878	XM_024083706.1	2192	D15_vs_D50_5mC_DMR
NW_019862753.1	1191463	1191504	42	0.672574986	0.439648062	0.232926924	22.40137023	Exon	LOC112046875	XM_024083704.1	6107	D15_vs_D50_5mC_DMR
NW_019862874.1	527238	527459	222	0.669239684	0.37829238	0.290947304	13.79485459	Exon	LOC112046902	XM_024083747.1	661	D15_vs_D50_5mC_DMR
NW_019862753.1	1204331	1204500	170	0.406258151	0.189709665	0.216548486	20.68798445	Exon	LOC112046906	XM_024083754.1	4866	D15_vs_D50_5mC_DMR
NW_019862878.1	995699	995826	128	0.661610135	0.509985332	0.151624803	81.43274097	Exon	LOC112046947	XM_024083812.1	49484	D15_vs_D50_5mC_DMR
NW_019862878.1	995451	995674	224	0.666575969	0.505244437	0.161331533	81.09079434	Exon	LOC112046947	XM_024083812.1	49636	D15_vs_D50_5mC_DMR
NW_019862879.1	300439	300523	85	0.760188778	0.584557689	0.175631089	13.95649241	Exon	LOC112046960	XM_024083830.1	1213	D15_vs_D50_5mC_DMR
NW_019862879.1	49415	49716	302	0.815742754	0.598978872	0.216763882	22.58244091	Exon	LOC112046963	XM_024083835.1	799	D15_vs_D50_5mC_DMR
NW_019862879.1	538686	538720	35	0.638207743	0.434375185	0.203832559	12.56440668	Exon	LOC112046964	XM_024083837.1	1494	D15_vs_D50_5mC_DMR
NW_019862879.1	123207	123712	506	0.753553368	0.528655439	0.224897929	91.07384042	Exon	Trnal-cag-4	rna-Trnal-cag-4	1400	D15_vs_D50_5mC_DMR
NW_019862879.1	346105	346163	59	0.701695851	0.410679302	0.291016548	10.23613344	Exon	LOC112046972	XM_024083848.1	1779	D15_vs_D50_5mC_DMR
NW_019862753.1	1323141	1323209	69	0.51280399	0.360439851	0.152364139	28.12670353	Exon	LOC112047008	XM_024083903.1	5073	D15_vs_D50_5mC_DMR
NW_019862881.1	281660	281772	113	0.63343703	0.468629507	0.164807522	18.17281564	Exon	LOC112047051	XM_024083963.1	1852	D15_vs_D50_5mC_DMR
NW_019862881.1	81491	81557	67	0.77813865	0.589299226	0.188839424	23.26535522	Exon	LOC112047069	XM_024083988.1	1537	D15_vs_D50_5mC_DMR
NW_019862881.1	420531	420787	257	0.684647992	0.415947945	0.268700047	95.87757713	Exon	LOC112047070	XM_024083989.1	11493	D15_vs_D50_5mC_DMR
NW_019862753.1	1509778	1509986	209	0.705793457	0.50366367	0.202129787	26.54988065	Exon	LOC112047071	XM_024083993.1	2074	D15_vs_D50_5mC_DMR
NW_019862881.1	251409	251441	33	0.764858345	0.567159743	0.197698602	19.96558479	Exon	LOC112047081	XM_024084001.1	1230	D15_vs_D50_5mC_DMR
NW_019862753.1	1503172	1503372	201	0.779575575	0.493993172	0.285582403	39.90513575	Exon	LOC112047082	XM_024084004.1	1197	D15_vs_D50_5mC_DMR
NW_019862882.1	678323	679564	1242	0.774414575	0.576344747	0.198069827	355.066899	Exon	LOC112047090	XM_024084008.1	2241	D15_vs_D50_5mC_DMR
NW_019862882.1	152193	152303	111	0.755161243	0.534819556	0.220341688	10.63705295	Exon	LOC112047094	XM_024084016.1	4018	D15_vs_D50_5mC_DMR
NW_019862882.1	254183	254415	233	0.552613875	0.318775961	0.233837915	42.66363007	Exon	LOC112047112	XM_024084034.1	2966	D15_vs_D50_5mC_DMR
NW_019862882.1	262971	264042	1072	0.716694836	0.486614989	0.230079847	331.4640313	Exon	LOC112047118	XM_024084041.1	-2211	D15_vs_D50_5mC_DMR
NW_019862882.1	289037	289239	203	0.538603889	0.364192633	0.174411256	61.83405832	Exon	LOC112047121	XM_024084050.1	2134	D15_vs_D50_5mC_DMR
NW_019862753.1	1693738	1694153	416	0.748557285	0.488543799	0.260013486	66.45438964	Exon	LOC112047135	XM_024084118.1	2931	D15_vs_D50_5mC_DMR
NW_019862882.1	491038	491620	583	0.750322758	0.472837997	0.277484761	150.9797399	Exon	LOC112047134	XM_024084126.1	3222	D15_vs_D50_5mC_DMR
NW_019862883.1	408827	409075	249	0.7849729	0.551864297	0.233108603	51.63666463	Exon	LOC112047138	XM_024084135.1	2572	D15_vs_D50_5mC_DMR
NW_019862883.1	575595	576235	641	0.63681015	0.339738477	0.297071673	39.9428199	Exon	LOC112047163	XM_024084176.1	1688	D15_vs_D50_5mC_DMR
NW_019862883.1	577562	578272	711	0.634301097	0.351639117	0.28266198	92.89716316	Exon	LOC112047163	XM_024084176.1	3655	D15_vs_D50_5mC_DMR
NW_019862883.1	894567	894604	38	0.72818803	0.426730667	0.301457363	12.78531095	Exon	LOC112047188	XM_024084207.1	678	D15_vs_D50_5mC_DMR
NW_019862884.1	331055	331079	25	0.383854662	0.235352598	0.148502064	18.1672836	Exon	LOC112047206	XM_024084233.1	862	D15_vs_D50_5mC_DMR
NW_019862884.1	331126	331304	179	0.383544647	0.228490765	0.155053882	36.17978401	Exon	LOC112047206	XM_024084233.1	637	D15_vs_D50_5mC_DMR
NW_019862885.1	647089	647116	28	0.764965354	0.618665548	0.146299807	13.37137679	Exon	LOC112047234	XM_024084270.1	1115	D15_vs_D50_5mC_DMR
NW_019862885.1	632760	632979	220	0.778876632	0.580854381	0.198022252	31.24681592	Exon	LOC112047236	XM_024084278.1	1285	D15_vs_D50_5mC_DMR
NW_019862885.1	559069	559107	39	0.832690756	0.597380208	0.235310547	12.98322944	Exon	LOC112047238	XM_024084282.1	2790	D15_vs_D50_5mC_DMR
NW_019862885.1	558669	558779	111	0.840750224	0.56745779	0.273292434	15.07616033	Exon	LOC112047238	XM_024084282.1	2390	D15_vs_D50_5mC_DMR
NW_019862885.1	537322	537604	283	0.796191119	0.576146738	0.220044381	59.54168273	Exon	LOC112047242	XR_002886935.1	565	D15_vs_D50_5mC_DMR
NW_019862887.1	369364	369409	46	0.559834458	0.394200024	0.165634434	17.20830988	Exon	LOC112047283	XM_024084356.1	770	D15_vs_D50_5mC_DMR
NW_019862887.1	619448	619696	249	0.625671054	0.362992312	0.262678742	29.75099517	Exon	LOC112047287	XM_024084359.1	761	D15_vs_D50_5mC_DMR
NW_019862887.1	463003	463287	285	0.788975235	0.572737671	0.216237565	70.90910709	Exon	LOC112047303	XM_024084389.1	1224	D15_vs_D50_5mC_DMR
NW_019862888.1	417149	417391	243	0.390690439	0.177956972	0.212733467	24.56456291	Exon	LOC112047333	XM_024084422.1	2055	D15_vs_D50_5mC_DMR
NW_019862888.1	201312	201412	101	0.500415077	0.319253995	0.181161082	38.92028857	Exon	LOC112047335	XM_024084425.1	691	D15_vs_D50_5mC_DMR
NW_019862753.1	2357504	2357924	421	0.589624086	0.261871889	0.327752197	28.08835904	Exon	LOC112047343	XM_024084442.1	2384	D15_vs_D50_5mC_DMR
NW_019862890.1	137660	138126	467	0.53452467	0.349035406	0.185489264	152.4635472	Exon	LOC112047365	XM_024084471.1	799	D15_vs_D50_5mC_DMR
NW_019862890.1	140711	140967	257	0.440791459	0.180367457	0.260424002	25.07246889	Exon	LOC112047365	XM_024084471.1	3850	D15_vs_D50_5mC_DMR
NW_019862890.1	296626	296926	301	0.616051626	0.386551694	0.229499933	51.44463496	Exon	LOC112047377	XM_024084489.1	2108	D15_vs_D50_5mC_DMR
NW_019862891.1	424541	424608	68	0.636435599	0.39661419	0.239821409	27.35868243	Exon	LOC112047395	XM_024084509.1	1696	D15_vs_D50_5mC_DMR
NW_019862891.1	470368	470433	66	0.758268222	0.535131027	0.223137196	20.46441614	Exon	LOC112047403	XM_024084520.1	1473	D15_vs_D50_5mC_DMR
NW_019862891.1	474996	475047	52	0.672842234	0.478662359	0.194179876	25.68087733	Exon	LOC112047404	XM_024084521.1	2800	D15_vs_D50_5mC_DMR
NW_019862892.1	120033	120097	65	0.520355312	0.334400518	0.185954794	18.88006957	Exon	LOC112047416	XM_024084535.1	3253	D15_vs_D50_5mC_DMR
NW_019862753.1	322358	322878	521	0.772729566	0.557869483	0.214860084	111.6522382	Exon	LOC112047417	XM_024084538.1	10128	D15_vs_D50_5mC_DMR
NW_019862892.1	30261	30327	67	0.750058797	0.586657821	0.163400976	21.62888211	Exon	LOC112047419	XM_024084544.1	1661	D15_vs_D50_5mC_DMR
NW_019862892.1	30043	30173	131	0.742618441	0.565990636	0.176627806	12.83826112	Exon	LOC112047419	XM_024084544.1	1443	D15_vs_D50_5mC_DMR
NW_019862892.1	30194	30222	29	0.756858402	0.57549694	0.181361461	19.67125829	Exon	LOC112047419	XM_024084544.1	1594	D15_vs_D50_5mC_DMR
NW_019862892.1	419770	419796	27	0.648588951	0.457897332	0.190691619	11.30099567	Exon	LOC112047425	XM_024084550.1	3167	D15_vs_D50_5mC_DMR
NW_019862893.1	376913	377153	241	0.85706474	0.556792551	0.300272189	41.65307024	Exon	LOC112047433	XM_024084557.1	905	D15_vs_D50_5mC_DMR
NW_019862893.1	660269	660447	179	0.806603488	0.664624264	0.141979224	74.72688074	Exon	LOC112047435	XM_024084560.1	1048	D15_vs_D50_5mC_DMR
NW_019862893.1	660477	660631	155	0.794329104	0.643222565	0.151106539	57.38178301	Exon	LOC112047435	XM_024084560.1	864	D15_vs_D50_5mC_DMR
NW_019862893.1	660712	660816	105	0.785616122	0.622385589	0.163230533	27.62221131	Exon	LOC112047435	XM_024084560.1	679	D15_vs_D50_5mC_DMR
NW_019862894.1	1028428	1028456	29	0.598806359	0.434123726	0.164682634	14.27461894	Exon	LOC112047481	XM_024084607.1	2353	D15_vs_D50_5mC_DMR
NW_019862753.1	2137113	2137578	466	0.483588979	0.293121228	0.19046775	61.2218132	Exon	LOC112047489	XM_024084623.1	-8202	D15_vs_D50_5mC_DMR
NW_019862897.1	110761	111341	581	0.65807376	0.446879156	0.211194604	61.05842258	Exon	LOC112047579	XM_024084719.1	1627	D15_vs_D50_5mC_DMR
NW_019862897.1	442928	443164	237	0.685694825	0.419595005	0.26609982	51.19509032	Exon	LOC112047593	XM_024084741.1	3357	D15_vs_D50_5mC_DMR
NW_019862898.1	42894	43341	448	0.694912683	0.407411308	0.287501375	48.5835481	Exon	LOC112047611	XM_024084769.1	1706	D15_vs_D50_5mC_DMR
NW_019862898.1	488335	488392	58	0.674592627	0.491150347	0.18344228	8.704090805	Exon	LOC112047626	XM_024084797.1	1625	D15_vs_D50_5mC_DMR
