Chr	start	end	width	meanMeth1	meanMeth2	diffMeth	areaStat	annotation	geneId	transcriptId	distanceToTSS	Sample
NW_019862938.1	384897	384977	81	0.716448003	0.423846118	0.292601885	8.158467353	Exon	LOC112048652	XM_024086283.1	1270	WP_vs_DP_5mC_DMR
NW_019862941.1	204633	204670	38	0.796155345	0.498651335	0.297504011	10.07225596	Exon	LOC112048699	XM_024086341.1	2070	WP_vs_DP_5mC_DMR
NW_019862945.1	497013	497069	57	0.708465817	0.561233976	0.147231841	18.7728537	Exon	LOC112048792	XM_024086455.1	1670	WP_vs_DP_5mC_DMR
NW_019862748.1	2707257	2707547	291	0.604963803	0.351905723	0.25305808	12.13732304	Exon	LOC112048610	XM_024086258.1	-11269	WP_vs_DP_5mC_DMR
NW_019862950.1	317364	317437	74	0.59131753	0.391617179	0.19970035	12.73567707	Exon	LOC112048891	XM_024086593.1	1599	WP_vs_DP_5mC_DMR
NW_019862950.1	102569	102878	310	0.700803007	0.45862708	0.242175927	59.02215096	Exon	LOC112048901	XM_024086605.1	1979	WP_vs_DP_5mC_DMR
NW_019862954.1	453296	453657	362	0.668219993	0.325838253	0.342381741	24.23970324	Exon	LOC112048981	XM_024086696.1	959	WP_vs_DP_5mC_DMR
NW_019862955.1	214492	214688	197	0.554915632	0.279063427	0.275852205	19.2574151	Exon	LOC112049013	XM_024086739.1	2353	WP_vs_DP_5mC_DMR
NW_019862748.1	2737190	2737589	400	0.570802707	0.301602307	0.2692004	30.1999799	Exon	LOC112048957	XM_024086707.1	3367	WP_vs_DP_5mC_DMR
NW_019862755.1	2427606	2427745	140	0.352479653	0.602033453	-0.2495538	-37.62986023	Exon	LOC112049117	XM_024086917.1	701	WP_vs_DP_5mC_DMR
NW_019862963.1	409910	409965	56	0.69056453	0.517903767	0.172660763	8.911226832	Exon	LOC112049205	XM_024087002.1	1164	WP_vs_DP_5mC_DMR
NW_019862963.1	410147	410171	25	0.735269183	0.544328007	0.190941176	14.62712836	Exon	LOC112049205	XM_024087002.1	1401	WP_vs_DP_5mC_DMR
NW_019862755.1	2539438	2539951	514	0.820797612	0.506720801	0.314076811	67.61853789	Exon	LOC112049204	XM_024087004.1	3503	WP_vs_DP_5mC_DMR
NW_019862964.1	215072	215122	51	0.534086833	0.383269862	0.150816972	15.69427842	Exon	LOC112049221	XM_024087023.1	772	WP_vs_DP_5mC_DMR
NW_019862967.1	211686	211708	23	0.743718778	0.565285652	0.178433126	9.076726894	Exon	LOC112049315	XM_024087164.1	939	WP_vs_DP_5mC_DMR
NW_019862971.1	185510	185531	22	0.337177758	0.113199132	0.223978626	8.882682383	Exon	LOC112049403	XM_024087274.1	9638	WP_vs_DP_5mC_DMR
NW_019862971.1	169923	170196	274	0.678703816	0.236630805	0.442073011	40.34715035	Exon	LOC112049405	XM_024087277.1	2935	WP_vs_DP_5mC_DMR
NW_019862973.1	72750	73591	842	0.766760688	0.510086074	0.256674615	170.334995	Exon	LOC112049427	XM_024087302.1	1908	WP_vs_DP_5mC_DMR
NW_019862976.1	253404	253432	29	0.717655512	0.515413678	0.202241834	19.78046867	Exon	LOC112049487	XM_024087364.1	1839	WP_vs_DP_5mC_DMR
NW_019862976.1	519491	519539	49	0.653033493	0.463281499	0.189751993	8.006265968	Exon	LOC112049510	XM_024087439.1	1908	WP_vs_DP_5mC_DMR
NW_019862977.1	176682	176834	153	0.237519848	0.075610186	0.161909663	10.30715618	Exon	LOC112049533	XM_024087465.1	26476	WP_vs_DP_5mC_DMR
NW_019862977.1	259022	259534	513	0.84664931	0.653030969	0.193618341	51.5942303	Exon	LOC112049538	XM_024087471.1	1299	WP_vs_DP_5mC_DMR
NW_019862978.1	430406	430616	211	0.596357097	0.384355528	0.212001569	45.1493822	Exon	LOC112049566	XM_024087508.1	2446	WP_vs_DP_5mC_DMR
NW_019862980.1	63629	64659	1031	0.480917282	0.285001063	0.195916219	152.2753679	Exon	LOC112049587	XM_024087530.1	2689	WP_vs_DP_5mC_DMR
NW_019862981.1	90410	90492	83	0.821717176	0.595859789	0.225857387	10.41473	Exon	LOC112049630	XM_024087597.1	1355	WP_vs_DP_5mC_DMR
NW_019862987.1	250467	250517	51	0.639761923	0.481877079	0.157884843	23.7629577	Exon	LOC112049717	XM_024087725.1	673	WP_vs_DP_5mC_DMR
NW_019862987.1	249680	249790	111	0.825445401	0.595859789	0.229585612	10.74939311	Exon	LOC112049717	XM_024087725.1	1400	WP_vs_DP_5mC_DMR
NW_019862987.1	395235	395261	27	0.333405802	0.113184561	0.220221241	12.41435655	Exon	LOC112049721	XM_024087729.1	5588	WP_vs_DP_5mC_DMR
NW_019862993.1	252477	252879	403	0.68277033	0.482637551	0.200132779	99.6839493	Exon	LOC112049826	XM_024087868.1	1575	WP_vs_DP_5mC_DMR
NW_019862756.1	669033	669087	55	0.796568907	0.59378098	0.202787927	14.26333244	Exon	LOC112049930	XM_024088001.1	809	WP_vs_DP_5mC_DMR
NW_019862999.1	216693	217324	632	0.261973103	0.154186561	0.107786542	209.5436136	Exon	LOC112049958	XM_024088033.1	919	WP_vs_DP_5mC_DMR
NW_019862999.1	106605	106692	88	0.520771966	0.342023546	0.178748421	12.06974652	Exon	LOC112049962	XM_024088036.1	5242	WP_vs_DP_5mC_DMR
NW_019863001.1	196699	196735	37	0.199764114	0.44917255	-0.249408436	-11.97150805	Exon	LOC112050001	XM_024088111.1	4220	WP_vs_DP_5mC_DMR
NW_019863003.1	472985	473350	366	0.740066038	0.489357049	0.250708989	75.71594635	Exon	LOC112050046	XM_024088169.1	1391	WP_vs_DP_5mC_DMR
NW_019863003.1	21101	21161	61	0.735499684	0.476340438	0.259159246	14.86241844	Exon	LOC112050058	XM_024088186.1	1659	WP_vs_DP_5mC_DMR
NW_019863003.1	21215	21598	384	0.776205244	0.471071623	0.30513362	63.71080067	Exon	LOC112050058	XM_024088186.1	1222	WP_vs_DP_5mC_DMR
NW_019863004.1	431041	431180	140	0.688763235	0.432129113	0.256634122	19.65057435	Exon	LOC112050066	XM_024088199.1	69967	WP_vs_DP_5mC_DMR
NW_019863005.1	160020	160453	434	0.319986444	0.122550849	0.197435594	31.73611186	Exon	LOC112050114	XM_024088268.1	3387	WP_vs_DP_5mC_DMR
NW_019863006.1	268646	268734	89	0.631739842	0.342561981	0.289177861	18.3918918	Exon	LOC112050123	XM_024088282.1	1732	WP_vs_DP_5mC_DMR
NW_019863009.1	165180	165244	65	0.699824314	0.433341955	0.26648236	20.22641075	Exon	LOC112050166	XM_024088352.1	1117	WP_vs_DP_5mC_DMR
NW_019863014.1	65262	65282	21	0.75623276	0.439480646	0.316752113	10.23877645	Exon	LOC112050269	XR_002887142.1	-2881	WP_vs_DP_5mC_DMR
NW_019863014.1	64740	64772	33	0.740962707	0.511878287	0.22908442	18.78847109	Exon	LOC112050269	XR_002887142.1	-3391	WP_vs_DP_5mC_DMR
NW_019863014.1	64489	64702	214	0.762114927	0.514002936	0.248111991	32.64298989	Exon	LOC112050269	XR_002887142.1	-3461	WP_vs_DP_5mC_DMR
NW_019863014.1	265342	265465	124	0.16905621	0.439434514	-0.270378304	-13.88515002	Exon	LOC112050261	XM_024088488.1	12310	WP_vs_DP_5mC_DMR
NW_019863014.1	263688	263813	126	0.755546133	0.592611837	0.162934296	44.5139033	Exon	LOC112050263	XM_024088492.1	-13159	WP_vs_DP_5mC_DMR
NW_019863017.1	303854	304559	706	0.77845823	0.528983124	0.249475105	91.45554495	Exon	LOC112050299	XM_024088535.1	717	WP_vs_DP_5mC_DMR
NW_019863019.1	182556	182666	111	0.799305404	0.607559698	0.191745705	21.2207352	Exon	LOC112050361	XM_024088615.1	1877	WP_vs_DP_5mC_DMR
NW_019863019.1	182711	182776	66	0.796792592	0.592864306	0.203928286	20.62399259	Exon	LOC112050361	XM_024088615.1	1767	WP_vs_DP_5mC_DMR
NW_019863019.1	181614	182428	815	0.768084958	0.506598319	0.261486639	11.20644053	Exon	LOC112050361	XM_024088615.1	2115	WP_vs_DP_5mC_DMR
NW_019863019.1	182900	183163	264	0.829458533	0.56625008	0.263208453	49.34593125	Exon	LOC112050361	XM_024088615.1	1380	WP_vs_DP_5mC_DMR
NW_019863026.1	314539	314603	65	0.345212743	0.51692007	-0.171707327	-17.21257148	Exon	LOC112050501	XM_024088775.1	10948	WP_vs_DP_5mC_DMR
NW_019863028.1	215931	216089	159	0.189624348	0.479964182	-0.290339835	-39.07421054	Exon	LOC112050523	XM_024088807.1	3717	WP_vs_DP_5mC_DMR
NW_019863028.1	326828	327080	253	0.128569846	0.288210257	-0.159640411	-30.6515567	Exon	LOC112050530	XM_024088816.1	3426	WP_vs_DP_5mC_DMR
NW_019863028.1	197117	197218	102	0.774575984	0.379628205	0.394947779	16.68032418	Exon	LOC112050553	XM_024088844.1	712	WP_vs_DP_5mC_DMR
NW_019863029.1	116648	116856	209	0.761510575	0.452506875	0.309003699	76.07565174	Exon	LOC112050558	XM_024088848.1	2697	WP_vs_DP_5mC_DMR
NW_019863030.1	248449	249086	638	0.614954121	0.392452962	0.222501159	110.2222399	Exon	LOC112050582	XM_024088877.1	3573	WP_vs_DP_5mC_DMR
NW_019863035.1	103664	103751	88	0.817795611	0.527287156	0.290508455	49.45232396	Exon	LOC112050642	XM_024088945.1	1434	WP_vs_DP_5mC_DMR
NW_019863036.1	182342	182436	95	0.665849393	0.450290251	0.215559142	11.82258446	Exon	LOC112050667	XM_024088977.1	1628	WP_vs_DP_5mC_DMR
NW_019863039.1	134271	134696	426	0.749018504	0.475270226	0.273748278	32.12327732	Exon	LOC112050715	XM_024089051.1	-2027	WP_vs_DP_5mC_DMR
NW_019863039.1	373095	373186	92	0.74257134	0.606334615	0.136236726	55.94198812	Exon	LOC112050720	XM_024089057.1	925	WP_vs_DP_5mC_DMR
NW_019863039.1	373333	373447	115	0.688808154	0.53894418	0.149863974	44.55610284	Exon	LOC112050720	XM_024089057.1	664	WP_vs_DP_5mC_DMR
NW_019863039.1	68193	68852	660	0.702250995	0.471199548	0.231051446	35.0217362	Exon	LOC112050735	XM_024089071.1	894	WP_vs_DP_5mC_DMR
NW_019863039.1	317723	317763	41	0.655332214	0.482867511	0.172464703	20.61484353	Exon	LOC112050736	XM_024089074.1	3008	WP_vs_DP_5mC_DMR
NW_019863040.1	32002	32196	195	0.240366732	0.436240006	-0.195873274	-31.80274534	Exon	LOC112050746	XM_024089089.1	3082	WP_vs_DP_5mC_DMR
NW_019863043.1	394661	394695	35	0.666336706	0.415032361	0.251304346	15.56255294	Exon	LOC112050804	XM_024089159.1	2851	WP_vs_DP_5mC_DMR
NW_019863043.1	390851	390924	74	0.330826876	0.213115441	0.117711436	20.48771651	Exon	LOC112050804	XM_024089159.1	6622	WP_vs_DP_5mC_DMR
NW_019863043.1	405462	405496	35	0.797465527	0.604269387	0.19319614	11.0479626	Exon	LOC112050805	XM_024089160.1	1275	WP_vs_DP_5mC_DMR
NW_019863044.1	21151	21510	360	0.498482906	0.316165644	0.182317262	58.1712632	Exon	LOC112050817	XM_024089174.1	1753	WP_vs_DP_5mC_DMR
NW_019863052.1	356637	356758	122	0.63308921	0.411570033	0.221519177	20.3216759	Exon	LOC112050935	XM_024089350.1	1297	WP_vs_DP_5mC_DMR
NW_019863053.1	202571	202592	22	0.900120931	0.724120491	0.176000439	11.64567626	Exon	LOC112050966	XM_024089385.1	1102	WP_vs_DP_5mC_DMR
NW_019863053.1	202145	202539	395	0.842067498	0.587526058	0.25454144	50.83664549	Exon	LOC112050966	XM_024089385.1	676	WP_vs_DP_5mC_DMR
NW_019863053.1	56028	56455	428	0.318108028	0.519132018	-0.20102399	-45.20703051	Exon	LOC112050967	XM_024089387.1	8282	WP_vs_DP_5mC_DMR
NW_019863066.1	154125	154245	121	0.675200544	0.458510036	0.216690507	14.7369538	Exon	LOC112051162	XM_024089672.1	975	WP_vs_DP_5mC_DMR
NW_019863066.1	175361	175477	117	0.755213383	0.566004211	0.189209172	21.78031178	Exon	LOC112051165	XM_024089679.1	863	WP_vs_DP_5mC_DMR
NW_019863068.1	268991	269047	57	0.862437987	0.658624459	0.203813528	21.10200665	Exon	LOC112051196	XM_024089731.1	1542	WP_vs_DP_5mC_DMR
NW_019863068.1	164058	164442	385	0.421891505	0.250123564	0.171767941	53.49578158	Exon	LOC112051200	XM_024089736.1	2051	WP_vs_DP_5mC_DMR
NW_019863070.1	33351	33414	64	0.394123045	0.233632226	0.16049082	9.782961957	Exon	LOC112051255	XM_024089827.1	3603	WP_vs_DP_5mC_DMR
NW_019863070.1	33466	33668	203	0.397839879	0.219649815	0.178190064	43.6759703	Exon	LOC112051255	XM_024089827.1	3349	WP_vs_DP_5mC_DMR
NW_019863073.1	266441	266636	196	0.684359723	0.472763493	0.211596229	23.18205285	Exon	LOC112051299	XM_024089885.1	2864	WP_vs_DP_5mC_DMR
NW_019863073.1	209933	210001	69	0.728806832	0.573650927	0.155155905	26.9312781	Exon	LOC112051307	XM_024089895.1	2761	WP_vs_DP_5mC_DMR
NW_019862757.1	2534069	2534177	109	0.666868661	0.461875374	0.204993286	16.22218062	Exon	LOC112051331	XM_024089934.1	2149	WP_vs_DP_5mC_DMR
NW_019863078.1	155791	156684	894	0.812775852	0.486314255	0.326461597	94.02989585	Exon	LOC112051366	XM_024089970.1	1320	WP_vs_DP_5mC_DMR
NW_019863080.1	366040	366209	170	0.149077565	0.578671758	-0.429594192	-23.19243951	Exon	LOC112051388	XM_024090001.1	1046	WP_vs_DP_5mC_DMR
NW_019863081.1	16813	16898	86	0.386369437	0.133743831	0.252625605	9.751934623	Exon	LOC112051406	XM_024090032.1	2906	WP_vs_DP_5mC_DMR
NW_019862758.1	211594	211616	23	0.116491493	0.3363692	-0.219877708	-9.678547809	Exon	LOC112051496	XM_024090167.1	-7973	WP_vs_DP_5mC_DMR
NW_019863086.1	338910	339438	529	0.617172987	0.386975612	0.230197376	11.69987782	Exon	LOC112051508	XM_024090177.1	1062	WP_vs_DP_5mC_DMR
NW_019863086.1	338720	338765	46	0.441176311	0.260583187	0.180593124	13.79844838	Exon	LOC112051508	XM_024090177.1	1735	WP_vs_DP_5mC_DMR
NW_019863087.1	75258	75328	71	0.849749472	0.544532158	0.305217314	10.43168783	Exon	LOC112051524	XM_024090210.1	909	WP_vs_DP_5mC_DMR
NW_019863087.1	81764	82247	484	0.519068791	0.294000935	0.225067856	142.9057186	Exon	LOC112051526	XM_024090214.1	4975	WP_vs_DP_5mC_DMR
NW_019863087.1	315006	315307	302	0.739318355	0.462555805	0.276762549	15.67361827	Exon	LOC112051528	XM_024090216.1	2681	WP_vs_DP_5mC_DMR
NW_019863088.1	150659	151043	385	0.256363075	0.430472774	-0.174109699	-159.4370885	Exon	LOC112051540	XM_024090229.1	15426	WP_vs_DP_5mC_DMR
NW_019863088.1	166849	167085	237	0.465669906	0.231632626	0.23403728	39.15772278	Exon	LOC112051539	XM_024090228.1	4256	WP_vs_DP_5mC_DMR
NW_019862758.1	360075	360126	52	0.656808952	0.48861042	0.168198532	15.6819355	Exon	LOC112051545	XM_024090244.1	953	WP_vs_DP_5mC_DMR
NW_019863090.1	89344	89364	21	0.720771667	0.553521303	0.167250364	16.89467467	Exon	LOC112051572	XM_024090280.1	3168	WP_vs_DP_5mC_DMR
NW_019863090.1	89393	89566	174	0.71279548	0.542807061	0.169988419	26.3527085	Exon	LOC112051572	XM_024090280.1	3217	WP_vs_DP_5mC_DMR
NW_019863093.1	339584	339733	150	0.722435906	0.491912663	0.230523243	17.43682456	Exon	LOC112051640	XM_024090362.1	1903	WP_vs_DP_5mC_DMR
NW_019863094.1	191026	191220	195	0.213577893	0.087615618	0.125962275	46.6668955	Exon	LOC112051655	XM_024090382.1	14608	WP_vs_DP_5mC_DMR
NW_019863098.1	286212	286323	112	0.803356423	0.650174559	0.153181863	24.00685355	Exon	LOC112051703	XM_024090479.1	1596	WP_vs_DP_5mC_DMR
NW_019862758.1	1428261	1428448	188	0.244440724	0.53777812	-0.293337396	-53.11716248	Exon	LOC112051715	XM_024090492.1	2696	WP_vs_DP_5mC_DMR
NW_019863099.1	277700	277926	227	0.390129981	0.627560458	-0.237430477	-24.92096777	Exon	LOC112051729	XM_024090510.1	2058	WP_vs_DP_5mC_DMR
NW_019863101.1	345448	345506	59	0.823027111	0.614265034	0.208762078	21.30084685	Exon	LOC112051748	XM_024090525.1	1912	WP_vs_DP_5mC_DMR
NW_019863101.1	345287	345413	127	0.824100831	0.611495495	0.212605337	20.25510038	Exon	LOC112051748	XM_024090525.1	1751	WP_vs_DP_5mC_DMR
NW_019863101.1	344635	345263	629	0.800947994	0.530313464	0.270634529	98.1434916	Exon	LOC112051748	XM_024090525.1	1099	WP_vs_DP_5mC_DMR
NW_019863101.1	227918	227970	53	0.558762387	0.382802154	0.175960233	19.15313359	Exon	LOC112051765	XM_024090547.1	4639	WP_vs_DP_5mC_DMR
NW_019863106.1	221846	222019	174	0.119903803	0.477501026	-0.357597224	-21.4867321	Exon	LOC112051815	XM_024090612.1	3420	WP_vs_DP_5mC_DMR
NW_019863107.1	478349	478676	328	0.579147875	0.317120917	0.262026958	78.90235967	Exon	LOC112051835	XM_024090646.1	3378	WP_vs_DP_5mC_DMR
NW_019863107.1	415409	415672	264	0.214303182	0.385446376	-0.171143194	-34.45752835	Exon	LOC112051853	XM_024090667.1	14706	WP_vs_DP_5mC_DMR
NW_019863107.1	415279	415364	86	0.189275389	0.341122016	-0.151846627	-25.53936456	Exon	LOC112051853	XM_024090667.1	15014	WP_vs_DP_5mC_DMR
NW_019863108.1	326516	326591	76	0.867639428	0.691709641	0.175929787	28.24128904	Exon	LOC112051868	XM_024090679.1	996	WP_vs_DP_5mC_DMR
NW_019863110.1	308482	308657	176	0.411018148	0.656465052	-0.245446903	-25.10278839	Exon	LOC112051892	XM_024090727.1	2360	WP_vs_DP_5mC_DMR
NW_019863113.1	279167	279331	165	0.840404557	0.565787923	0.274616634	19.75899797	Exon	LOC112051946	XM_024090799.1	1222	WP_vs_DP_5mC_DMR
NW_019863113.1	281505	281746	242	0.890778998	0.731411577	0.159367421	52.25065188	Exon	LOC112051947	XM_024090800.1	1672	WP_vs_DP_5mC_DMR
NW_019863119.1	78553	78592	40	0.600223725	0.303235166	0.296988559	15.1674587	Exon	LOC112052022	XM_024090903.1	3424	WP_vs_DP_5mC_DMR
NW_019863119.1	215249	215317	69	0.25264604	0.420520047	-0.167874007	-14.30614651	Exon	LOC112052031	XM_024090921.1	6007	WP_vs_DP_5mC_DMR
NW_019863119.1	215075	215108	34	0.246828905	0.403441629	-0.156612724	-15.69576927	Exon	LOC112052031	XM_024090921.1	5833	WP_vs_DP_5mC_DMR
NW_019863122.1	210241	210270	30	0.667098829	0.463422685	0.203676143	10.11693479	Exon	LOC112052066	XM_024090978.1	3031	WP_vs_DP_5mC_DMR
NW_019863128.1	158735	158806	72	0.3459145	0.525662831	-0.179748332	-12.18877089	Exon	LOC112052126	XM_024091069.1	9198	WP_vs_DP_5mC_DMR
NW_019863130.1	300835	300968	134	0.58721568	0.741922923	-0.154707243	-12.86850879	Exon	LOC112052149	XM_024091112.1	1349	WP_vs_DP_5mC_DMR
NW_019863130.1	300558	300809	252	0.572709697	0.723777514	-0.151067817	-71.87003373	Exon	LOC112052149	XM_024091112.1	1508	WP_vs_DP_5mC_DMR
NW_019863133.1	186171	186192	22	0.633281658	0.356808383	0.276473275	8.554497107	Exon	LOC112052201	XM_024091193.1	2210	WP_vs_DP_5mC_DMR
NW_019863133.1	283179	283206	28	0.237131797	0.38677663	-0.149644834	-20.86298224	Exon	LOC112052210	XM_024091209.1	2785	WP_vs_DP_5mC_DMR
NW_019863137.1	78795	78818	24	0.570215959	0.387904015	0.182311944	21.56246251	Exon	LOC112052264	XM_024091272.1	2287	WP_vs_DP_5mC_DMR
NW_019863137.1	78946	79163	218	0.566124464	0.375424482	0.190699982	34.04210407	Exon	LOC112052264	XM_024091272.1	2438	WP_vs_DP_5mC_DMR
NW_019863137.1	85836	85861	26	0.6649784	0.46309443	0.20188397	18.4864882	Exon	LOC112052271	XM_024091281.1	1358	WP_vs_DP_5mC_DMR
NW_019863138.1	455522	455760	239	0.698621143	0.446094413	0.25252673	20.68101553	Exon	LOC112052285	XM_024091304.1	2463	WP_vs_DP_5mC_DMR
NW_019862759.1	481523	481678	156	0.128970185	0.330655843	-0.201685658	-13.16382866	Exon	LOC112052322	XM_024091342.1	5781	WP_vs_DP_5mC_DMR
NW_019863141.1	51877	51941	65	0.709218617	0.531676585	0.177542032	17.69269946	Exon	LOC112052328	XM_024091346.1	1000	WP_vs_DP_5mC_DMR
NW_019863141.1	52106	52322	217	0.691337219	0.478532623	0.212804597	29.65436382	Exon	LOC112052328	XM_024091346.1	1229	WP_vs_DP_5mC_DMR
NW_019863141.1	85512	85547	36	0.861049959	0.72716696	0.133882999	17.41808961	Exon	LOC112052338	XM_024091375.1	2243	WP_vs_DP_5mC_DMR
NW_019863142.1	201385	201445	61	0.559021495	0.395729576	0.16329192	14.01454823	Exon	LOC112052350	XM_024091390.1	2078	WP_vs_DP_5mC_DMR
NW_019863143.1	132692	132827	136	0.832239533	0.651581602	0.180657931	37.07066593	Exon	LOC112052374	XM_024091411.1	1007	WP_vs_DP_5mC_DMR
NW_019862759.1	102614	102793	180	0.075893331	0.279894132	-0.204000801	-9.014951806	Exon	LOC112052397	XM_024091453.1	10966	WP_vs_DP_5mC_DMR
NW_019863146.1	150232	150870	639	0.749435918	0.470412723	0.279023195	89.80830445	Exon	LOC112052421	XM_024091484.1	894	WP_vs_DP_5mC_DMR
NW_019863149.1	262668	262781	114	0.741314608	0.555123276	0.186191332	28.71912294	Exon	LOC112052442	XM_024091523.1	2387	WP_vs_DP_5mC_DMR
NW_019863149.1	262832	262880	49	0.748926796	0.535307505	0.213619291	13.74363328	Exon	LOC112052442	XM_024091523.1	2551	WP_vs_DP_5mC_DMR
NW_019863149.1	36210	36257	48	0.676806966	0.53541244	0.141394526	15.59572681	Exon	LOC112052449	XM_024091533.1	3337	WP_vs_DP_5mC_DMR
NW_019863149.1	36440	36504	65	0.671338626	0.52498025	0.146358375	17.18165881	Exon	LOC112052449	XM_024091533.1	3567	WP_vs_DP_5mC_DMR
NW_019863149.1	36284	36311	28	0.678582774	0.524070458	0.154512317	17.00184988	Exon	LOC112052449	XM_024091533.1	3411	WP_vs_DP_5mC_DMR
NW_019863149.1	36070	36170	101	0.676358454	0.509556236	0.166802218	16.64905462	Exon	LOC112052449	XM_024091533.1	3197	WP_vs_DP_5mC_DMR
NW_019863151.1	115312	115489	178	0.809404744	0.583610225	0.225794519	61.29613307	Exon	LOC112052479	XM_024091578.1	1530	WP_vs_DP_5mC_DMR
NW_019863155.1	122355	122387	33	0.692930085	0.514242806	0.17868728	11.14038975	Exon	LOC112052515	XM_024091628.1	8631	WP_vs_DP_5mC_DMR
NW_019863155.1	177428	177448	21	0.663450164	0.491037468	0.172412697	13.16580522	Exon	LOC112052522	XM_024091636.1	888	WP_vs_DP_5mC_DMR
NW_019862759.1	215525	215558	34	0.83654104	0.654940139	0.181600901	11.5370882	Exon	LOC112052534	XM_024091658.1	1230	WP_vs_DP_5mC_DMR
NW_019863155.1	70790	70886	97	0.141314089	0.316851122	-0.175537034	-16.67325288	Exon	LOC112052539	XM_024091663.1	2158	WP_vs_DP_5mC_DMR
NW_019863155.1	70667	70723	57	0.135699056	0.307016842	-0.171317786	-18.49164806	Exon	LOC112052539	XM_024091663.1	2321	WP_vs_DP_5mC_DMR
NW_019863158.1	230842	231353	512	0.828210249	0.582627069	0.24558318	85.69468395	Exon	LOC112052563	XM_024091689.1	1123	WP_vs_DP_5mC_DMR
NW_019863160.1	55526	55617	92	0.632273857	0.459357327	0.17291653	12.63337598	Exon	LOC112052581	XM_024091718.1	1167	WP_vs_DP_5mC_DMR
NW_019863163.1	97860	98119	260	0.759970878	0.551827155	0.208143723	61.20243813	Exon	LOC112052614	XM_024091763.1	1836	WP_vs_DP_5mC_DMR
NW_019863171.1	96000	96162	163	0.874298846	0.710173283	0.164125563	20.92296788	Exon	LOC112052724	XM_024091904.1	1236	WP_vs_DP_5mC_DMR
NW_019863172.1	229525	229574	50	0.664248034	0.519841124	0.14440691	26.1902592	Exon	LOC112052740	XM_024091930.1	1932	WP_vs_DP_5mC_DMR
NW_019863172.1	229596	229702	107	0.663797865	0.50653544	0.157262425	30.28812639	Exon	LOC112052740	XM_024091930.1	2003	WP_vs_DP_5mC_DMR
NW_019863172.1	209426	209802	377	0.238799293	0.566859179	-0.328059886	-28.53596789	Exon	LOC112052742	XM_024091932.1	3628	WP_vs_DP_5mC_DMR
NW_019862759.1	623324	623350	27	0.862983958	0.675248451	0.187735508	15.18668998	Exon	LOC112052747	XM_024091987.1	974	WP_vs_DP_5mC_DMR
NW_019862759.1	622257	622278	22	0.717017889	0.5476115	0.169406389	10.71724684	Exon	LOC112052747	XM_024091987.1	2046	WP_vs_DP_5mC_DMR
NW_019863176.1	164318	165000	683	0.818044361	0.54811353	0.26993083	87.06417483	Exon	Trnal-uaa-4	rna-Trnal-uaa-4	926	WP_vs_DP_5mC_DMR
NW_019863177.1	214995	215281	287	0.838773722	0.657293708	0.181480014	63.08877151	Exon	LOC112052798	XM_024092022.1	1718	WP_vs_DP_5mC_DMR
NW_019863185.1	236978	237551	574	0.665067099	0.394978304	0.270088795	35.56808151	Exon	LOC112052901	XM_024092144.1	1897	WP_vs_DP_5mC_DMR
NW_019863196.1	267630	267717	88	0.696761568	0.529594584	0.167166984	20.13178616	Exon	LOC112053009	XM_024092267.1	2785	WP_vs_DP_5mC_DMR
NW_019862759.1	1322531	1322570	40	0.755101809	0.502798103	0.252303706	10.54626463	Exon	LOC112053016	XM_024092278.1	677	WP_vs_DP_5mC_DMR
NW_019863198.1	111313	111732	420	0.75063812	0.526367209	0.224270911	27.4595199	Exon	LOC112053032	XM_024092291.1	1710	WP_vs_DP_5mC_DMR
NW_019863204.1	268266	268800	535	0.19824853	0.400311515	-0.202062985	-28.45761345	Exon	LOC112053080	XM_024092363.1	2855	WP_vs_DP_5mC_DMR
NW_019863213.1	60081	60330	250	0.813929245	0.589781811	0.224147434	43.88086992	Exon	LOC112053153	XM_024092464.1	1933	WP_vs_DP_5mC_DMR
NW_019863213.1	60847	60879	33	0.720994564	0.505800613	0.21519395	12.4659626	Exon	LOC112053153	XM_024092464.1	2699	WP_vs_DP_5mC_DMR
NW_019863213.1	60378	60726	349	0.77502734	0.553049157	0.221978183	63.35473499	Exon	LOC112053153	XM_024092464.1	2230	WP_vs_DP_5mC_DMR
NW_019863213.1	60778	60809	32	0.723233697	0.497465637	0.22576806	12.2398844	Exon	LOC112053153	XM_024092464.1	2630	WP_vs_DP_5mC_DMR
NW_019863215.1	278240	278359	120	0.617779198	0.420160628	0.19761857	17.08647685	Exon	LOC112053184	XM_024092507.1	2484	WP_vs_DP_5mC_DMR
NW_019863215.1	28006	28088	83	0.585567137	0.339275772	0.246291365	32.32048291	Exon	LOC112053188	XM_024092514.1	11030	WP_vs_DP_5mC_DMR
NW_019863216.1	129755	129800	46	0.679518337	0.489205134	0.190313202	23.3495586	Exon	LOC112053208	XM_024092544.1	2090	WP_vs_DP_5mC_DMR
NW_019862759.1	2384304	2384352	49	0.380280996	0.591425032	-0.211144036	-13.66558667	Exon	LOC112053224	XM_024092587.1	2495	WP_vs_DP_5mC_DMR
NW_019863219.1	147706	147782	77	0.616868938	0.336818766	0.280050172	17.17684458	Exon	LOC112053234	XM_024092605.1	959	WP_vs_DP_5mC_DMR
NW_019863221.1	214913	215104	192	0.25658224	0.445297014	-0.188714774	-9.744802107	Exon	LOC112053258	XM_024092626.1	3867	WP_vs_DP_5mC_DMR
