Chr	start	end	width	meanMeth1	meanMeth2	diffMeth	areaStat	annotation	geneId	transcriptId	distanceToTSS	Sample
NW_019862794.1	1180157	1180254	98	0.556885899	0.716202742	-0.159316843	-12.98292751	Exon	LOC112043673	XM_024079187.1	1906	DP_vs_D15_5mC_DMR
NW_019862794.1	1179286	1179351	66	0.594193322	0.821673037	-0.227479715	-36.71007228	Exon	LOC112043673	XM_024079187.1	1035	DP_vs_D15_5mC_DMR
NW_019862796.1	630253	630288	36	0.427620685	0.595322608	-0.167701923	-12.28849316	Exon	LOC112043739	XM_024079288.1	4235	DP_vs_D15_5mC_DMR
NW_019862796.1	1268600	1268959	360	0.435736585	0.662328716	-0.22659213	-82.8485564	Exon	LOC112043754	XM_024079313.1	2336	DP_vs_D15_5mC_DMR
NW_019862796.1	1267965	1267997	33	0.537256816	0.741344522	-0.204087706	-11.74987755	Exon	LOC112043754	XM_024079313.1	1701	DP_vs_D15_5mC_DMR
NW_019862796.1	1268157	1268191	35	0.554724327	0.730811749	-0.176087422	-16.13333731	Exon	LOC112043754	XM_024079313.1	1893	DP_vs_D15_5mC_DMR
NW_019862798.1	1254914	1254979	66	0.540297811	0.345383013	0.194914798	14.55151391	Exon	LOC112043807	XM_024079404.1	7763	DP_vs_D15_5mC_DMR
NW_019862798.1	1255143	1255370	228	0.496467399	0.256263286	0.240204113	18.18708645	Exon	LOC112043807	XM_024079404.1	7372	DP_vs_D15_5mC_DMR
NW_019862799.1	202856	203462	607	0.326897162	0.615040845	-0.288143683	-27.99744182	Exon	LOC112043828	XM_024079441.1	900	DP_vs_D15_5mC_DMR
NW_019862799.1	1164514	1164903	390	0.339940629	0.158054153	0.181886477	56.76391969	Exon	LOC112043870	XM_024079528.1	6380	DP_vs_D15_5mC_DMR
NW_019862800.1	249966	250009	44	0.603492601	0.776946078	-0.173453476	-19.07320378	Exon	LOC112043907	XM_024079571.1	2278	DP_vs_D15_5mC_DMR
NW_019862800.1	636643	636709	67	0.350256111	0.108682531	0.24157358	13.92637752	Exon	LOC112043932	XM_024079612.1	2865	DP_vs_D15_5mC_DMR
NW_019862801.1	748294	748316	23	0.525838203	0.699226578	-0.173388375	-14.38949962	Exon	LOC112044000	XM_024079715.1	1685	DP_vs_D15_5mC_DMR
NW_019862802.1	38322	38660	339	0.519131964	0.2750149	0.244117063	40.81756617	Exon	LOC112044028	XM_024079748.1	2985	DP_vs_D15_5mC_DMR
NW_019862802.1	211308	211371	64	0.586617694	0.785783249	-0.199165556	-16.61624221	Exon	LOC112044033	XM_024079753.1	1015	DP_vs_D15_5mC_DMR
NW_019862802.1	211395	211452	58	0.594276362	0.770497016	-0.176220654	-18.79657489	Exon	LOC112044033	XM_024079753.1	934	DP_vs_D15_5mC_DMR
NW_019862802.1	211524	211545	22	0.592149442	0.751425967	-0.159276525	-15.16322826	Exon	LOC112044033	XM_024079753.1	841	DP_vs_D15_5mC_DMR
NW_019862803.1	366326	366911	586	0.566400126	0.790486938	-0.224086812	-19.29954688	Exon	LOC112044088	XM_024079825.1	1022	DP_vs_D15_5mC_DMR
NW_019862804.1	543298	543355	58	0.608562651	0.783644985	-0.175082334	-16.35344108	Exon	LOC112044167	XM_024079918.1	1056	DP_vs_D15_5mC_DMR
NW_019862750.1	1192544	1192621	78	0.561791671	0.747793332	-0.186001661	-38.73148625	Exon	LOC112044242	XM_024080015.1	1345	DP_vs_D15_5mC_DMR
NW_019862805.1	1103612	1103666	55	0.166418962	0.450483467	-0.284064505	-18.14627208	Exon	LOC112044255	XM_024080048.1	677	DP_vs_D15_5mC_DMR
NW_019862806.1	34596	34962	367	0.359612551	0.557185228	-0.197572677	-60.5984042	Exon	LOC112044282	XM_024080082.1	2485	DP_vs_D15_5mC_DMR
NW_019862806.1	537022	537055	34	0.516425342	0.748555768	-0.232130426	-15.18951937	Exon	LOC112044288	XM_024080092.1	930	DP_vs_D15_5mC_DMR
NW_019862806.1	536756	536851	96	0.485892685	0.713176009	-0.227283324	-28.91806391	Exon	LOC112044288	XM_024080092.1	664	DP_vs_D15_5mC_DMR
NW_019862806.1	536653	536693	41	0.473543241	0.692196842	-0.218653601	-10.62285467	Exon	LOC112044288	XM_024080092.1	561	DP_vs_D15_5mC_DMR
NW_019862807.1	261901	262089	189	0.296137518	0.492573134	-0.196435616	-15.02708252	Exon	LOC112044358	XM_024080181.1	3058	DP_vs_D15_5mC_DMR
NW_019862807.1	1104484	1104603	120	0.590239437	0.242280978	0.347958459	38.29243035	Exon	LOC112044372	XM_024080200.1	8904	DP_vs_D15_5mC_DMR
NW_019862808.1	1286192	1286290	99	0.406496066	0.715105496	-0.30860943	-51.31564212	Exon	LOC112044401	XM_024080243.1	664	DP_vs_D15_5mC_DMR
NW_019862809.1	844192	844215	24	0.589806711	0.790000764	-0.200194054	-17.16205747	Exon	LOC112044443	XM_024080294.1	1309	DP_vs_D15_5mC_DMR
NW_019862810.1	138004	138208	205	0.470584133	0.175423415	0.295160718	15.01981254	Exon	LOC112044478	XM_024080346.1	5038	DP_vs_D15_5mC_DMR
NW_019862811.1	751823	751895	73	0.457732	0.644471581	-0.186739581	-15.32679286	Exon	LOC112044534	XM_024080416.1	2688	DP_vs_D15_5mC_DMR
NW_019862811.1	750962	751523	562	0.344069547	0.547270958	-0.203201412	-173.1985865	Exon	LOC112044534	XM_024080416.1	3060	DP_vs_D15_5mC_DMR
NW_019862811.1	750801	750856	56	0.385151277	0.56364793	-0.178496653	-18.43716474	Exon	LOC112044534	XM_024080416.1	3727	DP_vs_D15_5mC_DMR
NW_019862811.1	750879	750906	28	0.386441855	0.553733717	-0.167291862	-12.02515932	Exon	LOC112044534	XM_024080416.1	3677	DP_vs_D15_5mC_DMR
NW_019862813.1	41113	41526	414	0.386749908	0.204770951	0.181978957	29.32837614	Exon	LOC112044612	XM_024080497.1	880	DP_vs_D15_5mC_DMR
NW_019862813.1	925026	925218	193	0.362158358	0.676474056	-0.314315698	-13.14405874	Exon	LOC112044625	XM_024080524.1	3499	DP_vs_D15_5mC_DMR
NW_019862814.1	915698	915748	51	0.508904081	0.696366986	-0.187462905	-16.30559906	Exon	LOC112044650	XM_024080554.1	813	DP_vs_D15_5mC_DMR
NW_019862816.1	823346	823418	73	0.522673617	0.716215703	-0.193542086	-11.39870193	Exon	LOC112044701	XM_024080623.1	859	DP_vs_D15_5mC_DMR
NW_019862816.1	823255	823315	61	0.509724618	0.702674393	-0.192949775	-17.01553017	Exon	LOC112044701	XM_024080623.1	962	DP_vs_D15_5mC_DMR
NW_019862816.1	363876	364026	151	0.617193806	0.830913466	-0.21371966	-15.42835888	Exon	LOC112044706	XM_024080630.1	768	DP_vs_D15_5mC_DMR
NW_019862816.1	364069	364098	30	0.638053643	0.84279876	-0.204745117	-10.3064826	Exon	LOC112044706	XM_024080630.1	961	DP_vs_D15_5mC_DMR
NW_019862817.1	999391	999451	61	0.551752313	0.753217391	-0.201465078	-27.72793672	Exon	LOC112044744	XM_024080690.1	1369	DP_vs_D15_5mC_DMR
NW_019862751.1	1426845	1426867	23	0.502094675	0.334753715	0.16734096	11.91746216	Exon	LOC112044754	XM_024080711.1	3058	DP_vs_D15_5mC_DMR
NW_019862751.1	1426906	1426931	26	0.520954462	0.34250793	0.178446532	13.01786381	Exon	LOC112044754	XM_024080711.1	3119	DP_vs_D15_5mC_DMR
NW_019862751.1	1427062	1427103	42	0.520163137	0.327691456	0.19247168	12.63460973	Exon	LOC112044754	XM_024080711.1	3275	DP_vs_D15_5mC_DMR
NW_019862817.1	845306	845448	143	0.269573967	0.527202648	-0.257628681	-9.381764619	Exon	LOC112044760	XM_024080714.1	545	DP_vs_D15_5mC_DMR
NW_019862817.1	845489	845521	33	0.346260635	0.571883826	-0.225623191	-11.9585701	Exon	LOC112044760	XM_024080714.1	728	DP_vs_D15_5mC_DMR
NW_019862817.1	144276	144296	21	0.530090299	0.338941108	0.191149191	11.9829337	Exon	LOC112044804	XM_024080769.1	4712	DP_vs_D15_5mC_DMR
NW_019862817.1	14192	14226	35	0.56960349	0.767552707	-0.197949217	-13.06836214	Exon	LOC112044808	XM_024080775.1	1614	DP_vs_D15_5mC_DMR
NW_019862819.1	367187	367433	247	0.498183662	0.739099774	-0.240916112	-21.19816304	Exon	LOC112044869	XM_024080853.1	1874	DP_vs_D15_5mC_DMR
NW_019862819.1	1082285	1082835	551	0.548042983	0.817355676	-0.269312693	-189.6728894	Exon	LOC112044887	XM_024080881.1	1604	DP_vs_D15_5mC_DMR
NW_019862819.1	1006481	1006540	60	0.656261275	0.827093618	-0.170832343	-23.96413463	Exon	LOC112044891	XM_024080886.1	1505	DP_vs_D15_5mC_DMR
NW_019862820.1	601452	601530	79	0.660702172	0.829987563	-0.169285391	-35.20291669	Exon	LOC112044956	XM_024080974.1	1395	DP_vs_D15_5mC_DMR
NW_019862821.1	369597	369874	278	0.414169013	0.670392328	-0.256223315	-63.83117239	Exon	LOC112045004	XM_024081031.1	2185	DP_vs_D15_5mC_DMR
NW_019862821.1	376574	377033	460	0.455929452	0.294343164	0.161586288	113.44791	Exon	LOC112045004	XM_024081031.1	9162	DP_vs_D15_5mC_DMR
NW_019862821.1	135739	136010	272	0.439480512	0.276019409	0.163461103	58.25585698	Exon	LOC112045019	XM_024081053.1	7272	DP_vs_D15_5mC_DMR
NW_019862825.1	213735	213879	145	0.44860697	0.676277798	-0.227670827	-16.73939347	Exon	LOC112045186	XM_024081278.1	958	DP_vs_D15_5mC_DMR
NW_019862826.1	144349	144392	44	0.451968557	0.750841711	-0.298873154	-11.94428007	Exon	LOC112045208	XM_024081303.1	597	DP_vs_D15_5mC_DMR
NW_019862826.1	144421	144586	166	0.466353202	0.742439818	-0.276086616	-19.80301987	Exon	LOC112045208	XM_024081303.1	669	DP_vs_D15_5mC_DMR
NW_019862826.1	201497	201601	105	0.363376821	0.657940371	-0.29456355	-11.64784777	Exon	LOC112045218	XM_024081312.1	2775	DP_vs_D15_5mC_DMR
NW_019862826.1	199766	201364	1599	0.250352083	0.485586354	-0.235234271	-9.068106343	Exon	LOC112045218	XM_024081312.1	3012	DP_vs_D15_5mC_DMR
NW_019862827.1	215164	215231	68	0.547961565	0.832269189	-0.284307625	-16.38176381	Exon	LOC112045272	XM_024081387.1	2138	DP_vs_D15_5mC_DMR
NW_019862828.1	964090	964639	550	0.461079579	0.707038463	-0.245958885	-122.3427558	Exon	LOC112045298	XM_024081422.1	1188	DP_vs_D15_5mC_DMR
NW_019862830.1	901369	901686	318	0.471523183	0.708676424	-0.237153241	-51.47713008	Exon	LOC112045369	XM_024081524.1	2369	DP_vs_D15_5mC_DMR
NW_019862830.1	891579	891648	70	0.436442851	0.624504369	-0.188061519	-36.8284014	Exon	LOC112045371	XM_024081526.1	1563	DP_vs_D15_5mC_DMR
NW_019862752.1	282352	282426	75	0.524060922	0.756575645	-0.232514723	-18.90130905	Exon	LOC112045373	XM_024081532.1	1456	DP_vs_D15_5mC_DMR
NW_019862752.1	282471	282502	32	0.524060922	0.756575645	-0.232514723	-11.72175623	Exon	LOC112045373	XM_024081532.1	1380	DP_vs_D15_5mC_DMR
NW_019862835.1	211085	211278	194	0.406891773	0.249921582	0.156970192	45.42554913	Exon	LOC112045569	XM_024081801.1	5065	DP_vs_D15_5mC_DMR
NW_019862837.1	89029	89206	178	0.616094022	0.804041483	-0.187947461	-14.6210563	Exon	LOC112045635	XM_024081904.1	936	DP_vs_D15_5mC_DMR
NW_019862837.1	89730	89757	28	0.707972952	0.879405045	-0.171432093	-10.15323469	Exon	LOC112045635	XM_024081904.1	1637	DP_vs_D15_5mC_DMR
NW_019862837.1	20295	20594	300	0.497054971	0.670081715	-0.173026744	-72.28052109	Exon	LOC112045661	XM_024081936.1	3080	DP_vs_D15_5mC_DMR
NW_019862837.1	888066	888108	43	0.494629649	0.758359779	-0.26373013	-26.41918102	Exon	LOC112045665	XM_024081943.1	1468	DP_vs_D15_5mC_DMR
NW_019862838.1	234774	234802	29	0.548103905	0.726162758	-0.178058853	-18.14753767	Exon	LOC112045681	XM_024081962.1	1008	DP_vs_D15_5mC_DMR
NW_019862839.1	666454	666539	86	0.471345435	0.725082796	-0.253737361	-11.58501373	Exon	LOC112045729	XM_024082028.1	865	DP_vs_D15_5mC_DMR
NW_019862840.1	1005117	1005195	79	0.469315467	0.705845857	-0.23653039	-16.21421094	Exon	LOC112045766	XM_024082080.1	2853	DP_vs_D15_5mC_DMR
NW_019862841.1	304171	304232	62	0.557389562	0.746375621	-0.188986058	-10.91747847	Exon	LOC112045800	XM_024082138.1	1722	DP_vs_D15_5mC_DMR
NW_019862841.1	304253	304335	83	0.566406758	0.743163699	-0.176756941	-40.53170393	Exon	LOC112045800	XM_024082138.1	1619	DP_vs_D15_5mC_DMR
NW_019862841.1	299613	300110	498	0.201590312	0.418373027	-0.216782715	-24.0110747	Exon	LOC112045800	XM_024082138.1	5844	DP_vs_D15_5mC_DMR
NW_019862841.1	363579	363755	177	0.602519718	0.752800715	-0.150280997	-71.35276702	Exon	LOC112045807	XM_024082151.1	1435	DP_vs_D15_5mC_DMR
NW_019862843.1	231474	231570	97	0.54884403	0.382563474	0.166280557	31.83450817	Exon	LOC112045885	XM_024082263.1	2853	DP_vs_D15_5mC_DMR
NW_019862844.1	678365	678520	156	0.333484088	0.146314991	0.187169097	12.47339941	Exon	LOC112045944	XM_024082345.1	24471	DP_vs_D15_5mC_DMR
NW_019862846.1	524217	524542	326	0.421102816	0.23817606	0.182926756	53.64469825	Exon	LOC112046057	XM_024082524.1	2509	DP_vs_D15_5mC_DMR
NW_019862846.1	267844	269859	2016	0.354718478	0.088012814	0.266705664	18.45579221	Exon	LOC112046065	XM_024082533.1	23761	DP_vs_D15_5mC_DMR
NW_019862846.1	269889	269912	24	0.427694131	0.206245389	0.221448742	8.753837681	Exon	LOC112046043	XM_024082500.1	24204	DP_vs_D15_5mC_DMR
NW_019862847.1	972002	972529	528	0.227353773	0.052248956	0.175104816	37.49857324	Exon	LOC112046081	XM_024082560.1	-3054	DP_vs_D15_5mC_DMR
NW_019862752.1	1896341	1896407	67	0.386684079	0.585788246	-0.199104167	-11.05334185	Exon	LOC112046089	XM_024082580.1	1511	DP_vs_D15_5mC_DMR
NW_019862847.1	409803	409839	37	0.483536987	0.678471671	-0.194934684	-10.34197716	Exon	LOC112046091	XM_024082586.1	1763	DP_vs_D15_5mC_DMR
NW_019862847.1	403681	403768	88	0.499236515	0.727188278	-0.227951763	-11.68631596	Exon	LOC112046092	XM_024082587.1	1784	DP_vs_D15_5mC_DMR
NW_019862848.1	322255	322391	137	0.627925069	0.83643756	-0.208512491	-14.97362014	Exon	LOC112046102	XM_024082594.1	1393	DP_vs_D15_5mC_DMR
NW_019862848.1	209744	209915	172	0.393322895	0.173241309	0.220081585	12.213742	Exon	LOC112046116	XM_024082616.1	3210	DP_vs_D15_5mC_DMR
NW_019862849.1	801136	801402	267	0.336659478	0.120636871	0.216022606	74.21823453	Exon	LOC112046146	XM_024082658.1	5363	DP_vs_D15_5mC_DMR
NW_019862849.1	771385	771484	100	0.584202379	0.756864455	-0.172662076	-12.9591961	Exon	LOC112046146	XM_024082657.1	-2588	DP_vs_D15_5mC_DMR
NW_019862849.1	338588	338630	43	0.578974137	0.773360177	-0.19438604	-28.04377497	Exon	LOC112046157	XM_024082677.1	1179	DP_vs_D15_5mC_DMR
NW_019862853.1	727016	727103	88	0.556405652	0.754946556	-0.198540905	-10.45353027	Exon	LOC112046290	XM_024082889.1	680	DP_vs_D15_5mC_DMR
NW_019862853.1	829014	829052	39	0.474270221	0.635334209	-0.161063988	-17.13230453	Exon	LOC112046292	XM_024082891.1	2204	DP_vs_D15_5mC_DMR
NW_019862856.1	789780	789837	58	0.616528833	0.388407616	0.228121218	10.72011829	Exon	LOC112046382	XM_024083013.1	2080	DP_vs_D15_5mC_DMR
NW_019862857.1	16717	16755	39	0.616495715	0.418358864	0.198136851	22.95034784	Exon	LOC112046429	XM_024083045.1	3301	DP_vs_D15_5mC_DMR
NW_019862857.1	638143	638354	212	0.173499319	0.460855462	-0.287356143	-26.68164036	Exon	LOC112046430	XM_024083046.1	3404	DP_vs_D15_5mC_DMR
NW_019862858.1	827872	827920	49	0.52138373	0.729339201	-0.20795547	-20.14494455	Exon	LOC112046473	XM_024083097.1	1596	DP_vs_D15_5mC_DMR
NW_019862858.1	827970	828106	137	0.533423417	0.72843807	-0.195014653	-26.26318507	Exon	LOC112046473	XM_024083097.1	1410	DP_vs_D15_5mC_DMR
NW_019862862.1	810722	811053	332	0.4210224	0.645866893	-0.224844493	-79.10712059	Exon	LOC112046572	XM_024083267.1	4073	DP_vs_D15_5mC_DMR
NW_019862862.1	840743	840800	58	0.548028051	0.792151211	-0.24412316	-12.64206482	Exon	LOC112046579	XM_024083277.1	1583	DP_vs_D15_5mC_DMR
NW_019862863.1	365101	365316	216	0.536720904	0.836454283	-0.299733379	-37.2363635	Exon	LOC112046595	XM_024083285.1	1167	DP_vs_D15_5mC_DMR
NW_019862753.1	202782	202831	50	0.642887375	0.870956663	-0.228069288	-29.02006209	Exon	LOC112046594	XM_024083286.1	953	DP_vs_D15_5mC_DMR
NW_019862753.1	204057	204207	151	0.368049442	0.516589196	-0.148539754	-14.91863277	Exon	LOC112046594	XM_024083286.1	2228	DP_vs_D15_5mC_DMR
NW_019862866.1	304613	304729	117	0.569105049	0.792424743	-0.223319694	-35.23448411	Exon	LOC112046666	XM_024083379.1	1497	DP_vs_D15_5mC_DMR
NW_019862867.1	531463	531521	59	0.473686315	0.76044897	-0.286762655	-10.65862725	Exon	LOC112046685	XM_024083406.1	1167	DP_vs_D15_5mC_DMR
NW_019862867.1	28662	28906	245	0.438894305	0.704911774	-0.266017469	-32.5323136	Exon	LOC112046687	XM_024083408.1	644	DP_vs_D15_5mC_DMR
NW_019862869.1	70235	70289	55	0.636812033	0.781997104	-0.145185072	-27.151647	Exon	LOC112046713	XM_024083464.1	2238	DP_vs_D15_5mC_DMR
NW_019862869.1	70319	70356	38	0.636812033	0.781997104	-0.145185072	-16.61449532	Exon	LOC112046713	XM_024083464.1	2171	DP_vs_D15_5mC_DMR
NW_019862872.1	432937	433001	65	0.499665275	0.340643159	0.159022116	30.65326157	Exon	LOC112046814	XM_024083620.1	5191	DP_vs_D15_5mC_DMR
NW_019862872.1	433142	433369	228	0.53050544	0.304913692	0.225591749	47.61195365	Exon	LOC112046814	XM_024083620.1	5396	DP_vs_D15_5mC_DMR
NW_019862872.1	381400	381612	213	0.514282742	0.262062558	0.252220185	47.49372058	Exon	LOC112046820	XM_024083627.1	560	DP_vs_D15_5mC_DMR
NW_019862753.1	1194940	1196998	2059	0.568447047	0.773612312	-0.205165265	-18.15941933	Exon	LOC112046888	XM_024083735.1	1143	DP_vs_D15_5mC_DMR
NW_019862878.1	923036	923185	150	0.575551899	0.859918782	-0.284366883	-11.69899269	Exon	LOC112046950	XM_024083815.1	876	DP_vs_D15_5mC_DMR
NW_019862879.1	63433	63485	53	0.380954375	0.125803489	0.255150886	9.642776371	Exon	LOC112046977	XM_024083855.1	10396	DP_vs_D15_5mC_DMR
NW_019862753.1	1321276	1321343	68	0.350749494	0.528358535	-0.177609041	-21.90658956	Exon	LOC112047008	XM_024083903.1	3208	DP_vs_D15_5mC_DMR
NW_019862753.1	1321140	1321201	62	0.351565539	0.499561183	-0.147995644	-21.52966044	Exon	LOC112047008	XM_024083903.1	3072	DP_vs_D15_5mC_DMR
NW_019862753.1	1326735	1327055	321	0.504064348	0.852935107	-0.34887076	-59.31978082	Exon	LOC112047046	XM_024083959.1	1732	DP_vs_D15_5mC_DMR
NW_019862881.1	410529	410552	24	0.599357767	0.747835158	-0.148477391	-10.66377008	Exon	LOC112047070	XM_024083989.1	1491	DP_vs_D15_5mC_DMR
NW_019862881.1	656434	656545	112	0.452419075	0.804342211	-0.351923136	-33.04939503	Exon	LOC112047073	XM_024083990.1	1771	DP_vs_D15_5mC_DMR
NW_019862753.1	1509518	1509985	468	0.429537177	0.694973041	-0.265435865	-53.98115164	Exon	LOC112047071	XM_024083993.1	2075	DP_vs_D15_5mC_DMR
NW_019862882.1	679246	679287	42	0.639025982	0.806762258	-0.167736276	-17.58169265	Exon	LOC112047090	XM_024084008.1	2518	DP_vs_D15_5mC_DMR
NW_019862882.1	736209	736230	22	0.437685025	0.285956075	0.151728951	9.801501658	Exon	LOC112047091	XM_024084009.1	9588	DP_vs_D15_5mC_DMR
NW_019862882.1	262971	263008	38	0.463251119	0.667665938	-0.204414818	-21.1614064	Exon	LOC112047118	XM_024084041.1	-3245	DP_vs_D15_5mC_DMR
NW_019862882.1	491227	491620	394	0.482466031	0.756504048	-0.274038016	-111.1017909	Exon	LOC112047134	XM_024084126.1	3222	DP_vs_D15_5mC_DMR
NW_019862883.1	577667	578127	461	0.447423866	0.650895709	-0.203471843	-55.89587047	Exon	LOC112047163	XM_024084176.1	3760	DP_vs_D15_5mC_DMR
NW_019862884.1	689597	690097	501	0.437558988	0.70806184	-0.270502852	-25.02948629	Exon	LOC112047227	XM_024084262.1	650	DP_vs_D15_5mC_DMR
NW_019862884.1	690438	690740	303	0.569613297	0.86011008	-0.290496782	-43.60143541	Exon	LOC112047227	XM_024084262.1	1491	DP_vs_D15_5mC_DMR
NW_019862884.1	691471	691682	212	0.572247696	0.80359907	-0.231351374	-12.11625199	Exon	LOC112047227	XM_024084262.1	2524	DP_vs_D15_5mC_DMR
NW_019862885.1	646024	646049	26	0.670482397	0.846210611	-0.175728214	-14.05617614	Exon	LOC112047234	XM_024084270.1	2182	DP_vs_D15_5mC_DMR
NW_019862885.1	537326	537601	276	0.580858487	0.796924241	-0.216065754	-48.49745255	Exon	LOC112047242	XR_002886935.1	568	DP_vs_D15_5mC_DMR
NW_019862886.1	149685	150075	391	0.66315097	0.880995646	-0.217844676	-75.42489189	Exon	LOC112047257	XM_024084312.1	1515	DP_vs_D15_5mC_DMR
NW_019862887.1	623481	623678	198	0.479057483	0.82299163	-0.343934147	-13.94216604	Exon	LOC112047291	XM_024084364.1	689	DP_vs_D15_5mC_DMR
NW_019862891.1	491732	491904	173	0.348367046	0.117135467	0.231231579	15.52113017	Exon	LOC112047388	XM_024084502.1	11183	DP_vs_D15_5mC_DMR
NW_019862892.1	30194	30222	29	0.600736731	0.78022436	-0.179487628	-16.88002326	Exon	LOC112047419	XM_024084544.1	1594	DP_vs_D15_5mC_DMR
NW_019862892.1	30261	30299	39	0.603513767	0.771852808	-0.168339041	-15.87327653	Exon	LOC112047419	XM_024084544.1	1661	DP_vs_D15_5mC_DMR
NW_019862893.1	660188	660631	444	0.606872487	0.808881353	-0.202008866	-160.0604862	Exon	LOC112047435	XM_024084560.1	864	DP_vs_D15_5mC_DMR
NW_019862893.1	390598	390769	172	0.521338402	0.690139842	-0.16880144	-26.09823617	Exon	LOC112047440	XM_024084566.1	4077	DP_vs_D15_5mC_DMR
NW_019862893.1	390815	390852	38	0.53917062	0.704415002	-0.165244383	-26.35080962	Exon	LOC112047440	XM_024084566.1	4294	DP_vs_D15_5mC_DMR
NW_019862894.1	224430	224491	62	0.387138091	0.203321135	0.183816956	18.01294683	Exon	LOC112047488	XM_024084619.1	3160	DP_vs_D15_5mC_DMR
NW_019862894.1	847982	848134	153	0.172587655	0.385212714	-0.212625059	-19.11743326	Exon	LOC112047492	XM_024084622.1	9000	DP_vs_D15_5mC_DMR
NW_019862897.1	443035	443067	33	0.511942064	0.694634261	-0.182692197	-11.97797254	Exon	LOC112047593	XM_024084741.1	3454	DP_vs_D15_5mC_DMR
NW_019862900.1	385617	385652	36	0.181693254	0.396704804	-0.21501155	-16.7675482	Exon	LOC112047659	XM_024084848.1	12680	DP_vs_D15_5mC_DMR
NW_019862904.1	995307	995534	228	0.490398005	0.734955858	-0.244557853	-15.11002821	Exon	LOC112047770	XM_024085009.1	1432	DP_vs_D15_5mC_DMR
NW_019862906.1	9297	9324	28	0.60063678	0.769313537	-0.168676757	-17.61632336	Exon	LOC112047852	XM_024085121.1	1408	DP_vs_D15_5mC_DMR
NW_019862907.1	434979	435309	331	0.519651026	0.303889458	0.215761568	40.91726692	Exon	LOC112047866	XM_024085139.1	1747	DP_vs_D15_5mC_DMR
NW_019862907.1	464048	464893	846	0.323195454	0.05338004	0.269815414	15.577185	Exon	LOC112047892	XM_024085183.1	4057	DP_vs_D15_5mC_DMR
NW_019862908.1	371433	371512	80	0.428955624	0.708229895	-0.279274271	-16.56527627	Exon	LOC112047903	XM_024085198.1	862	DP_vs_D15_5mC_DMR
NW_019862908.1	173384	173466	83	0.708674264	0.844053748	-0.135379484	-22.68276453	Exon	LOC112047913	XM_024085210.1	1845	DP_vs_D15_5mC_DMR
NW_019862908.1	434086	434106	21	0.415076583	0.612409511	-0.197332927	-10.94621031	Exon	LOC112047927	XM_024085235.1	6282	DP_vs_D15_5mC_DMR
NW_019862908.1	433890	433944	55	0.409857713	0.589878595	-0.180020882	-14.2558001	Exon	LOC112047927	XM_024085235.1	6086	DP_vs_D15_5mC_DMR
NW_019862909.1	98980	99077	98	0.481906218	0.713396285	-0.231490067	-30.07187256	Exon	LOC112047932	XM_024085243.1	1896	DP_vs_D15_5mC_DMR
NW_019862909.1	511661	511878	218	0.439738389	0.665968519	-0.22623013	-40.24081059	Exon	LOC112047935	XM_024085251.1	2488	DP_vs_D15_5mC_DMR
NW_019862754.1	1379687	1379934	248	0.378528501	0.824878544	-0.446350043	-11.54244344	Exon	LOC112048006	XM_024085346.1	859	DP_vs_D15_5mC_DMR
NW_019862916.1	136127	136328	202	0.612247429	0.306625571	0.305621858	23.24046024	Exon	LOC112048102	XM_024085484.1	2208	DP_vs_D15_5mC_DMR
NW_019862918.1	637149	637323	175	0.32087693	0.09093773	0.2299392	18.44708025	Exon	LOC112048134	XM_024085532.1	8644	DP_vs_D15_5mC_DMR
NW_019862919.1	81279	81336	58	0.480857813	0.741892783	-0.26103497	-16.41980418	Exon	LOC112048165	XM_024085578.1	1384	DP_vs_D15_5mC_DMR
NW_019862921.1	349956	350005	50	0.363147592	0.076630555	0.286517037	12.11631043	Exon	LOC112048198	XM_024085647.1	7437	DP_vs_D15_5mC_DMR
NW_019862927.1	97001	97121	121	0.621089401	0.782978462	-0.161889061	-22.4598638	Exon	LOC112048357	XM_024085855.1	1715	DP_vs_D15_5mC_DMR
NW_019862928.1	179693	179962	270	0.629261336	0.377638964	0.251622372	58.08187531	Exon	LOC112048392	XM_024085907.1	734	DP_vs_D15_5mC_DMR
NW_019862929.1	256755	256940	186	0.707004915	0.888795982	-0.181791067	-14.9466585	Exon	LOC112048400	XM_024085917.1	1391	DP_vs_D15_5mC_DMR
NW_019862929.1	551422	551532	111	0.515665072	0.751725244	-0.236060171	-15.78674176	Exon	LOC112048404	XM_024085921.1	1215	DP_vs_D15_5mC_DMR
NW_019862930.1	352767	353429	663	0.400230439	0.195072405	0.205158033	18.4382667	Exon	LOC112048439	XM_024085968.1	11734	DP_vs_D15_5mC_DMR
NW_019862930.1	355752	355942	191	0.328625706	0.53734732	-0.208721614	-42.09290408	Exon	LOC112048439	XM_024085968.1	9221	DP_vs_D15_5mC_DMR
NW_019862935.1	2426	2498	73	0.455394096	0.274680956	0.18071314	15.59662639	Exon	LOC112048588	XM_024086186.1	3437	DP_vs_D15_5mC_DMR
NW_019862936.1	295756	296351	596	0.355933183	0.555378951	-0.199445768	-154.2459566	Exon	LOC112048594	XM_024086193.1	3735	DP_vs_D15_5mC_DMR
NW_019862748.1	2694943	2694965	23	0.525853029	0.727569408	-0.201716379	-8.50850283	Exon	LOC112048610	XM_024086258.1	1023	DP_vs_D15_5mC_DMR
